,We0,We1,We2,We3,We4,We5
2012-11-19,0.5200562983814216,0.5031667839549613,0.47501759324419424,0.4644616467276566,0.458128078817734,0.4243490499648135
2012-11-20,0.43279380717804367,0.43701618578465873,0.4736101337086559,0.5038705137227305,0.48416608022519353,0.434201266713582
2012-11-21,0.40675580577058407,0.386347642505278,0.3954961294862773,0.4419422941590429,0.40675580577058407,0.3434201266713582
2012-11-22,0.3610133708655876,0.3779028852920479,0.4194229415904293,0.4482758620689656,0.43490499648135117,0.43490499648135117
2012-11-23,0.4553131597466573,0.4278676988036594,0.4412385643912738,0.48627726952850103,0.4665728360309641,0.43068261787473616
2012-11-24,0.4194229415904293,0.37016185784658695,0.4088669950738916,0.458128078817734,0.3793103448275862,0.3821252638986629
2012-11-25,0.35397607318789587,0.3715693173821253,0.39268121041520054,0.43279380717804367,0.3567909922589726,0.3054187192118227
2012-11-26,0.2617874736101337,0.2540464461646728,0.32019704433497537,0.40957072484166085,0.3560872624912034,0.3230119634060521
2012-11-27,0.28782547501759326,0.2899366643209008,0.36171710063335677,0.4278676988036594,0.3793103448275862,0.3518648838845883
2012-11-28,0.3574947220267417,0.35397607318789587,0.3771991555242787,0.42997888810696694,0.42646023926812104,0.4609429978888107
2012-11-29,0.49401829697396205,0.5292047853624209,0.5369458128078818,0.5489092188599578,0.5397607318789586,0.5263898662913441
2012-11-30,0.5130190007037299,0.4912033779028853,0.49753694581280794,0.52990851513019,0.525686136523575,0.49401829697396205
2012-12-01,0.47149894440534834,0.48486980999296275,0.48698099929627026,0.49190710767065454,0.4757213230119634,0.4616467276565798
