,We0,We1,We2,We3,We4,We5
2013-02-28,0.3166783954961295,0.3413089373680507,0.362420830401126,0.38705137227304715,0.4074595355383533,0.4215341308937368
2013-03-01,0.4419422941590429,0.49824067558057705,0.5130190007037299,0.5313159746657283,0.525686136523575,0.5200562983814216
2013-03-02,0.5010555946516538,0.5059817030260381,0.5109078114004222,0.47009148486981,0.43701618578465873,0.40675580577058407
2013-03-03,0.3912737508796622,0.374384236453202,0.40675580577058407,0.4546094299788881,0.4201266713581985,0.34201266713581985
2013-03-04,0.28782547501759326,0.24841660802251933,0.3764954257565095,0.4426460239268121,0.4166080225193526,0.3715693173821253
2013-03-05,0.3314567206192822,0.3370865587614356,0.41520056298381425,0.47923997185080924,0.4405348346235046,0.3912737508796622
2013-03-06,0.3750879662209711,0.39057002111189304,0.4159042927515834,0.4426460239268121,0.4285714285714286,0.40957072484166085
2013-03-07,0.3842364532019705,0.3659394792399719,0.38986629134412387,0.4405348346235046,0.4503870513722731,0.36664320900774106
2013-03-08,0.30893736805066857,0.2695285010555946,0.40816326530612246,0.46375791695988744,0.4426460239268121,0.3715693173821253
2013-03-09,0.3159746657283603,0.30260380014074595,0.43209007741027444,0.5306122448979592,0.5200562983814216,0.4285714285714286
2013-03-10,0.40816326530612246,0.41308937368050674,0.4405348346235046,0.46727656579873333,0.4560168895144265,0.3793103448275862
2013-03-11,0.4011259676284307,0.39338494018296977,0.4503870513722731,0.49190710767065454,0.4623504574243491,0.42927515833919777
2013-03-12,0.3821252638986629,0.39408866995073893,0.4764250527797326,0.5425756509500351,0.5214637579169599,0.5207600281491908
2013-03-13,0.525686136523575,0.5214637579169599,0.5334271639690359,0.5334271639690359,0.5186488388458832,0.5228712174524982
2013-03-14,0.5249824067558058,0.5066854327938072,0.537649542575651,0.5313159746657283,0.49824067558057705,0.49190710767065454
2013-03-15,0.48064743138634763,0.47712878254750174,0.5362420830401127,0.5679099225897256,0.5306122448979592,0.48064743138634763
2013-03-16,0.42083040112596765,0.42083040112596765,0.47079521463757923,0.49753694581280794,0.43209007741027444,0.3912737508796622
2013-03-17,0.38845883180858554,0.3835327234342013,0.4257565095003519,0.4630541871921182,0.4398311048557354,0.41871921182266014
2013-03-18,0.4018296973961999,0.3835327234342013,0.4313863476425053,0.46727656579873333,0.46375791695988744,0.39619985925404644
2013-03-19,0.2955665024630542,0.294862772695285,0.4123856439127375,0.49049964813511615,0.4482758620689656,0.39268121041520054
2013-03-20,0.4088669950738916,0.43209007741027444,0.5334271639690359,0.5390570021111892,0.4053483462350458,0.3715693173821253
2013-03-21,0.3800140745953554,0.3659394792399719,0.4229415904292752,0.4524982406755806,0.41168191414496835,0.3610133708655876
2013-03-22,0.34764250527797325,0.31878958479943703,0.3779028852920479,0.4313863476425053,0.40464461646727656,0.30401125967628434
2013-03-23,0.2730471498944405,0.2990851513019001,0.39760731878958483,0.4743138634764251,0.4532019704433498,0.3764954257565095
2013-03-24,0.3434201266713582,0.33286418015482055,0.42083040112596765,0.48064743138634763,0.4517945109078114,0.4532019704433498
2013-03-25,0.42294159042927515,0.4074595355383533,0.48064743138634763,0.5277973258268825,0.5031667839549613,0.43279380717804367
2013-03-26,0.3969035890218156,0.39057002111189304,0.5109078114004222,0.541871921182266,0.5158339197748065,0.4539057002111189
2013-03-27,0.41731175228712175,0.39197748064743143,0.5116115411681914,0.5763546798029557,0.5629838142153414,0.5270935960591133
2013-03-28,0.5024630541871922,0.4644616467276566,0.5552427867698805,0.6150598170302605,0.5742434904996481,0.5235749472202674
2013-03-29,0.4510907811400422,0.4454609429978888,0.5531315974665728,0.6023926812104152,0.569317382125264,0.501759324419423
2013-03-30,0.4560168895144265,0.398311048557354,0.5425756509500351,0.6073187895847995,0.5784658691062632,0.5073891625615763
2013-03-31,0.465869106263195,0.41871921182266014,0.5629838142153414,0.6354679802955665,0.6206896551724138,0.5313159746657283
2013-04-01,0.46938775510204084,0.43490499648135117,0.6038001407459536,0.6467276565798734,0.6052076002814919,0.5334271639690359
