,Wa0,Wa1,Wa2,Wa3,Wa4,Wa5,Wa6,Wa7,Wa8,Wa9,Wa10,Wa11,Wa12,Wa13,Wa14,Wa15,Wa16,Wa17,Wa18,Wa19,Wa20,Wa21,Wa22,Wa23
2013-12-11,0.06514657980456026,0.001954397394136808,0.21498371335504887,0.04104234527687296,0.1485342019543974,0.026058631921824105,0.010423452768729642,0.005211726384364821,0.0,0.0,0.0,0.0,0.0,0.08664495114006515,0.016938110749185668,0.012377850162866449,0.016286644951140065,0.001954397394136808,0.0,0.03322475570032573,0.03713355048859935,0.0,0.05928338762214984,0.009771986970684038
2013-12-12,0.03778501628664495,0.03713355048859935,0.03973941368078176,0.13289902280130292,0.23061889250814332,0.10749185667752444,0.015635179153094463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011726384364820847,0.013680781758957655,0.03061889250814332,0.005211726384364821,0.0,0.011726384364820847,0.0,0.0,0.040390879478827364,0.11856677524429968
2013-12-13,0.015635179153094463,0.051465798045602605,0.0,0.0,0.0026058631921824105,0.27231270358306187,0.007817589576547232,0.0,0.0,0.0,0.0,0.0,0.0071661237785016286,0.0,0.009771986970684038,0.015635179153094463,0.023452768729641693,0.029315960912052116,0.007817589576547232,0.006514657980456026,0.0,0.0,0.0,0.01758957654723127
2013-12-14,0.029315960912052116,0.006514657980456026,0.30293159609120524,0.0762214983713355,0.13224755700325733,0.0,0.01498371335504886,0.0,0.0,0.007817589576547232,0.0,0.0,0.0,0.0,0.016286644951140065,0.009771986970684038,0.020195439739413682,0.011074918566775244,0.015635179153094463,0.0,0.006514657980456026,0.07035830618892508,0.06644951140065146,0.06319218241042346
2013-12-15,0.07231270358306188,0.0,0.0,0.10879478827361563,0.15765472312703582,0.10749185667752444,0.01758957654723127,0.0,0.0,0.0,0.018241042345276872,0.0,0.0,0.0,0.0,0.0,0.020846905537459284,0.08208469055374593,0.1563517915309446,0.024104234527687295,0.0,0.024104234527687295,0.0013029315960912053,0.0
2013-12-16,0.19804560260586318,0.3055374592833876,0.046905537459283386,0.05667752442996743,0.14462540716612377,0.010423452768729642,0.0,0.008469055374592834,0.0,0.0,0.0,0.004560260586319218,0.0,0.0,0.014332247557003257,0.003257328990228013,0.0,0.011726384364820847,0.05993485342019544,0.013680781758957655,0.09381107491856677,0.056026058631921824,0.0,0.013680781758957655
2013-12-17,0.018241042345276872,0.01758957654723127,0.01758957654723127,0.01758957654723127,0.12964169381107493,0.08794788273615635,0.14071661237785016,0.019543973941368076,0.0026058631921824105,0.0,0.004560260586319218,0.0,0.0,0.0,0.0,0.0,0.03061889250814332,0.018241042345276872,0.021498371335504887,0.0071661237785016286,0.003908794788273616,0.001954397394136808,0.0,0.016938110749185668
2013-12-18,0.007817589576547232,0.15830618892508144,0.09576547231270359,0.11465798045602606,0.18241042345276873,0.06970684039087947,0.0,0.01758957654723127,0.0,0.0,0.0,0.0,0.0,0.0,0.007817589576547232,0.0,0.0,0.03322475570032573,0.028664495114006514,0.04104234527687296,0.035830618892508145,0.004560260586319218,0.009771986970684038,0.0013029315960912053
2013-12-19,0.005211726384364821,0.011726384364820847,0.0,0.06319218241042346,0.04755700325732899,0.24104234527687296,0.011074918566775244,0.003908794788273616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04820846905537459,0.004560260586319218,0.004560260586319218,0.0,0.01758957654723127,0.13550488599348534,0.015635179153094463
2013-12-20,0.07752442996742671,0.050814332247557006,0.0,0.0,0.0,0.04234527687296417,0.16612377850162866,0.0006514657980456026,0.01498371335504886,0.0,0.0,0.0,0.003257328990228013,0.0,0.0,0.0,0.016286644951140065,0.028013029315960912,0.02736156351791531,0.004560260586319218,0.029315960912052116,0.016938110749185668,0.0,0.003908794788273616
2013-12-21,0.009120521172638436,0.009120521172638436,0.05928338762214984,0.11986970684039087,0.12833876221498372,0.2996742671009772,0.007817589576547232,0.026710097719869708,0.0,0.0,0.0,0.0,0.0,0.0,0.016286644951140065,0.0,0.0,0.03257328990228013,0.03322475570032573,0.005863192182410423,0.014332247557003257,0.010423452768729642,0.007817589576547232,0.015635179153094463
2013-12-22,0.003257328990228013,0.0,0.0,0.0,0.007817589576547232,0.19087947882736156,0.08859934853420195,0.018241042345276872,0.0,0.0,0.0,0.0,0.007817589576547232,0.0,0.0,0.0,0.020846905537459284,0.0,0.06970684039087947,0.0,0.0,0.0,0.0,0.04560260586319218
2013-12-23,0.008469055374592834,0.010423452768729642,0.14462540716612377,0.2996742671009772,0.029315960912052116,0.3700325732899023,0.026710097719869708,0.004560260586319218,0.005863192182410423,0.0,0.007817589576547232,0.0,0.0,0.0,0.06123778501628664,0.012377850162866449,0.015635179153094463,0.011074918566775244,0.03257328990228013,0.005211726384364821,0.004560260586319218,0.0,0.007817589576547232,0.038436482084690554
2013-12-24,0.11335504885993486,0.247557003257329,0.028013029315960912,0.15765472312703582,0.10358306188925082,0.028013029315960912,0.018892508143322474,0.010423452768729642,0.012377850162866449,0.0,0.0,0.0,0.0,0.009120521172638436,0.02280130293159609,0.018892508143322474,0.028013029315960912,0.04625407166123779,0.0,0.008469055374592834,0.06384364820846905,0.03973941368078176,0.020846905537459284,0.040390879478827364
2013-12-25,0.016938110749185668,0.11856677524429968,0.008469055374592834,0.254071661237785,0.015635179153094463,0.003257328990228013,0.13420195439739413,0.026058631921824105,0.0,0.0,0.0,0.0,0.007817589576547232,0.0,0.007817589576547232,0.0,0.08208469055374593,0.11661237785016286,0.23322475570032572,0.04104234527687296,0.003908794788273616,0.028013029315960912,0.009771986970684038,0.03061889250814332
2013-12-26,0.02214983713355049,0.10162866449511401,0.1022801302931596,0.013680781758957655,0.11986970684039087,0.18306188925081432,0.098371335504886,0.03061889250814332,0.0,0.009120521172638436,0.0,0.0071661237785016286,0.0,0.0,0.004560260586319218,0.0,0.03973941368078176,0.053420195439739415,0.024755700325732898,0.009771986970684038,0.029315960912052116,0.0071661237785016286,0.04429967426710098,0.1511400651465798
2013-12-27,0.021498371335504887,0.02996742671009772,0.0026058631921824105,0.024755700325732898,0.053420195439739415,0.20912052117263843,0.01758957654723127,0.031270358306188926,0.004560260586319218,0.007817589576547232,0.0,0.0,0.0,0.0,0.038436482084690554,0.04560260586319218,0.2013029315960912,0.028013029315960912,0.0006514657980456026,0.013680781758957655,0.0,0.0,0.004560260586319218,0.02736156351791531
2013-12-28,0.009771986970684038,0.23061889250814332,0.1719869706840391,0.04820846905537459,0.2260586319218241,0.035830618892508145,0.026710097719869708,0.009771986970684038,0.0,0.0,0.0,0.0,0.0,0.018241042345276872,0.018892508143322474,0.0,0.0,0.07687296416938111,0.02280130293159609,0.1485342019543974,0.009771986970684038,0.011074918566775244,0.018892508143322474,0.036482084690553744
2013-12-29,0.12964169381107493,0.020195439739413682,0.004560260586319218,0.11009771986970684,0.1732899022801303,0.10618892508143322,0.01498371335504886,0.020846905537459284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11921824104234528,0.005211726384364821,0.06254071661237785,0.11530944625407166,0.09771986970684039,0.0,0.007817589576547232,0.011074918566775244
2013-12-30,0.0,0.051465798045602605,0.02996742671009772,0.31009771986970686,0.19413680781758957,0.15830618892508144,0.003908794788273616,0.031921824104234525,0.0,0.007817589576547232,0.0,0.005211726384364821,0.0,0.0,0.0,0.07882736156351791,0.004560260586319218,0.025407166123778503,0.08143322475570032,0.0501628664495114,0.011074918566775244,0.015635179153094463,0.0,0.02280130293159609
2013-12-31,0.008469055374592834,0.03517915309446254,0.13029315960912052,0.23192182410423454,0.09315960912052117,0.01498371335504886,0.026710097719869708,0.010423452768729642,0.0,0.0,0.0,0.0,0.0,0.007817589576547232,0.040390879478827364,0.0,0.014332247557003257,0.024755700325732898,0.036482084690553744,0.0071661237785016286,0.01498371335504886,0.1276872964169381,0.11921824104234528,0.16351791530944626
2014-01-01,0.149185667752443,0.07100977198697069,0.1003257328990228,0.016286644951140065,0.03061889250814332,0.10553745928338762,0.1563517915309446,0.009120521172638436,0.0,0.0,0.014332247557003257,0.009120521172638436,0.0,0.0,0.0,0.0,0.05472312703583062,0.04364820846905537,0.07947882736156352,0.08794788273615635,0.21107491856677524,0.14527687296416938,0.009771986970684038,0.03908794788273615
2014-01-02,0.1504885993485342,0.18045602605863192,0.10162866449511401,0.020195439739413682,0.2781758957654723,0.17654723127035832,0.0071661237785016286,0.013029315960912053,0.0,0.0,0.0,0.0,0.0,0.0,0.049511400651465795,0.03061889250814332,0.05928338762214984,0.11791530944625407,0.005863192182410423,0.0,0.02280130293159609,0.0,0.012377850162866449,0.018892508143322474
2014-01-03,0.010423452768729642,0.048859934853420196,0.29250814332247554,0.03517915309446254,0.01758957654723127,0.07882736156351791,0.09381107491856677,0.015635179153094463,0.0,0.0,0.0,0.003908794788273616,0.0,0.0,0.02996742671009772,0.029315960912052116,0.04299674267100977,0.003908794788273616,0.004560260586319218,0.018892508143322474,0.0,0.007817589576547232,0.010423452768729642,0.011074918566775244
2014-01-04,0.009771986970684038,0.11335504885993486,0.04169381107491857,0.10423452768729642,0.26579804560260584,0.11856677524429968,0.016286644951140065,0.029315960912052116,0.0,0.0,0.0,0.0,0.0,0.0,0.02214983713355049,0.0,0.031270358306188926,0.11530944625407166,0.03452768729641694,0.12964169381107493,0.036482084690553744,0.004560260586319218,0.03908794788273615,0.013680781758957655
2014-01-05,0.018241042345276872,0.08859934853420195,0.06319218241042346,0.013680781758957655,0.1986970684039088,0.08273615635179153,0.21563517915309446,0.012377850162866449,0.0,0.0,0.0,0.0,0.0,0.0,0.009120521172638436,0.0,0.016286644951140065,0.06319218241042346,0.08403908794788274,0.17980456026058633,0.033876221498371335,0.020846905537459284,0.01758957654723127,0.019543973941368076
2014-01-06,0.02736156351791531,0.1485342019543974,0.06058631921824104,0.04625407166123779,0.14006514657980457,0.12182410423452769,0.14071661237785016,0.01758957654723127,0.0,0.0,0.0,0.0,0.0,0.010423452768729642,0.04495114006514658,0.031270358306188926,0.021498371335504887,0.020195439739413682,0.03908794788273615,0.005211726384364821,0.009771986970684038,0.024755700325732898,0.020195439739413682,0.02214983713355049
2014-01-07,0.19283387622149836,0.046905537459283386,0.2273615635179153,0.10944625407166124,0.020846905537459284,0.10879478827361563,0.019543973941368076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05928338762214984,0.08729641693811074,0.028664495114006514,0.005863192182410423,0.0,0.010423452768729642,0.0006514657980456026,0.01758957654723127,0.001954397394136808,0.011726384364820847
2014-01-08,0.05276872964169381,0.12182410423452769,0.029315960912052116,0.03778501628664495,0.13289902280130292,0.301628664495114,0.0,0.024104234527687295,0.0,0.0,0.0,0.0,0.0,0.004560260586319218,0.049511400651465795,0.04820846905537459,0.001954397394136808,0.024755700325732898,0.005211726384364821,0.0,0.018241042345276872,0.007817589576547232,0.0,0.0
2014-01-09,0.050814332247557006,0.011074918566775244,0.018241042345276872,0.13289902280130292,0.048859934853420196,0.13355048859934854,0.05928338762214984,0.012377850162866449,0.0,0.0,0.0,0.021498371335504887,0.0,0.015635179153094463,0.03713355048859935,0.057980456026058634,0.0,0.0,0.005863192182410423,0.0,0.0,0.011726384364820847,0.016286644951140065,0.02214983713355049
2014-01-10,0.10814332247557003,0.19609120521172638,0.17654723127035832,0.021498371335504887,0.1719869706840391,0.006514657980456026,0.1700325732899023,0.025407166123778503,0.0,0.0,0.0,0.0,0.0,0.0,0.04820846905537459,0.031270358306188926,0.0,0.012377850162866449,0.0,0.0,0.0026058631921824105,0.005863192182410423,0.0,0.04364820846905537
2014-01-11,0.08534201954397394,0.06188925081433225,0.03713355048859935,0.09250814332247558,0.06449511400651466,0.38371335504885995,0.04560260586319218,0.026710097719869708,0.0,0.0,0.0,0.0,0.0,0.0,0.02280130293159609,0.0,0.0,0.0749185667752443,0.10162866449511401,0.07687296416938111,0.17654723127035832,0.13876221498371336,0.1276872964169381,0.0006514657980456026
2014-01-12,0.013680781758957655,0.1472312703583062,0.07231270358306188,0.29120521172638436,0.17068403908794788,0.206514657980456,0.011726384364820847,0.023452768729641693,0.0,0.0,0.0,0.0,0.004560260586319218,0.0,0.009771986970684038,0.014332247557003257,0.09771986970684039,0.04820846905537459,0.025407166123778503,0.04104234527687296,0.0006514657980456026,0.0,0.009120521172638436,0.15830618892508144
2014-01-13,0.12312703583061889,0.05863192182410423,0.013680781758957655,0.2280130293159609,0.06970684039087947,0.10944625407166124,0.0,0.020195439739413682,0.011074918566775244,0.0,0.0,0.0,0.0,0.0,0.018892508143322474,0.054071661237785014,0.031921824104234525,0.1237785016286645,0.036482084690553744,0.005211726384364821,0.04364820846905537,0.0749185667752443,0.02214983713355049,0.012377850162866449
2014-01-14,0.031921824104234525,0.08469055374592833,0.06644951140065146,0.24495114006514657,0.1739413680781759,0.010423452768729642,0.03061889250814332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050814332247557006,0.04625407166123779,0.0013029315960912053,0.0,0.003908794788273616,0.0,0.03322475570032573,0.10684039087947883,0.020195439739413682,0.0
2014-01-15,0.011726384364820847,0.0026058631921824105,0.16547231270358306,0.18957654723127035,0.19022801302931597,0.012377850162866449,0.11335504885993486,0.015635179153094463,0.0,0.0,0.0,0.0,0.0,0.0,0.04755700325732899,0.046905537459283386,0.001954397394136808,0.031270358306188926,0.011074918566775244,0.0,0.020846905537459284,0.0,0.050814332247557006,0.056026058631921824
2014-01-16,0.07231270358306188,0.049511400651465795,0.12247557003257328,0.09185667752442997,0.19153094462540718,0.021498371335504887,0.011726384364820847,0.028013029315960912,0.0,0.0,0.0,0.0,0.0,0.0,0.036482084690553744,0.06254071661237785,0.019543973941368076,0.0,0.004560260586319218,0.0,0.0006514657980456026,0.009771986970684038,0.0026058631921824105,0.020195439739413682
2014-01-17,0.010423452768729642,0.028013029315960912,0.12247557003257328,0.03257328990228013,0.1276872964169381,0.16807817589576549,0.0006514657980456026,0.019543973941368076,0.0,0.0,0.0,0.007817589576547232,0.0,0.0,0.04755700325732899,0.057980456026058634,0.010423452768729642,0.024755700325732898,0.024104234527687295,0.010423452768729642,0.006514657980456026,0.04429967426710098,0.10293159609120521,0.026710097719869708
2014-01-18,0.11530944625407166,0.08794788273615635,0.048859934853420196,0.1244299674267101,0.012377850162866449,0.001954397394136808,0.25667752442996744,0.018241042345276872,0.0,0.0,0.0,0.0,0.0,0.0,0.018241042345276872,0.009120521172638436,0.020846905537459284,0.04755700325732899,0.05276872964169381,0.01758957654723127,0.020195439739413682,0.008469055374592834,0.028013029315960912,0.001954397394136808
2014-01-19,0.11270358306188925,0.013680781758957655,0.0,0.024104234527687295,0.035830618892508145,0.2495114006514658,0.16807817589576549,0.006514657980456026,0.013680781758957655,0.0,0.0,0.0,0.0,0.0,0.0,0.011726384364820847,0.12312703583061889,0.07882736156351791,0.2820846905537459,0.13745928338762214,0.0,0.08599348534201955,0.0013029315960912053,0.004560260586319218
2014-01-20,0.040390879478827364,0.031921824104234525,0.13485342019543975,0.20195439739413681,0.020195439739413682,0.14071661237785016,0.021498371335504887,0.019543973941368076,0.005211726384364821,0.0,0.0,0.0,0.0,0.0,0.035830618892508145,0.026710097719869708,0.028013029315960912,0.0071661237785016286,0.009120521172638436,0.06188925081433225,0.08990228013029317,0.0071661237785016286,0.024755700325732898,0.0006514657980456026
2014-01-21,0.18110749185667752,0.09902280130293159,0.2781758957654723,0.015635179153094463,0.018892508143322474,0.011074918566775244,0.1498371335504886,0.031270358306188926,0.0,0.009771986970684038,0.0,0.0,0.0,0.0,0.05211726384364821,0.049511400651465795,0.003908794788273616,0.031270358306188926,0.024104234527687295,0.011074918566775244,0.003908794788273616,0.06319218241042346,0.10293159609120521,0.02214983713355049
2014-01-22,0.010423452768729642,0.011726384364820847,0.038436482084690554,0.24299674267100976,0.3309446254071661,0.11140065146579804,0.018892508143322474,0.020195439739413682,0.0,0.0,0.0,0.0,0.0,0.0,0.040390879478827364,0.049511400651465795,0.0006514657980456026,0.0,0.007817589576547232,0.016286644951140065,0.003908794788273616,0.01758957654723127,0.03452768729641694,0.06514657980456026
2014-01-23,0.07947882736156352,0.11465798045602606,0.07035830618892508,0.18957654723127035,0.21237785016286645,0.04820846905537459,0.001954397394136808,0.018892508143322474,0.0,0.0,0.0,0.0,0.0,0.01758957654723127,0.005863192182410423,0.06514657980456026,0.040390879478827364,0.03778501628664495,0.024755700325732898,0.0,0.009771986970684038,0.011726384364820847,0.005211726384364821,0.028013029315960912
2014-01-24,0.024104234527687295,0.03908794788273615,0.2013029315960912,0.09641693811074918,0.21628664495114006,0.013680781758957655,0.07231270358306188,0.020846905537459284,0.004560260586319218,0.0,0.0,0.0,0.0,0.007817589576547232,0.038436482084690554,0.04820846905537459,0.016938110749185668,0.004560260586319218,0.0,0.0,0.01758957654723127,0.026058631921824105,0.001954397394136808,0.0
2014-01-25,0.16221498371335505,0.0762214983713355,0.03061889250814332,0.06840390879478828,0.25993485342019546,0.09511400651465798,0.03257328990228013,0.005211726384364821,0.009120521172638436,0.003908794788273616,0.0,0.0,0.0,0.0,0.031270358306188926,0.0,0.0,0.03322475570032573,0.16156351791530946,0.05667752442996743,0.0,0.010423452768729642,0.031270358306188926,0.009771986970684038
2014-01-26,0.012377850162866449,0.026058631921824105,0.05276872964169381,0.3055374592833876,0.09576547231270359,0.09902280130293159,0.1739413680781759,0.018241042345276872,0.013029315960912053,0.0006514657980456026,0.0,0.0,0.0,0.0,0.0,0.0,0.07752442996742671,0.1257328990228013,0.1244299674267101,0.17980456026058633,0.06905537459283388,0.0,0.0,0.11856677524429968
2014-01-27,0.0013029315960912053,0.010423452768729642,0.03257328990228013,0.02214983713355049,0.19283387622149836,0.10684039087947883,0.01498371335504886,0.026058631921824105,0.0,0.0,0.0,0.0,0.0,0.0,0.024755700325732898,0.031270358306188926,0.03517915309446254,0.14527687296416938,0.1700325732899023,0.003257328990228013,0.02214983713355049,0.024104234527687295,0.09641693811074918,0.06970684039087947
2014-01-28,0.040390879478827364,0.07296416938110749,0.06188925081433225,0.0736156351791531,0.247557003257329,0.013029315960912053,0.008469055374592834,0.020846905537459284,0.0,0.0,0.0,0.0,0.0,0.0,0.0781758957654723,0.04104234527687296,0.011726384364820847,0.005863192182410423,0.005211726384364821,0.001954397394136808,0.016938110749185668,0.006514657980456026,0.021498371335504887,0.0
2014-01-29,0.07231270358306188,0.019543973941368076,0.004560260586319218,0.10814332247557003,0.09706840390879479,0.24560260586319219,0.024755700325732898,0.003908794788273616,0.0,0.008469055374592834,0.0,0.007817589576547232,0.0,0.0,0.016286644951140065,0.0749185667752443,0.0006514657980456026,0.02214983713355049,0.09511400651465798,0.016286644951140065,0.001954397394136808,0.007817589576547232,0.009771986970684038,0.01498371335504886
2014-01-30,0.024104234527687295,0.1289902280130293,0.05732899022801303,0.2501628664495114,0.15700325732899023,0.09706840390879479,0.015635179153094463,0.028664495114006514,0.009120521172638436,0.0,0.0,0.006514657980456026,0.0,0.0,0.046905537459283386,0.03908794788273615,0.011074918566775244,0.024104234527687295,0.003908794788273616,0.0006514657980456026,0.04234527687296417,0.0,0.001954397394136808,0.02736156351791531
2014-01-31,0.02996742671009772,0.03713355048859935,0.018892508143322474,0.12117263843648209,0.19413680781758957,0.2201954397394137,0.013029315960912053,0.01498371335504886,0.0,0.0,0.0,0.0,0.003908794788273616,0.007817589576547232,0.049511400651465795,0.04169381107491857,0.011726384364820847,0.010423452768729642,0.024104234527687295,0.03452768729641694,0.0755700325732899,0.007817589576547232,0.03061889250814332,0.0
2014-02-01,0.12182410423452769,0.028013029315960912,0.09055374592833876,0.033876221498371335,0.1237785016286645,0.10293159609120521,0.016286644951140065,0.026710097719869708,0.0026058631921824105,0.0,0.0,0.0,0.0,0.0,0.01758957654723127,0.0,0.018241042345276872,0.035830618892508145,0.010423452768729642,0.0,0.028664495114006514,0.07687296416938111,0.08273615635179153,0.0736156351791531
