,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19,G20,G21,G22,G23
2012-12-16,0.3333333333333333,0.1794871794871795,0.3333333333333333,0.24358974358974358,0.47435897435897434,0.24358974358974358,0.10256410256410256,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.21794871794871795,0.0,0.23076923076923078,0.23076923076923078,0.0,0.2564102564102564,0.34615384615384615,0.05128205128205128,0.24358974358974358,0.21794871794871795,0.02564102564102564,0.23076923076923078,0.01282051282051282,0.24358974358974358
2012-12-17,0.23076923076923078,0.19230769230769232,0.41025641025641024,0.2692307692307692,0.5128205128205128,0.01282051282051282,0.23076923076923078,0.01282051282051282,0.0641025641025641,0.15384615384615385,0.21794871794871795,0.0,0.23076923076923078,0.16666666666666666,0.07692307692307693,0.2948717948717949,0.16666666666666666,0.01282051282051282,0.038461538461538464,0.038461538461538464,0.21794871794871795,0.19230769230769232,0.14102564102564102,0.01282051282051282
2012-12-18,0.16666666666666666,0.05128205128205128,0.24358974358974358,0.07692307692307693,0.21794871794871795,0.5641025641025641,0.5,0.0,0.15384615384615385,0.0641025641025641,0.21794871794871795,0.23076923076923078,0.038461538461538464,0.20512820512820512,0.23076923076923078,0.24358974358974358,0.16666666666666666,0.2564102564102564,0.2692307692307692,0.11538461538461539,0.48717948717948717,0.038461538461538464,0.19230769230769232,0.15384615384615385
2012-12-19,0.34615384615384615,0.11538461538461539,0.10256410256410256,0.6025641025641025,0.1794871794871795,0.19230769230769232,0.41025641025641024,0.0,0.08974358974358974,0.11538461538461539,0.21794871794871795,0.1794871794871795,0.05128205128205128,0.23076923076923078,0.21794871794871795,0.2564102564102564,0.20512820512820512,0.21794871794871795,0.28205128205128205,0.14102564102564102,0.14102564102564102,0.34615384615384615,0.28205128205128205,0.14102564102564102
2012-12-20,0.19230769230769232,0.02564102564102564,0.3076923076923077,0.24358974358974358,0.24358974358974358,0.4358974358974359,0.19230769230769232,0.0,0.0,0.16666666666666666,0.038461538461538464,0.21794871794871795,0.038461538461538464,0.19230769230769232,0.21794871794871795,0.2564102564102564,0.02564102564102564,0.358974358974359,0.0641025641025641,0.23076923076923078,0.0,0.2692307692307692,0.0,0.0
2012-12-21,0.05128205128205128,0.5128205128205128,0.0641025641025641,0.14102564102564102,0.6025641025641025,0.15384615384615385,0.21794871794871795,0.01282051282051282,0.0,0.20512820512820512,0.0,0.21794871794871795,0.15384615384615385,0.07692307692307693,0.19230769230769232,0.32051282051282054,0.11538461538461539,0.2564102564102564,0.05128205128205128,0.21794871794871795,0.08974358974358974,0.32051282051282054,0.21794871794871795,0.32051282051282054
2012-12-22,0.07692307692307693,0.32051282051282054,0.038461538461538464,0.32051282051282054,0.08974358974358974,0.2692307692307692,0.3974358974358974,0.05128205128205128,0.16666666666666666,0.21794871794871795,0.08974358974358974,0.15384615384615385,0.23076923076923078,0.05128205128205128,0.21794871794871795,0.2692307692307692,0.14102564102564102,0.3076923076923077,0.07692307692307693,0.20512820512820512,0.10256410256410256,0.1794871794871795,0.20512820512820512,0.1282051282051282
2012-12-23,0.0,0.05128205128205128,0.02564102564102564,0.2692307692307692,0.23076923076923078,0.0,0.01282051282051282,0.0,0.0,0.0,0.11538461538461539,0.07692307692307693,0.038461538461538464,0.0,0.0,0.24358974358974358,0.02564102564102564,0.08974358974358974,0.16666666666666666,0.0,0.02564102564102564,0.0,0.01282051282051282,0.0
2012-12-24,0.10256410256410256,0.038461538461538464,0.1794871794871795,0.23076923076923078,0.47435897435897434,0.20512820512820512,0.19230769230769232,0.0,0.0,0.21794871794871795,0.0,0.23076923076923078,0.01282051282051282,0.21794871794871795,0.23076923076923078,0.24358974358974358,0.02564102564102564,0.1794871794871795,0.21794871794871795,0.1794871794871795,0.1794871794871795,0.038461538461538464,0.07692307692307693,0.0
2012-12-25,0.0,0.2564102564102564,0.16666666666666666,0.14102564102564102,0.32051282051282054,0.08974358974358974,0.2948717948717949,0.0,0.20512820512820512,0.05128205128205128,0.15384615384615385,0.2564102564102564,0.038461538461538464,0.19230769230769232,0.24358974358974358,0.24358974358974358,0.1282051282051282,0.19230769230769232,0.41025641025641024,0.2948717948717949,0.14102564102564102,0.21794871794871795,0.14102564102564102,0.07692307692307693
2012-12-26,0.16666666666666666,0.15384615384615385,0.34615384615384615,0.1794871794871795,0.08974358974358974,0.21794871794871795,0.23076923076923078,0.28205128205128205,0.0,0.10256410256410256,0.10256410256410256,0.20512820512820512,0.0,0.23076923076923078,0.19230769230769232,0.2564102564102564,0.05128205128205128,0.3076923076923077,0.02564102564102564,0.19230769230769232,0.0,0.0,0.0,0.0
2012-12-27,0.0,0.2564102564102564,0.1794871794871795,0.20512820512820512,0.2948717948717949,0.15384615384615385,0.0,0.0,0.0,0.19230769230769232,0.16666666666666666,0.05128205128205128,0.20512820512820512,0.02564102564102564,0.19230769230769232,0.2564102564102564,0.1282051282051282,0.23076923076923078,0.01282051282051282,0.28205128205128205,0.23076923076923078,0.1282051282051282,0.10256410256410256,0.05128205128205128
2012-12-28,0.05128205128205128,0.15384615384615385,0.16666666666666666,0.24358974358974358,0.20512820512820512,0.32051282051282054,0.08974358974358974,0.0,0.16666666666666666,0.038461538461538464,0.21794871794871795,0.11538461538461539,0.0641025641025641,0.20512820512820512,0.14102564102564102,0.3076923076923077,0.038461538461538464,0.19230769230769232,0.038461538461538464,0.0,0.0,0.01282051282051282,0.0,0.0
2012-12-29,0.0,0.01282051282051282,0.15384615384615385,0.20512820512820512,0.3717948717948718,0.038461538461538464,0.0,0.02564102564102564,0.0,0.20512820512820512,0.0,0.20512820512820512,0.01282051282051282,0.23076923076923078,0.0,0.2564102564102564,0.11538461538461539,0.24358974358974358,0.0641025641025641,0.3974358974358974,0.1794871794871795,0.23076923076923078,0.0,0.01282051282051282
2012-12-30,0.15384615384615385,0.0,0.10256410256410256,0.15384615384615385,0.5384615384615384,0.14102564102564102,0.23076923076923078,0.01282051282051282,0.0,0.1794871794871795,0.0,0.1794871794871795,0.14102564102564102,0.08974358974358974,0.20512820512820512,0.2564102564102564,0.1282051282051282,0.20512820512820512,0.11538461538461539,0.02564102564102564,0.0,0.28205128205128205,0.08974358974358974,0.15384615384615385
2012-12-31,0.01282051282051282,0.21794871794871795,0.32051282051282054,0.1794871794871795,0.5512820512820513,0.21794871794871795,0.01282051282051282,0.038461538461538464,0.1794871794871795,0.24358974358974358,0.05128205128205128,0.19230769230769232,0.24358974358974358,0.0641025641025641,0.19230769230769232,0.28205128205128205,0.19230769230769232,0.2564102564102564,0.038461538461538464,0.21794871794871795,0.4358974358974359,0.02564102564102564,0.20512820512820512,0.2948717948717949
2013-01-01,0.0,0.2564102564102564,0.5128205128205128,0.34615384615384615,0.038461538461538464,0.14102564102564102,0.1794871794871795,0.01282051282051282,0.1794871794871795,0.10256410256410256,0.11538461538461539,0.2692307692307692,0.19230769230769232,0.15384615384615385,0.19230769230769232,0.1282051282051282,0.1282051282051282,0.2564102564102564,0.1794871794871795,0.3333333333333333,0.11538461538461539,0.20512820512820512,0.19230769230769232,0.23076923076923078
2013-01-02,0.01282051282051282,0.3333333333333333,0.16666666666666666,0.24358974358974358,0.1282051282051282,0.8589743589743589,0.0641025641025641,0.038461538461538464,0.20512820512820512,0.0,0.21794871794871795,0.21794871794871795,0.14102564102564102,0.10256410256410256,0.24358974358974358,0.2564102564102564,0.21794871794871795,0.21794871794871795,0.05128205128205128,0.16666666666666666,0.0641025641025641,0.05128205128205128,0.0,0.07692307692307693
2013-01-03,0.23076923076923078,0.3717948717948718,0.11538461538461539,0.038461538461538464,0.16666666666666666,0.15384615384615385,0.3333333333333333,0.0641025641025641,0.19230769230769232,0.16666666666666666,0.0641025641025641,0.21794871794871795,0.20512820512820512,0.19230769230769232,0.2564102564102564,0.24358974358974358,0.32051282051282054,0.2948717948717949,0.14102564102564102,0.19230769230769232,0.02564102564102564,0.0,0.0,0.0
2013-01-04,0.24358974358974358,0.1282051282051282,0.14102564102564102,0.2948717948717949,0.21794871794871795,0.4230769230769231,0.1794871794871795,0.21794871794871795,0.0,0.19230769230769232,0.0,0.1794871794871795,0.21794871794871795,0.0,0.20512820512820512,0.28205128205128205,0.10256410256410256,0.0,0.3333333333333333,0.11538461538461539,0.05128205128205128,0.21794871794871795,0.02564102564102564,0.01282051282051282
2013-01-05,0.11538461538461539,0.11538461538461539,0.1282051282051282,0.1282051282051282,0.3333333333333333,0.0641025641025641,0.0641025641025641,0.14102564102564102,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.2564102564102564,0.0641025641025641,0.02564102564102564,0.0,0.038461538461538464,0.01282051282051282,0.0
2013-01-06,0.24358974358974358,0.1282051282051282,0.038461538461538464,0.01282051282051282,0.14102564102564102,0.3076923076923077,0.0,0.02564102564102564,0.0,0.05128205128205128,0.14102564102564102,0.1282051282051282,0.08974358974358974,0.21794871794871795,0.0,0.0,0.038461538461538464,0.08974358974358974,0.01282051282051282,0.0,0.0,0.01282051282051282,0.0,0.01282051282051282
2013-01-07,0.1794871794871795,0.34615384615384615,0.01282051282051282,0.2692307692307692,0.5897435897435898,0.14102564102564102,0.08974358974358974,0.01282051282051282,0.15384615384615385,0.05128205128205128,0.21794871794871795,0.0,0.1794871794871795,0.19230769230769232,0.05128205128205128,0.41025641025641024,0.0641025641025641,0.24358974358974358,0.16666666666666666,0.01282051282051282,0.23076923076923078,0.1794871794871795,0.0641025641025641,0.01282051282051282
2013-01-08,0.1794871794871795,0.24358974358974358,0.28205128205128205,0.02564102564102564,0.28205128205128205,0.2564102564102564,0.038461538461538464,0.01282051282051282,0.05128205128205128,0.14102564102564102,0.21794871794871795,0.0,0.20512820512820512,0.15384615384615385,0.038461538461538464,0.2948717948717949,0.1282051282051282,0.0641025641025641,0.24358974358974358,0.0641025641025641,0.28205128205128205,0.02564102564102564,0.1794871794871795,0.24358974358974358
2013-01-09,0.05128205128205128,0.3333333333333333,0.16666666666666666,0.6923076923076923,0.0,0.0,0.19230769230769232,0.0641025641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11538461538461539,0.05128205128205128,0.0,0.0,0.02564102564102564,0.02564102564102564,0.0,0.0,0.01282051282051282
2013-01-10,0.07692307692307693,0.2692307692307692,0.19230769230769232,0.05128205128205128,0.24358974358974358,0.38461538461538464,0.3076923076923077,0.0,0.23076923076923078,0.0,0.20512820512820512,0.0641025641025641,0.1794871794871795,0.21794871794871795,0.0,0.3076923076923077,0.2564102564102564,0.1282051282051282,0.11538461538461539,0.1794871794871795,0.0,0.10256410256410256,0.0641025641025641,0.23076923076923078
2013-01-11,0.1794871794871795,0.16666666666666666,0.07692307692307693,0.34615384615384615,0.46153846153846156,0.10256410256410256,0.19230769230769232,0.1794871794871795,0.21794871794871795,0.24358974358974358,0.10256410256410256,0.15384615384615385,0.2564102564102564,0.24358974358974358,0.20512820512820512,0.34615384615384615,0.1794871794871795,0.11538461538461539,0.23076923076923078,0.01282051282051282,0.0,0.16666666666666666,0.05128205128205128,0.20512820512820512
2013-01-12,0.19230769230769232,0.0641025641025641,0.28205128205128205,0.3974358974358974,0.4230769230769231,0.2948717948717949,0.15384615384615385,0.08974358974358974,0.20512820512820512,0.23076923076923078,0.15384615384615385,0.14102564102564102,0.20512820512820512,0.2564102564102564,0.2564102564102564,0.2564102564102564,0.28205128205128205,0.23076923076923078,0.07692307692307693,0.21794871794871795,0.01282051282051282,0.3717948717948718,0.3076923076923077,0.15384615384615385
2013-01-13,0.1794871794871795,0.2948717948717949,0.01282051282051282,0.3974358974358974,0.34615384615384615,0.20512820512820512,0.24358974358974358,0.2948717948717949,0.21794871794871795,0.20512820512820512,0.2564102564102564,0.21794871794871795,0.16666666666666666,0.16666666666666666,0.21794871794871795,0.48717948717948717,0.2564102564102564,0.08974358974358974,0.24358974358974358,0.20512820512820512,0.19230769230769232,0.07692307692307693,0.3717948717948718,0.21794871794871795
2013-01-14,0.10256410256410256,0.358974358974359,0.2564102564102564,0.358974358974359,0.3076923076923077,0.15384615384615385,0.24358974358974358,0.01282051282051282,0.23076923076923078,0.23076923076923078,0.08974358974358974,0.14102564102564102,0.2564102564102564,0.24358974358974358,0.1282051282051282,0.2948717948717949,0.20512820512820512,0.19230769230769232,0.19230769230769232,0.21794871794871795,0.23076923076923078,0.2948717948717949,0.08974358974358974,0.1794871794871795
2013-01-15,0.32051282051282054,0.3333333333333333,0.19230769230769232,0.3333333333333333,0.6153846153846154,0.32051282051282054,0.11538461538461539,0.01282051282051282,0.0,0.11538461538461539,0.08974358974358974,0.21794871794871795,0.16666666666666666,0.0641025641025641,0.20512820512820512,0.46153846153846156,0.05128205128205128,0.15384615384615385,0.24358974358974358,0.01282051282051282,0.3076923076923077,0.0,0.21794871794871795,0.1282051282051282
2013-01-16,0.3974358974358974,0.19230769230769232,0.6410256410256411,0.5769230769230769,0.3717948717948718,0.20512820512820512,0.19230769230769232,0.01282051282051282,0.0,0.0,0.19230769230769232,0.0,0.21794871794871795,0.21794871794871795,0.02564102564102564,0.2692307692307692,0.21794871794871795,0.1794871794871795,0.0641025641025641,0.2564102564102564,0.10256410256410256,0.14102564102564102,0.19230769230769232,0.038461538461538464
2013-01-17,0.2692307692307692,0.10256410256410256,0.20512820512820512,0.07692307692307693,0.6153846153846154,0.2564102564102564,0.2564102564102564,0.07692307692307693,0.20512820512820512,0.21794871794871795,0.10256410256410256,0.14102564102564102,0.21794871794871795,0.2564102564102564,0.2564102564102564,0.21794871794871795,0.14102564102564102,0.21794871794871795,0.20512820512820512,0.01282051282051282,0.038461538461538464,0.0,0.0,0.0
2013-01-18,0.02564102564102564,0.1794871794871795,0.1282051282051282,0.23076923076923078,0.1794871794871795,0.24358974358974358,0.44871794871794873,0.20512820512820512,0.19230769230769232,0.02564102564102564,0.19230769230769232,0.21794871794871795,0.21794871794871795,0.16666666666666666,0.08974358974358974,0.44871794871794873,0.1794871794871795,0.16666666666666666,0.1794871794871795,0.2948717948717949,0.038461538461538464,0.01282051282051282,0.15384615384615385,0.0
2013-01-19,0.20512820512820512,0.0,0.47435897435897434,0.4358974358974359,0.3076923076923077,0.3333333333333333,0.3974358974358974,0.01282051282051282,0.05128205128205128,0.15384615384615385,0.21794871794871795,0.15384615384615385,0.0641025641025641,0.23076923076923078,0.23076923076923078,0.24358974358974358,0.19230769230769232,0.19230769230769232,0.2564102564102564,0.23076923076923078,0.11538461538461539,0.15384615384615385,0.0641025641025641,0.19230769230769232
2013-01-20,0.05128205128205128,0.21794871794871795,0.07692307692307693,0.23076923076923078,0.6282051282051282,0.16666666666666666,0.14102564102564102,0.11538461538461539,0.19230769230769232,0.01282051282051282,0.19230769230769232,0.21794871794871795,0.20512820512820512,0.11538461538461539,0.14102564102564102,0.44871794871794873,0.23076923076923078,0.01282051282051282,0.3076923076923077,0.2564102564102564,0.02564102564102564,0.15384615384615385,0.1794871794871795,0.19230769230769232
2013-01-21,0.0641025641025641,0.16666666666666666,0.10256410256410256,0.2564102564102564,0.44871794871794873,0.24358974358974358,0.21794871794871795,0.0,0.01282051282051282,0.16666666666666666,0.20512820512820512,0.05128205128205128,0.16666666666666666,0.21794871794871795,0.21794871794871795,0.2564102564102564,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.19230769230769232,0.23076923076923078,0.11538461538461539,0.2692307692307692,0.038461538461538464
2013-01-22,0.4358974358974359,0.10256410256410256,0.2564102564102564,0.08974358974358974,0.7692307692307693,0.05128205128205128,0.44871794871794873,0.01282051282051282,0.16666666666666666,0.07692307692307693,0.11538461538461539,0.20512820512820512,0.20512820512820512,0.21794871794871795,0.0641025641025641,0.44871794871794873,0.038461538461538464,0.20512820512820512,0.21794871794871795,0.20512820512820512,0.01282051282051282,0.14102564102564102,0.05128205128205128,0.1282051282051282
2013-01-23,0.41025641025641024,0.47435897435897434,0.2692307692307692,0.2564102564102564,0.16666666666666666,0.4358974358974359,0.11538461538461539,0.28205128205128205,0.0,0.16666666666666666,0.0,0.1794871794871795,0.20512820512820512,0.0,0.21794871794871795,0.34615384615384615,0.02564102564102564,0.0,0.0,0.0,0.01282051282051282,0.05128205128205128,0.05128205128205128,0.0
2013-01-24,0.02564102564102564,0.0,0.20512820512820512,0.08974358974358974,0.1794871794871795,0.24358974358974358,0.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10256410256410256,0.11538461538461539,0.01282051282051282,0.0,0.01282051282051282,0.0,0.08974358974358974,0.10256410256410256,0.01282051282051282
2013-01-25,0.21794871794871795,0.0641025641025641,0.0,0.19230769230769232,0.3974358974358974,0.5769230769230769,0.01282051282051282,0.01282051282051282,0.14102564102564102,0.0641025641025641,0.21794871794871795,0.01282051282051282,0.19230769230769232,0.19230769230769232,0.05128205128205128,0.14102564102564102,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.3076923076923077,0.038461538461538464
2013-01-26,0.05128205128205128,0.11538461538461539,0.01282051282051282,0.19230769230769232,0.34615384615384615,0.3717948717948718,0.16666666666666666,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2948717948717949,0.01282051282051282,0.05128205128205128,0.038461538461538464,0.0,0.01282051282051282,0.0,0.01282051282051282,0.11538461538461539
2013-01-27,0.05128205128205128,0.0641025641025641,0.038461538461538464,0.5128205128205128,0.3333333333333333,0.28205128205128205,0.15384615384615385,0.02564102564102564,0.0,0.0,0.20512820512820512,0.01282051282051282,0.21794871794871795,0.20512820512820512,0.01282051282051282,0.358974358974359,0.11538461538461539,0.1794871794871795,0.15384615384615385,0.23076923076923078,0.0641025641025641,0.2948717948717949,0.01282051282051282,0.24358974358974358
2013-01-28,0.4230769230769231,0.32051282051282054,0.20512820512820512,0.19230769230769232,0.11538461538461539,0.3974358974358974,0.19230769230769232,0.0,0.0,0.20512820512820512,0.0,0.20512820512820512,0.0641025641025641,0.15384615384615385,0.24358974358974358,0.038461538461538464,0.0,0.11538461538461539,0.0,0.01282051282051282,0.19230769230769232,0.0,0.01282051282051282,0.20512820512820512
2013-01-29,0.6025641025641025,0.10256410256410256,0.21794871794871795,0.11538461538461539,0.47435897435897434,0.11538461538461539,0.16666666666666666,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2692307692307692,0.038461538461538464,0.15384615384615385,0.0,0.0,0.08974358974358974,0.0,0.0,0.02564102564102564
2013-01-30,0.05128205128205128,0.08974358974358974,0.07692307692307693,0.5512820512820513,0.038461538461538464,0.1794871794871795,0.15384615384615385,0.24358974358974358,0.01282051282051282,0.19230769230769232,0.08974358974358974,0.1282051282051282,0.20512820512820512,0.0,0.21794871794871795,0.14102564102564102,0.01282051282051282,0.0,0.0,0.10256410256410256,0.0,0.0,0.0,0.02564102564102564
2013-01-31,0.11538461538461539,0.02564102564102564,0.24358974358974358,0.3333333333333333,0.5128205128205128,0.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11538461538461539,0.0,0.0,0.0641025641025641,0.0,0.0,0.01282051282051282,0.0,0.0
2013-02-01,0.1794871794871795,0.0641025641025641,0.0,0.3333333333333333,0.20512820512820512,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1282051282051282,0.0,0.01282051282051282,0.038461538461538464,0.01282051282051282,0.0,0.0,0.0,0.0
