,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11
2013-09-08,0.02912621359223301,0.1262135922330097,0.11650485436893204,0.009708737864077669,0.0,0.0,0.0,0.02912621359223301,0.05825242718446602,0.1941747572815534,0.019417475728155338,0.05825242718446602
2013-09-09,0.04854368932038835,0.04854368932038835,0.08737864077669903,0.0,0.0,0.0,0.0,0.05825242718446602,0.009708737864077669,0.009708737864077669,0.06796116504854369,0.038834951456310676
2013-09-10,0.038834951456310676,0.1553398058252427,0.06796116504854369,0.0,0.0,0.0,0.009708737864077669,0.019417475728155338,0.009708737864077669,0.009708737864077669,0.009708737864077669,0.009708737864077669
2013-09-11,0.02912621359223301,0.1650485436893204,0.11650485436893204,0.0,0.0,0.0,0.019417475728155338,0.13592233009708737,0.0,0.0,0.0,0.009708737864077669
2013-09-12,0.07766990291262135,0.0,0.14563106796116504,0.0,0.0,0.0,0.02912621359223301,0.11650485436893204,0.06796116504854369,0.0,0.009708737864077669,0.009708737864077669
2013-09-13,0.07766990291262135,0.0970873786407767,0.23300970873786409,0.0,0.0,0.0,0.009708737864077669,0.038834951456310676,0.0,0.009708737864077669,0.0,0.009708737864077669
2013-09-14,0.009708737864077669,0.10679611650485436,0.14563106796116504,0.0,0.0,0.0,0.0,0.009708737864077669,0.05825242718446602,0.0,0.05825242718446602,0.04854368932038835
2013-09-15,0.18446601941747573,0.20388349514563106,0.0,0.0,0.0,0.0,0.009708737864077669,0.009708737864077669,0.06796116504854369,0.07766990291262135,0.02912621359223301,0.038834951456310676
2013-09-16,0.07766990291262135,0.27184466019417475,0.0,0.0,0.0,0.0,0.019417475728155338,0.0970873786407767,0.0,0.038834951456310676,0.009708737864077669,0.019417475728155338
2013-09-17,0.07766990291262135,0.1650485436893204,0.21359223300970873,0.0,0.0,0.0,0.019417475728155338,0.05825242718446602,0.13592233009708737,0.019417475728155338,0.0,0.0
2013-09-18,0.038834951456310676,0.13592233009708737,0.20388349514563106,0.0,0.0,0.0,0.019417475728155338,0.08737864077669903,0.0,0.05825242718446602,0.0,0.019417475728155338
2013-09-19,0.009708737864077669,0.1650485436893204,0.1941747572815534,0.0,0.0,0.0,0.019417475728155338,0.05825242718446602,0.0,0.02912621359223301,0.0,0.009708737864077669
2013-09-20,0.019417475728155338,0.11650485436893204,0.0970873786407767,0.08737864077669903,0.0,0.0,0.019417475728155338,0.05825242718446602,0.20388349514563106,0.0,0.0,0.019417475728155338
2013-09-21,0.019417475728155338,0.13592233009708737,0.1262135922330097,0.0,0.0,0.0,0.0,0.009708737864077669,0.05825242718446602,0.009708737864077669,0.0,0.009708737864077669
2013-09-22,0.07766990291262135,0.3106796116504854,0.0,0.0,0.0,0.0,0.0,0.019417475728155338,0.1553398058252427,0.11650485436893204,0.11650485436893204,0.06796116504854369
2013-09-23,0.11650485436893204,0.1650485436893204,0.13592233009708737,0.0,0.0,0.0,0.0,0.04854368932038835,0.019417475728155338,0.07766990291262135,0.1262135922330097,0.038834951456310676
2013-09-24,0.019417475728155338,0.019417475728155338,0.20388349514563106,0.0,0.0,0.0,0.019417475728155338,0.04854368932038835,0.009708737864077669,0.08737864077669903,0.0,0.02912621359223301
2013-09-25,0.07766990291262135,0.22330097087378642,0.11650485436893204,0.0,0.0,0.0,0.019417475728155338,0.038834951456310676,0.05825242718446602,0.0,0.08737864077669903,0.009708737864077669
2013-09-26,0.11650485436893204,0.18446601941747573,0.14563106796116504,0.0,0.0,0.0,0.0,0.06796116504854369,0.1262135922330097,0.10679611650485436,0.05825242718446602,0.009708737864077669
2013-09-27,0.04854368932038835,0.06796116504854369,0.23300970873786409,0.0,0.0,0.0,0.009708737864077669,0.08737864077669903,0.0,0.009708737864077669,0.0,0.02912621359223301
2013-09-28,0.05825242718446602,0.1262135922330097,0.23300970873786409,0.0,0.0,0.0,0.0,0.009708737864077669,0.02912621359223301,0.019417475728155338,0.1262135922330097,0.05825242718446602
2013-09-29,0.07766990291262135,0.2912621359223301,0.17475728155339806,0.06796116504854369,0.0,0.0,0.0,0.019417475728155338,0.04854368932038835,0.02912621359223301,0.18446601941747573,0.038834951456310676
2013-09-30,0.1650485436893204,0.1262135922330097,0.24271844660194175,0.038834951456310676,0.02912621359223301,0.038834951456310676,0.04854368932038835,0.07766990291262135,0.04854368932038835,0.038834951456310676,0.038834951456310676,0.11650485436893204
2013-10-01,0.1553398058252427,0.24271844660194175,0.18446601941747573,0.038834951456310676,0.02912621359223301,0.02912621359223301,0.05825242718446602,0.08737864077669903,0.02912621359223301,0.07766990291262135,0.02912621359223301,0.07766990291262135
