,Wa0,Wa1,Wa2,cluster
115,0.1779222814164838,0.0427013475399561,0.120987151363209,50
116,0.0925195863365716,0.0569351300532748,0.1352209338765277,4
117,0.1850391726731432,0.040329050454403,0.0450736446255092,4
118,0.1281040426198683,0.0237229708555311,0.0782858038232529,4
119,0.1375932309620808,0.0284675650266374,0.0189783766844249,4
120,0.1494547163898464,0.0427013475399561,0.0427013475399561,4
121,0.1708053901598245,0.021350673769978,0.1257317455343152,50
122,0.161316201817612,0.0237229708555311,0.0877749921654653,4
123,0.1494547163898464,0.0166060795988718,0.0498182387966154,4
124,0.1708053901598245,0.0142337825133187,0.080658100908806,4
125,0.161316201817612,0.0142337825133187,0.0664243183954873,4
126,0.1494547163898464,0.0189783766844249,0.0640520213099341,4
127,0.1328486367909746,0.0237229708555311,0.0142337825133187,6
128,0.1043810717643372,0.0071168912566593,0.0355844562832967,6
129,0.1067533688498903,0.0047445941711062,0.061679724224381,6
130,0.1589439047320589,0.0308398621121905,0.0877749921654653,4
131,0.2040175493575681,0.0237229708555311,0.061679724224381,27
132,0.1874114697586963,0.0142337825133187,0.0379567533688498,27
133,0.1494547163898464,0.0166060795988718,0.0735412096521466,4
134,0.1731776872453776,0.0237229708555311,0.0593074271388279,4
135,0.0711689125665935,0.0355844562832967,0.1850391726731432,60
136,0.1091256659354434,0.0189783766844249,0.0427013475399561,6
137,0.1541993105609526,0.0332121591977436,0.0379567533688498,4
138,0.1565716076465058,0.0142337825133187,0.0996364775932309,60
139,0.1684330930742714,0.0189783766844249,0.0379567533688498,4
140,0.1257317455343152,0.0284675650266374,0.0379567533688498,6
141,0.1660607959887182,0.0237229708555311,0.1328486367909746,60
142,0.1281040426198683,0.0094891883422124,0.1636884989031651,60
143,0.1352209338765277,0.0118614854277655,0.0972641805076778,4
144,0.1779222814164838,0.0260952679410843,0.0237229708555311,27
145,0.180294578502037,0.0166060795988718,0.0284675650266374,27
146,0.1470824193042933,0.0237229708555311,0.0640520213099341,4
147,0.1375932309620808,0.0237229708555311,0.0379567533688498,4
148,0.1684330930742714,0.0189783766844249,0.0972641805076778,60
149,0.2063898464431212,0.0166060795988718,0.0569351300532748,27
150,0.0854026950799122,0.0166060795988718,0.0972641805076778,6
151,0.3155155123785647,0.021350673769978,0.0166060795988718,27
152,0.0284675650266374,0.0166060795988718,0.0142337825133187,6
153,0.0521905358821686,0.0071168912566593,0.0308398621121905,6
154,0.0379567533688498,0.0118614854277655,0.021350673769978,6
155,0.0450736446255092,0.0071168912566593,0.0189783766844249,6
156,0.0450736446255092,0.0071168912566593,0.0118614854277655,6
157,0.0450736446255092,0.0142337825133187,0.0260952679410843,6
158,0.0498182387966154,0.0071168912566593,0.2182513318708868,60
159,0.1043810717643372,0.0047445941711062,0.0569351300532748,6
160,0.2158790347853337,0.0189783766844249,0.0332121591977436,27
161,0.2301128172986525,0.0308398621121905,0.0237229708555311,27
162,0.1779222814164838,0.0094891883422124,0.1138702601065496,60
163,0.1304763397054215,0.0260952679410843,0.0545628329677217,4
164,0.1541993105609526,0.0237229708555311,0.0308398621121905,4
165,0.1731776872453776,0.0118614854277655,0.0664243183954873,4
166,0.1731776872453776,0.0166060795988718,0.120987151363209,60
167,0.2087621435286744,0.0166060795988718,0.061679724224381,27
168,0.1850391726731432,0.0118614854277655,0.0972641805076778,60
169,0.1731776872453776,0.0521905358821686,0.1091256659354434,60
170,0.1470824193042933,0.0569351300532748,0.1114979630209965,60
171,0.2538357881541836,0.0355844562832967,0.1162425571921027,27
172,0.1874114697586963,0.0308398621121905,0.1114979630209965,60
173,0.180294578502037,0.0782858038232529,0.0782858038232529,4
174,0.161316201817612,0.0759135067376997,0.080658100908806,4
175,0.2467188968975242,0.0545628329677217,0.1281046693826386,60
176,0.1779222814164838,0.0427013475399561,0.120987151363209,60
177,0.0925195863365716,0.0569351300532748,0.1352209338765277,60
178,0.1850391726731432,0.040329050454403,0.0450736446255092,27
179,0.1281040426198683,0.0237229708555311,0.0782858038232529,4
180,0.1375932309620808,0.0284675650266374,0.0189783766844249,6
181,0.1494547163898464,0.0427013475399561,0.0427013475399561,4
182,0.1708053901598245,0.021350673769978,0.1257317455343152,60
183,0.161316201817612,0.0237229708555311,0.0877749921654653,26
184,0.1494547163898464,0.0166060795988718,0.0498182387966154,25
185,0.1708053901598245,0.0142337825133187,0.080658100908806,26
186,0.161316201817612,0.0142337825133187,0.0664243183954873,26
187,0.1494547163898464,0.0189783766844249,0.0640520213099341,25
188,0.1328486367909746,0.0237229708555311,0.0142337825133187,25
189,0.1043810717643372,0.0071168912566593,0.0355844562832967,25
190,0.1067533688498903,0.0047445941711062,0.061679724224381,25
191,0.1589439047320589,0.0308398621121905,0.0877749921654653,26
192,0.2040175493575681,0.0237229708555311,0.061679724224381,27
193,0.1874114697586963,0.0142337825133187,0.0379567533688498,27
194,0.1494547163898464,0.0166060795988718,0.0735412096521466,26
195,0.1731776872453776,0.0237229708555311,0.0593074271388279,27
196,0.0711689125665935,0.0355844562832967,0.1850391726731432,26
197,0.1091256659354434,0.0189783766844249,0.0427013475399561,25
198,0.1541993105609526,0.0332121591977436,0.0379567533688498,25
199,0.1565716076465058,0.0142337825133187,0.0996364775932309,26
200,0.1684330930742714,0.0189783766844249,0.0379567533688498,25
201,0.1257317455343152,0.0284675650266374,0.0379567533688498,25
202,0.1660607959887182,0.0237229708555311,0.1328486367909746,26
203,0.1281040426198683,0.0094891883422124,0.1636884989031651,26
204,0.1352209338765277,0.0118614854277655,0.0972641805076778,26
205,0.1779222814164838,0.0260952679410843,0.0237229708555311,25
206,0.180294578502037,0.0166060795988718,0.0284675650266374,27
207,0.1470824193042933,0.0237229708555311,0.0640520213099341,25
208,0.1375932309620808,0.0237229708555311,0.0379567533688498,25
209,0.1684330930742714,0.0189783766844249,0.0972641805076778,26
210,0.2063898464431212,0.0166060795988718,0.0569351300532748,27
211,0.0854026950799122,0.0166060795988718,0.0972641805076778,25
212,0.3155155123785647,0.021350673769978,0.0166060795988718,27
213,0.0284675650266374,0.0166060795988718,0.0142337825133187,33
214,0.0521905358821686,0.0071168912566593,0.0308398621121905,33
215,0.0379567533688498,0.0118614854277655,0.021350673769978,33
216,0.0450736446255092,0.0071168912566593,0.0189783766844249,33
217,0.0450736446255092,0.0071168912566593,0.0118614854277655,33
218,0.0450736446255092,0.0142337825133187,0.0260952679410843,33
219,0.0498182387966154,0.0071168912566593,0.2182513318708868,26
220,0.1043810717643372,0.0047445941711062,0.0569351300532748,25
221,0.2158790347853337,0.0189783766844249,0.0332121591977436,27
222,0.2301128172986525,0.0308398621121905,0.0237229708555311,27
223,0.1779222814164838,0.0094891883422124,0.1138702601065496,26
224,0.1304763397054215,0.0260952679410843,0.0545628329677217,25
225,0.1541993105609526,0.0237229708555311,0.0308398621121905,25
226,0.1731776872453776,0.0118614854277655,0.0664243183954873,26
227,0.1731776872453776,0.0166060795988718,0.120987151363209,26
228,0.2087621435286744,0.0166060795988718,0.061679724224381,27
229,0.1850391726731432,0.0118614854277655,0.0972641805076778,26
230,0.1731776872453776,0.0521905358821686,0.1091256659354434,26
231,0.1470824193042933,0.0569351300532748,0.1114979630209965,26
232,0.2538357881541836,0.0355844562832967,0.1162425571921027,49
233,0.1874114697586963,0.0308398621121905,0.1114979630209965,26
234,0.180294578502037,0.0782858038232529,0.0782858038232529,26
235,0.161316201817612,0.0759135067376997,0.080658100908806,26
236,0.2467188968975242,0.0545628329677217,0.1281046693826386,49
237,0.1779222814164838,0.0427013475399561,0.120987151363209,26
238,0.0925195863365716,0.0569351300532748,0.1352209338765277,26
239,0.1850391726731432,0.040329050454403,0.0450736446255092,27
240,0.1281040426198683,0.0237229708555311,0.0782858038232529,25
241,0.1375932309620808,0.0284675650266374,0.0189783766844249,25
242,0.1494547163898464,0.0427013475399561,0.0427013475399561,25
243,0.1708053901598245,0.021350673769978,0.1257317455343152,26
244,0.161316201817612,0.0237229708555311,0.0877749921654653,12
245,0.1494547163898464,0.0166060795988718,0.0498182387966154,12
246,0.1708053901598245,0.0142337825133187,0.080658100908806,12
247,0.161316201817612,0.0142337825133187,0.0664243183954873,12
248,0.1494547163898464,0.0189783766844249,0.0640520213099341,12
249,0.1328486367909746,0.0237229708555311,0.0142337825133187,14
250,0.1043810717643372,0.0071168912566593,0.0355844562832967,14
251,0.1067533688498903,0.0047445941711062,0.061679724224381,14
252,0.1589439047320589,0.0308398621121905,0.0877749921654653,12
253,0.2040175493575681,0.0237229708555311,0.061679724224381,12
254,0.1874114697586963,0.0142337825133187,0.0379567533688498,12
255,0.1494547163898464,0.0166060795988718,0.0735412096521466,12
256,0.1731776872453776,0.0237229708555311,0.0593074271388279,12
257,0.0711689125665935,0.0355844562832967,0.1850391726731432,13
258,0.1091256659354434,0.0189783766844249,0.0427013475399561,14
259,0.1541993105609526,0.0332121591977436,0.0379567533688498,12
260,0.1565716076465058,0.0142337825133187,0.0996364775932309,50
261,0.1684330930742714,0.0189783766844249,0.0379567533688498,12
262,0.1257317455343152,0.0284675650266374,0.0379567533688498,14
263,0.1660607959887182,0.0237229708555311,0.1328486367909746,50
264,0.1281040426198683,0.0094891883422124,0.1636884989031651,13
265,0.1352209338765277,0.0118614854277655,0.0972641805076778,12
266,0.1779222814164838,0.0260952679410843,0.0237229708555311,12
267,0.180294578502037,0.0166060795988718,0.0284675650266374,12
268,0.1470824193042933,0.0237229708555311,0.0640520213099341,12
269,0.1375932309620808,0.0237229708555311,0.0379567533688498,14
270,0.1684330930742714,0.0189783766844249,0.0972641805076778,50
271,0.2063898464431212,0.0166060795988718,0.0569351300532748,12
272,0.0854026950799122,0.0166060795988718,0.0972641805076778,14
273,0.3155155123785647,0.021350673769978,0.0166060795988718,12
274,0.0284675650266374,0.0166060795988718,0.0142337825133187,34
275,0.0521905358821686,0.0071168912566593,0.0308398621121905,35
276,0.0379567533688498,0.0118614854277655,0.021350673769978,35
277,0.0450736446255092,0.0071168912566593,0.0189783766844249,34
278,0.0450736446255092,0.0071168912566593,0.0118614854277655,34
279,0.0450736446255092,0.0142337825133187,0.0260952679410843,35
280,0.0498182387966154,0.0071168912566593,0.2182513318708868,13
281,0.1043810717643372,0.0047445941711062,0.0569351300532748,14
282,0.2158790347853337,0.0189783766844249,0.0332121591977436,12
283,0.2301128172986525,0.0308398621121905,0.0237229708555311,12
284,0.1779222814164838,0.0094891883422124,0.1138702601065496,50
285,0.1304763397054215,0.0260952679410843,0.0545628329677217,14
286,0.1541993105609526,0.0237229708555311,0.0308398621121905,12
287,0.1731776872453776,0.0118614854277655,0.0664243183954873,12
288,0.1731776872453776,0.0166060795988718,0.120987151363209,50
289,0.2087621435286744,0.0166060795988718,0.061679724224381,12
290,0.1850391726731432,0.0118614854277655,0.0972641805076778,50
291,0.1731776872453776,0.0521905358821686,0.1091256659354434,50
292,0.1470824193042933,0.0569351300532748,0.1114979630209965,50
293,0.2538357881541836,0.0355844562832967,0.1162425571921027,50
294,0.1874114697586963,0.0308398621121905,0.1114979630209965,50
295,0.180294578502037,0.0782858038232529,0.0782858038232529,12
296,0.161316201817612,0.0759135067376997,0.080658100908806,12
297,0.2467188968975242,0.0545628329677217,0.1281046693826386,50
298,0.1779222814164838,0.0427013475399561,0.120987151363209,50
299,0.0925195863365716,0.0569351300532748,0.1352209338765277,13
300,0.1850391726731432,0.040329050454403,0.0450736446255092,12
301,0.1281040426198683,0.0237229708555311,0.0782858038232529,14
302,0.1375932309620808,0.0284675650266374,0.0189783766844249,14
303,0.1494547163898464,0.0427013475399561,0.0427013475399561,12
304,0.1708053901598245,0.021350673769978,0.1257317455343152,50
305,0.161316201817612,0.0237229708555311,0.0877749921654653,0
306,0.1494547163898464,0.0166060795988718,0.0498182387966154,4
307,0.1708053901598245,0.0142337825133187,0.080658100908806,0
308,0.161316201817612,0.0142337825133187,0.0664243183954873,4
309,0.1494547163898464,0.0189783766844249,0.0640520213099341,4
310,0.1328486367909746,0.0237229708555311,0.0142337825133187,6
311,0.1043810717643372,0.0071168912566593,0.0355844562832967,6
312,0.1067533688498903,0.0047445941711062,0.061679724224381,6
313,0.1589439047320589,0.0308398621121905,0.0877749921654653,0
314,0.2040175493575681,0.0237229708555311,0.061679724224381,10
315,0.1874114697586963,0.0142337825133187,0.0379567533688498,10
316,0.1494547163898464,0.0166060795988718,0.0735412096521466,4
317,0.1731776872453776,0.0237229708555311,0.0593074271388279,4
318,0.0711689125665935,0.0355844562832967,0.1850391726731432,60
319,0.1091256659354434,0.0189783766844249,0.0427013475399561,6
320,0.1541993105609526,0.0332121591977436,0.0379567533688498,4
321,0.1565716076465058,0.0142337825133187,0.0996364775932309,0
322,0.1684330930742714,0.0189783766844249,0.0379567533688498,10
323,0.1257317455343152,0.0284675650266374,0.0379567533688498,6
324,0.1660607959887182,0.0237229708555311,0.1328486367909746,60
325,0.1281040426198683,0.0094891883422124,0.1636884989031651,60
326,0.1352209338765277,0.0118614854277655,0.0972641805076778,0
327,0.1779222814164838,0.0260952679410843,0.0237229708555311,10
328,0.180294578502037,0.0166060795988718,0.0284675650266374,10
329,0.1470824193042933,0.0237229708555311,0.0640520213099341,4
330,0.1375932309620808,0.0237229708555311,0.0379567533688498,4
331,0.1684330930742714,0.0189783766844249,0.0972641805076778,0
332,0.2063898464431212,0.0166060795988718,0.0569351300532748,10
333,0.0854026950799122,0.0166060795988718,0.0972641805076778,6
334,0.3155155123785647,0.021350673769978,0.0166060795988718,49
335,0.0284675650266374,0.0166060795988718,0.0142337825133187,6
336,0.0521905358821686,0.0071168912566593,0.0308398621121905,6
337,0.0379567533688498,0.0118614854277655,0.021350673769978,6
338,0.0450736446255092,0.0071168912566593,0.0189783766844249,6
339,0.0450736446255092,0.0071168912566593,0.0118614854277655,6
340,0.0450736446255092,0.0142337825133187,0.0260952679410843,6
341,0.0498182387966154,0.0071168912566593,0.2182513318708868,60
342,0.1043810717643372,0.0047445941711062,0.0569351300532748,6
343,0.2158790347853337,0.0189783766844249,0.0332121591977436,10
344,0.2301128172986525,0.0308398621121905,0.0237229708555311,10
345,0.1779222814164838,0.0094891883422124,0.1138702601065496,60
346,0.1304763397054215,0.0260952679410843,0.0545628329677217,4
347,0.1541993105609526,0.0237229708555311,0.0308398621121905,4
348,0.1731776872453776,0.0118614854277655,0.0664243183954873,4
349,0.1731776872453776,0.0166060795988718,0.120987151363209,60
350,0.2087621435286744,0.0166060795988718,0.061679724224381,10
351,0.1850391726731432,0.0118614854277655,0.0972641805076778,0
352,0.1731776872453776,0.0521905358821686,0.1091256659354434,47
353,0.1470824193042933,0.0569351300532748,0.1114979630209965,47
354,0.2538357881541836,0.0355844562832967,0.1162425571921027,49
355,0.1874114697586963,0.0308398621121905,0.1114979630209965,60
356,0.180294578502037,0.0782858038232529,0.0782858038232529,47
357,0.161316201817612,0.0759135067376997,0.080658100908806,47
358,0.2467188968975242,0.0545628329677217,0.1281046693826386,49
359,0.1779222814164838,0.0427013475399561,0.120987151363209,47
360,0.0925195863365716,0.0569351300532748,0.1352209338765277,47
361,0.1850391726731432,0.040329050454403,0.0450736446255092,10
362,0.1281040426198683,0.0237229708555311,0.0782858038232529,4
363,0.1375932309620808,0.0284675650266374,0.0189783766844249,6
364,0.1494547163898464,0.0427013475399561,0.0427013475399561,4
365,0.1708053901598245,0.021350673769978,0.1257317455343152,60
366,0.161316201817612,0.0237229708555311,0.0877749921654653,11
367,0.1494547163898464,0.0166060795988718,0.0498182387966154,25
368,0.1708053901598245,0.0142337825133187,0.080658100908806,11
369,0.161316201817612,0.0142337825133187,0.0664243183954873,11
370,0.1494547163898464,0.0189783766844249,0.0640520213099341,11
371,0.1328486367909746,0.0237229708555311,0.0142337825133187,25
372,0.1043810717643372,0.0071168912566593,0.0355844562832967,25
373,0.1067533688498903,0.0047445941711062,0.061679724224381,25
374,0.1589439047320589,0.0308398621121905,0.0877749921654653,11
375,0.2040175493575681,0.0237229708555311,0.061679724224381,10
376,0.1874114697586963,0.0142337825133187,0.0379567533688498,10
377,0.1494547163898464,0.0166060795988718,0.0735412096521466,11
378,0.1731776872453776,0.0237229708555311,0.0593074271388279,10
379,0.0711689125665935,0.0355844562832967,0.1850391726731432,13
380,0.1091256659354434,0.0189783766844249,0.0427013475399561,25
381,0.1541993105609526,0.0332121591977436,0.0379567533688498,25
382,0.1565716076465058,0.0142337825133187,0.0996364775932309,44
383,0.1684330930742714,0.0189783766844249,0.0379567533688498,10
384,0.1257317455343152,0.0284675650266374,0.0379567533688498,25
385,0.1660607959887182,0.0237229708555311,0.1328486367909746,44
386,0.1281040426198683,0.0094891883422124,0.1636884989031651,44
387,0.1352209338765277,0.0118614854277655,0.0972641805076778,11
388,0.1779222814164838,0.0260952679410843,0.0237229708555311,10
389,0.180294578502037,0.0166060795988718,0.0284675650266374,10
390,0.1470824193042933,0.0237229708555311,0.0640520213099341,11
391,0.1375932309620808,0.0237229708555311,0.0379567533688498,25
392,0.1684330930742714,0.0189783766844249,0.0972641805076778,44
393,0.2063898464431212,0.0166060795988718,0.0569351300532748,10
394,0.0854026950799122,0.0166060795988718,0.0972641805076778,11
395,0.3155155123785647,0.021350673769978,0.0166060795988718,49
396,0.0284675650266374,0.0166060795988718,0.0142337825133187,33
397,0.0521905358821686,0.0071168912566593,0.0308398621121905,33
398,0.0379567533688498,0.0118614854277655,0.021350673769978,33
399,0.0450736446255092,0.0071168912566593,0.0189783766844249,33
400,0.0450736446255092,0.0071168912566593,0.0118614854277655,33
401,0.0450736446255092,0.0142337825133187,0.0260952679410843,33
402,0.0498182387966154,0.0071168912566593,0.2182513318708868,13
403,0.1043810717643372,0.0047445941711062,0.0569351300532748,25
404,0.2158790347853337,0.0189783766844249,0.0332121591977436,10
405,0.2301128172986525,0.0308398621121905,0.0237229708555311,10
406,0.1779222814164838,0.0094891883422124,0.1138702601065496,44
407,0.1304763397054215,0.0260952679410843,0.0545628329677217,25
408,0.1541993105609526,0.0237229708555311,0.0308398621121905,25
409,0.1731776872453776,0.0118614854277655,0.0664243183954873,11
410,0.1731776872453776,0.0166060795988718,0.120987151363209,44
411,0.2087621435286744,0.0166060795988718,0.061679724224381,10
412,0.1850391726731432,0.0118614854277655,0.0972641805076778,44
413,0.1731776872453776,0.0521905358821686,0.1091256659354434,47
414,0.1470824193042933,0.0569351300532748,0.1114979630209965,47
415,0.2538357881541836,0.0355844562832967,0.1162425571921027,49
416,0.1874114697586963,0.0308398621121905,0.1114979630209965,44
417,0.180294578502037,0.0782858038232529,0.0782858038232529,47
418,0.161316201817612,0.0759135067376997,0.080658100908806,47
419,0.2467188968975242,0.0545628329677217,0.1281046693826386,49
420,0.1779222814164838,0.0427013475399561,0.120987151363209,47
421,0.0925195863365716,0.0569351300532748,0.1352209338765277,13
422,0.1850391726731432,0.040329050454403,0.0450736446255092,10
423,0.1281040426198683,0.0237229708555311,0.0782858038232529,11
424,0.1375932309620808,0.0284675650266374,0.0189783766844249,25
425,0.1494547163898464,0.0427013475399561,0.0427013475399561,25
426,0.1708053901598245,0.021350673769978,0.1257317455343152,44
427,0.161316201817612,0.0237229708555311,0.0877749921654653,0
428,0.1494547163898464,0.0166060795988718,0.0498182387966154,4
429,0.1708053901598245,0.0142337825133187,0.080658100908806,0
430,0.161316201817612,0.0142337825133187,0.0664243183954873,4
431,0.1494547163898464,0.0189783766844249,0.0640520213099341,4
432,0.1328486367909746,0.0237229708555311,0.0142337825133187,25
433,0.1043810717643372,0.0071168912566593,0.0355844562832967,37
434,0.1067533688498903,0.0047445941711062,0.061679724224381,37
435,0.1589439047320589,0.0308398621121905,0.0877749921654653,0
436,0.2040175493575681,0.0237229708555311,0.061679724224381,27
437,0.1874114697586963,0.0142337825133187,0.0379567533688498,23
438,0.1494547163898464,0.0166060795988718,0.0735412096521466,4
439,0.1731776872453776,0.0237229708555311,0.0593074271388279,4
440,0.0711689125665935,0.0355844562832967,0.1850391726731432,13
441,0.1091256659354434,0.0189783766844249,0.0427013475399561,37
442,0.1541993105609526,0.0332121591977436,0.0379567533688498,25
443,0.1565716076465058,0.0142337825133187,0.0996364775932309,0
444,0.1684330930742714,0.0189783766844249,0.0379567533688498,23
445,0.1257317455343152,0.0284675650266374,0.0379567533688498,25
446,0.1660607959887182,0.0237229708555311,0.1328486367909746,50
447,0.1281040426198683,0.0094891883422124,0.1636884989031651,13
448,0.1352209338765277,0.0118614854277655,0.0972641805076778,0
449,0.1779222814164838,0.0260952679410843,0.0237229708555311,23
450,0.180294578502037,0.0166060795988718,0.0284675650266374,23
451,0.1470824193042933,0.0237229708555311,0.0640520213099341,4
452,0.1375932309620808,0.0237229708555311,0.0379567533688498,25
453,0.1684330930742714,0.0189783766844249,0.0972641805076778,0
