F1,SI,JI,IC_av,cluster count,segment,stream,size
,0.031653112571064956,,"[1.463895735092304, 0.1160772588448457, 1.2997203670764659, 0.04809810917099235]",3,10,-,3
,-0.010276122434427083,,"[1.4013712315243283, 0.0, 0.8854767702889851, 0.5158944612353433]",3,11,-,3
,0.031605202302897616,,"[1.2320321372544563, 0.3062159278106906, 0.35162890040525446, 0.07631268818491614, 0.07631268818491614, 0.421561932668679]",5,1,-,5
,0.3275780799326077,,"[2.36576857899675, 1.8428355691565277, 0.5229330098402223]",2,2,-,5
,0.04101167864425468,,"[1.3425993469070756, 0.018429649926258163, 1.3241696969808174]",2,3,-,5
,,,"[1.487386476017532, 1.487386476017532]",1,4,-,5
,,,"[1.597426039705849, 1.597426039705849]",1,5,-,5
,,,"[1.863764866022934, 1.863764866022934]",1,6,-,5
,0.0723545223465771,,"[2.307512979433407, 1.8984017211639652, 0.3832492233098404, 0.02586203495960102]",3,7,-,5
,-0.0725014435059948,,"[2.0301329834696915, 1.412131757344174, 0.19352288311003016, 0.4244783430154871]",3,8,-,5
,0.14822143660703013,,"[1.3173209739159204, 0.20509411392632826, 1.1122268599895921]",2,9,-,5
,0.07933381938713502,,"[1.5237787895684236, 0.46073813943805364, 1.06304065013037]",2,10,-,5
,0.11964203551768406,,"[1.4228929512029962, 0.49625694088063754, 0.9266360103223586]",2,11,-,5
,-0.05576657754943463,,"[1.1996953462545012, 0.07631268818491614, 0.10781329313934739, 0.1411624395402229, 0.6109005032857298, 0.2635064221042851]",5,1,-,7
,-0.07219592366539847,,"[3.131399942372365, 1.228184845643111, 0.8304294159660286, 1.0727856807632254]",3,2,-,7
,0.05849255889752302,,"[1.2959979388833605, 1.0325053800275483, 0.2634925588558121]",2,3,-,7
,0.04699716280779413,,"[1.5376400229280502, 1.038656972251256, 0.16308882387344195, 0.33589422680335224]",3,4,-,7
,0.013511695236987576,,"[1.547068981656298, 0.15645822103748405, 1.3906107606188138]",2,5,-,7
,-0.049776196854303394,,"[1.673690120779023, 0.748459118740024, 0.15910109691744134, 0.7661299051215575]",3,6,-,7
,-0.15055605205732933,,"[1.5781720244839015, 0.6980141822045483, 0.1697366350389017, 0.3552106036202257, 0.3552106036202257]",4,7,-,7
,-0.07699267064359008,,"[1.9828553985487425, 0.2224713244570613, 1.515819578739085, 0.2445644953525963]",3,8,-,7
,0.051838139805703155,,"[1.363969738320482, 0.9161772512450304, 0.4477924870754517]",2,9,-,7
,0.004743058402242717,,"[1.507145476380951, 1.1861782442425934, 0.32096723213835776]",2,10,-,7
,0.0021378527015090865,,"[1.3913925236277425, 1.365324824063587, 0.02606769956415547]",2,11,-,7
,0.14706398194565504,,"[5.1157783617452335, 3.684273553631189, 1.4315048081140445]",2,1,-,3
,0.09257774624834154,,"[4.509105925589389, 0.06335915316916158, 3.317607188938599, 1.1281395834816286]",3,2,-,3
,0.027149198256627607,,"[5.074465567902011, 0.3524239478977728, 1.1764682521721799, 0.6845633600509436, 2.8610100077811143]",4,3,-,3
,-0.0018834680241661416,,"[6.837988019670392, 0.630447740905589, 3.1769095543908223, 1.6617053310010703, 1.3689253933729102]",4,4,-,3
,-0.018652952017069582,,"[5.63902980827077, 1.120953274635055, 1.4310725217842872, 0.8306379444143883, 2.034794825982879, 0.22157124145416054]",5,5,-,3
,-0.05830502428745234,,"[4.911572310184058, 0.41161198544932026, 3.5180166641739925, 0.12962087790449578, 0.8523227826562493]",4,6,-,3
,0.016840260620051287,,"[3.8401818888418804, 0.3680006248151977, 3.4721812640266827]",2,7,-,3
,-0.06184435850561994,,"[4.530035266976902, 0.15129097868339392, 0.15129097868339392, 0.15129097868339392, 1.0412497681147606, 3.0349125628119595]",5,8,-,3
,-0.15190149969059394,,"[4.589384913636145, 0.5345817113530984, 0.3998544572990807, 0.3998544572990807, 0.13905431914940042, 3.116039968535485]",5,9,-,3
,-0.0901519257847596,,"[5.072684286095065, 0.4554825887557102, 0.4554825887557102, 0.20752524098986916, 0.965662110331786, 0.965662110331786, 2.0228696469302028]",6,10,-,3
,-0.13018219313943172,,"[4.285273009851877, 0.3937674282888184, 0.7408219030634279, 0.3937674282888184, 2.59935955308886, 0.15755669712195305]",5,11,-,3
,0.0834786904110863,,"[5.100930914556858, 3.0351227432864016, 2.065808171270456]",2,1,-,5
,0.07505062772683715,,"[4.5998589768566225, 3.4717193933749937, 1.1281395834816286]",2,2,-,5
,-0.07600393838213625,,"[5.402377200482354, 0.912359988007463, 0.278272555237541, 4.21174465723735]",3,3,-,5
,-0.028123548523661262,,"[6.972474540023052, 2.7443487190399667, 1.6617053310010703, 2.5664204899820144]",3,4,-,5
,0.003238828372375599,,"[6.107251326583062, 2.5431939280475957, 3.564057398535466]",2,5,-,5
,-0.05045751051645636,,"[5.338209374391141, 0.7897019182128493, 2.2193761498364464, 0.30719306830811194, 2.021938238033734]",4,6,-,5
,0.11899285732481041,,"[3.86183518802933, 0.48244905184019854, 3.3793861361891313]",2,7,-,5
,,,"[4.69195602960797, 4.69195602960797]",1,8,-,5
,-0.0438159827832539,,"[5.294628911100599, 0.0548545240549795, 5.239774387045619]",2,9,-,5
,-0.07099689198706727,,"[5.215429682619721, 1.072794154209081, 0.3882199113183419, 0.3882199113183419, 0.8244589282361823, 2.5417367775377744]",5,10,-,5
,-0.025264612744533895,,"[4.454602750329775, 1.1356467403894939, 1.1356467403894939, 2.183309269550787]",3,11,-,5
,-0.03948090515219792,,"[5.0545307647764135, 1.6660349698666057, 3.3884957949098076]",2,1,-,7
,0.04541903202375643,,"[4.9056262600978995, 3.118547217888004, 1.7870790422098957]",2,2,-,7
,0.09087385132083187,,"[5.57420260169727, 1.7003524377289552, 3.873850163968315]",2,3,-,7
,-0.05541876282012445,,"[6.732767970580096, 1.5704226379963624, 1.5704226379963624, 3.5919226945873715]",3,4,-,7
,-0.029888927027607627,,"[5.915425027519151, 1.7833828580490574, 1.3126146643832304, 2.8194275050868636]",3,5,-,7
,-0.013966010613332077,,"[5.474319700138407, 2.3615209122321428, 0.5854613055519311, 0.5854613055519311, 1.9418761768024022]",4,6,-,7
,-0.04339286342064657,,"[3.6378123562830633, 0.279455139747081, 2.7130519456075213, 0.6453052709284611]",3,7,-,7
,0.008272731152881957,,"[4.621992171360295, 1.1628846520271587, 3.4591075193331364]",2,8,-,7
,-0.026099012451206622,,"[4.726316471432621, 2.666454379484653, 0.46866296159966786, 1.5911991303482995]",3,9,-,7
,-0.08277122358395309,,"[5.273121165555256, 2.3721137224293853, 1.1711868900313072, 1.1711868900313072, 0.558633663063257]",4,10,-,7
,-0.04793965998620841,,"[4.457103046930466, 0.45681786366253974, 0.45681786366253974, 1.704397291975241, 1.8390700276301455]",4,11,-,7
,0.23204927433293468,,"[3.4268766929765264, 0.11208694355231617, 0.277443282641088, 3.0373464667831223]",3,1,-,3
,-0.04013060997103373,,"[2.6825492861964975, 0.07783293725661021, 0.36929428519814017, 1.6200474000510354, 0.2687708632170509, 0.07783293725661021, 0.2687708632170509]",6,2,-,3
,0.10294506516357502,,"[4.595931110413332, 1.894761805811268, 0.5346006750407829, 1.122697786740862, 0.625117244536339, 0.41875359828408015]",5,3,-,3
,0.16108113505141744,,"[5.854788901280374, 1.0040182486200295, 3.9465490843283395, 0.7610752980620177, 0.14314627026998794]",4,4,-,3
,0.05396847539442447,,"[4.38310421416677, 3.6537587155835904, 0.5668911233737084, 0.16245437520947106]",3,5,-,3
,0.06129097300827307,,"[4.296554792977689, 0.11229650315863209, 1.6112959020623823, 0.5333607781757697, 1.5062408314051359, 0.5333607781757697]",5,6,-,3
,0.05417010446086019,,"[3.5596631890088366, 0.07555283461674242, 1.6383148897398028, 0.4615744536821846, 1.384221010970107]",4,7,-,3
,0.1877075881196478,,"[2.1826337633607893, 0.3893460678568623, 0.5339854131124645, 0.2756864599162497, 0.9836158224752127]",4,8,-,3
,0.08410950627181187,,"[4.442307283323837, 1.407785632722782, 2.177997439563147, 0.11523858706072158, 0.11523858706072158, 0.5108084498557424, 0.11523858706072158]",6,9,-,3
,0.03257541578818586,,"[15.19971309219364, 4.4513492814397635, 8.008932062746396, 1.36971587400374, 1.36971587400374]",4,10,-,3
,0.10277053636079686,,"[16.066407924893067, 4.790908890844602, 4.035396094540262, 4.371951106091704, 2.030439407758899, 0.41885621282879937, 0.41885621282879937]",6,11,-,3
,0.2927594382929721,,"[3.5379030199602863, 0.5597958801454825, 2.978107139814804]",2,1,-,5
,0.3652478715417305,,"[2.9149365282319346, 0.8060307167828926, 2.1089058114490418]",2,2,-,5
,0.12314215933702924,,"[4.786184522200713, 2.3584549462205495, 0.3486451189422104, 1.730439338095743, 0.3486451189422104]",4,3,-,5
=======
,,,"[1.7199061528439894, 1.7199061528439894]",1,1,-,3
,-0.13601182276454388,,"[1.2353240155349727, 1.201173769297984, 0.0341502462369886]",2,2,-,3
,,,"[2.7213200169208323, 2.7213200169208323]",1,3,-,3
,,,"[5.700836377145745, 5.700836377145745]",1,4,-,3
,,,"[4.231520051566269, 4.231520051566269]",1,5,-,3
,,,"[2.3849998928388696, 2.3849998928388696]",1,6,-,3
,,,"[1.6829956717124277, 1.6829956717124277]",1,7,-,3
,0.39546820753009326,,"[1.353276228226765, 1.2444127286086364, 0.10886349961812863]",2,8,-,3
,,,"[3.171476484257138, 3.171476484257138]",1,9,-,3
,0.30963255060396566,,"[5.537895229401597, 5.081526250075637, 0.4563689793259606]",2,10,-,3
,-0.179245606441665,,"[4.486197043730102, 3.423837961932109, 0.2183932282969713, 0.30424766088596955, 0.5397181926150518]",4,11,-,3
,,,"[1.7199061528439894, 1.7199061528439894]",1,1,-,5
,,,"[1.2867816967996761, 1.2867816967996761]",1,2,-,5
,,,"[2.7213200169208323, 2.7213200169208323]",1,3,-,5
,,,"[5.700836377145745, 5.700836377145745]",1,4,-,5
,,,"[4.231520051566269, 4.231520051566269]",1,5,-,5
,,,"[2.3849998928388696, 2.3849998928388696]",1,6,-,5
,,,"[1.6829956717124277, 1.6829956717124277]",1,7,-,5
,0.37663053734044555,,"[1.3607661536880393, 1.268465354572439, 0.09230079911560048]",2,8,-,5
,,,"[3.171476484257138, 3.171476484257138]",1,9,-,5
,,,"[5.5533094015250715, 5.5533094015250715]",1,10,-,5
,-0.0028838678105167818,,"[4.528656921086562, 4.144987634167892, 0.3836692869186707]",2,11,-,5
,,,"[1.7199061528439894, 1.7199061528439894]",1,1,-,7
,,,"[1.2867816967996761, 1.2867816967996761]",1,2,-,7
,,,"[2.7213200169208323, 2.7213200169208323]",1,3,-,7
,0.14538152791961642,,"[5.697099422352323, 1.4248784337115383, 4.272220988640784]",2,4,-,7
,0.06983424935739495,,"[4.403648399235326, 2.3566189976163376, 2.047029401618988]",2,5,-,7
,,,"[2.3849998928388696, 2.3849998928388696]",1,6,-,7
,,,"[1.6829956717124277, 1.6829956717124277]",1,7,-,7
,0.4106079826828835,,"[1.351381978153238, 1.2285834580936486, 0.1227985200595894]",2,8,-,7
,0.456459144608022,,"[3.0270362313890526, 0.1895433085995657, 2.8374929227894867]",2,9,-,7
,0.07216752957688301,,"[5.90056696617121, 2.658491639309819, 3.2420753268613915]",2,10,-,7
,-0.05131796383021585,,"[4.452075671734569, 0.46746596541646795, 1.6456030639412458, 0.0721812988284809, 2.266825343548375]",4,11,-,7
,,,"[1.9870296783242898, 1.9870296783242898]",1,1,-,3
,,,"[2.068951531773878, 2.068951531773878]",1,2,-,3
,,,"[1.36719991244969, 1.36719991244969]",1,3,-,3
,,,"[1.487386476017532, 1.487386476017532]",1,4,-,3
,,,"[1.597426039705854, 1.597426039705854]",1,5,-,3
,,,"[1.8637648660229338, 1.8637648660229338]",1,6,-,3
,-0.16084217162200048,,"[3.042115921476145, 2.975543561100608, 0.06657236037553704]",2,7,-,3
,,,"[1.9002951352297182, 1.9002951352297182]",1,8,-,3
,,,"[1.3275569557962834, 1.3275569557962834]",1,9,-,3
,,,"[1.5239742418925883, 1.5239742418925883]",1,10,-,3
,0.00656217439682232,,"[1.4089316028472323, 1.4089316028472323, 0.0]",2,11,-,3
,-0.4293138810601206,,"[1.7991442755687757, 1.653127815580527, 0.0, 0.12420938435786072, 0.021807075630388025]",4,1,-,5
,-0.12639396726550944,,"[2.7062747413197368, 1.5995618131604714, 0.47201190190289427, 0.6347010262563711]",3,2,-,5
,-0.050305067254004285,,"[1.2715185686646473, 1.121437496429135, 0.1500810722355124]",2,3,-,5
,-0.15960511768145336,,"[1.48368754249491, 1.4232293065763093, 0.06045823591860083]",2,4,-,5
,-0.17300937695607982,,"[1.5507569424598195, 1.440801027553431, 0.1099559149063885]",2,5,-,5
,-0.16368068055901147,,"[1.7261594354129208, 1.4306214651764755, 0.09356115618289444, 0.20197681405355106]",3,6,-,5
,-0.20424595162470605,,"[1.85278302948574, 1.2443076205643415, 0.49733844416373385, 0.11113696475766452]",3,7,-,5
,-0.34040985838653887,,"[1.8630620733715193, 1.783993809045302, 0.0, 0.07906826432621732]",3,8,-,5
,-0.039947124532784505,,"[1.318483169673332, 0.9665511689775209, 0.3519320006958109]",2,9,-,5
,-0.006089426213854629,,"[1.5237787895684214, 1.0630406501303684, 0.4607381394380529]",2,10,-,5
,0.11116463091461051,,"[1.3634506624744727, 0.1529745791517493, 1.2104760833227233]",2,11,-,5
,0.1056067779319182,,"[1.8476822879217725, 1.7234729035639118, 0.12420938435786072]",2,1,-,7
,0.0008473374009562207,,"[2.6614199653581716, 1.4794433996797458, 1.1819765656784256]",2,2,-,7
,0.07175204992471251,,"[1.3329238467053695, 0.8984897163592367, 0.43443413034613276]",2,3,-,7
,-0.06976830594189681,,"[1.5251493629464627, 1.2603954028026456, 0.2647539601438171]",2,4,-,7
,-0.009620346783974061,,"[1.4687844649206363, 1.026164581123465, 0.4426198837971714]",2,5,-,7
,0.11011933987689766,,"[1.7265302643674694, 0.8455293070467931, 0.8810009573206763]",2,6,-,7
,-0.09048134441896401,,"[2.3296716294315503, 1.8984017211639652, 0.4312699082675851]",2,7,-,7
,-0.022687092673488302,,"[1.9915098309966102, 1.4704575202559158, 0.5210523107406944]",2,8,-,7
,0.023534010298847496,,"[1.3343669494787667, 0.8716659530409128, 0.4627009964378539]",2,9,-,7
,-0.05354206921751772,,"[1.5084438512913965, 1.1221283126618942, 0.3863155386295023]",2,10,-,7
,0.08994865936615117,,"[1.3718737881851273, 0.6638642500300681, 0.7080095381550591]",2,11,-,7
,,,"[4.792246254522625, 4.792246254522625]",1,1,-,3
,,,"[4.443435487566948, 4.443435487566948]",1,2,-,3
,,,"[5.8961569613276, 5.8961569613276]",1,3,-,3
,,,"[6.193391788132851, 6.193391788132851]",1,4,-,3
,,,"[5.889612158043465, 5.889612158043465]",1,5,-,3
,,,"[5.101096166257291, 5.101096166257291]",1,6,-,3
,,,"[3.9730050447478535, 3.9730050447478535]",1,7,-,3
,,,"[4.69195602960797, 4.69195602960797]",1,8,-,3
,,,"[5.39851954059864, 5.39851954059864]",1,9,-,3
,,,"[5.860028886803222, 5.860028886803222]",1,10,-,3
,-0.008341545126454132,,"[5.35617224418944, 5.35617224418944, 0.0]",2,11,-,3
,-0.2333745532984282,,"[4.800106067480785, 4.688869401705053, 0.11123666577573196]",2,1,-,5
,,,"[4.443435487566948, 4.443435487566948]",1,2,-,5
,,,"[5.8961569613276, 5.8961569613276]",1,3,-,5
,,,"[6.193391788132851, 6.193391788132851]",1,4,-,5
,,,"[5.889612158043465, 5.889612158043465]",1,5,-,5
,,,"[5.101096166257291, 5.101096166257291]",1,6,-,5
,,,"[3.9730050447478535, 3.9730050447478535]",1,7,-,5
,,,"[4.69195602960797, 4.69195602960797]",1,8,-,5
,-0.15801560591031028,,"[5.277925849322225, 5.138871530172825, 0.13905431914940025]",2,9,-,5
,-0.09136367664170536,,"[5.759129770698275, 5.370909859379933, 0.3882199113183419]",2,10,-,5
,0.14102340221132062,,"[5.257370124944898, 5.099813427822944, 0.1575566971219532]",2,11,-,5
,,,"[4.792246254522625, 4.792246254522625]",1,1,-,7
,,,"[4.443435487566948, 4.443435487566948]",1,2,-,7
,-0.23771460047660772,,"[5.811058179769352, 5.811058179769352, 0.0]",2,3,-,7
,,,"[6.193391788132851, 6.193391788132851]",1,4,-,7
,,,"[5.889612158043465, 5.889612158043465]",1,5,-,7
,,,"[5.101096166257291, 5.101096166257291]",1,6,-,7
,,,"[3.9730050447478535, 3.9730050447478535]",1,7,-,7
,,,"[4.69195602960797, 4.69195602960797]",1,8,-,7
,,,"[5.39851954059864, 5.39851954059864]",1,9,-,7
,-0.11205194961853783,,"[5.78796581082896, 5.78796581082896, 0.0]",2,10,-,7
,0.07303339898161337,,"[5.257370124944898, 5.099813427822944, 0.1575566971219532]",2,11,-,7
,,,"[3.4816502059059586, 3.4816502059059586]",1,1,-,3
,0.2003168494112172,,"[2.928826821629447, 2.071019406556612, 0.8578074150728349]",2,2,-,3
,0.2801187500973446,,"[5.16831570300204, 4.362353113515877, 0.8059625894861635]",2,3,-,3
,,,"[7.616692601562549, 7.616692601562549]",1,4,-,3
,0.2170301093626489,,"[4.358189717138595, 1.420669024310416, 2.9375206928281794]",2,5,-,3
,,,"[4.2396655404271515, 4.2396655404271515]",1,6,-,3
,,,"[3.2093958219637515, 3.2093958219637515]",1,7,-,3
,-0.18750727483160598,,"[2.4054312901042314, 2.063097603018275, 0.34233368708595646]",2,8,-,3
,0.36289051449642334,,"[4.870457977494988, 3.1817231905652528, 1.6887347869297358]",2,9,-,3
,,,"[10.548518376543866, 10.548518376543866]",1,10,-,3
,0.04091717511882857,,"[12.207515862112714, 3.3929176896382147, 8.814598172474499]",2,11,-,3
,,,"[3.4816502059059586, 3.4816502059059586]",1,1,-,5
,,,"[3.0889006911334618, 3.0889006911334618]",1,2,-,5
,,,"[5.47096531668665, 5.47096531668665]",1,3,-,5
>>>>>>> 05d962decc2c32f14a6ee84f87c37dfc44b20e74:results/ampds/weather/final_evalution_metrics.csv
,,,"[7.616692601562549, 7.616692601562549]",1,4,-,5
,0.08495583087447282,,"[4.175232030558022, 1.6582466132131637, 2.245713815247622, 0.2712716020972363]",3,5,-,5
,0.1277411211515198,,"[4.3625954373168, 0.21238426314961312, 2.2400561660835763, 1.6977707449339974, 0.21238426314961312]",4,6,-,5
,0.3232726056471133,,"[3.2509989079230035, 0.23086222929608907, 3.0201366786269146]",2,7,-,5
,0.4823947550920581,,"[2.3382348669535, 0.22432780382623804, 0.15378981344277434, 1.9601172496844874]",3,8,-,5
,0.10766561248673054,,"[4.450243508774551, 1.9328463131742324, 0.3548433734643273, 1.8077104486716637, 0.3548433734643273]",4,9,-,5
,-0.03899635559916757,,"[11.281092424263731, 0.95352129350201, 9.37404983725971, 0.95352129350201]",3,10,-,5
,-0.01010666814234051,,"[14.67886333270349, 7.474171740598259, 3.3929176896382147, 0.41885621282879937, 3.3929176896382147]",4,11,-,5
,0.22038830166387716,,"[3.5099481396851364, 0.3710699159397713, 3.138878223745365]",2,1,-,7
,0.21463275279617391,,"[2.9703075364926415, 0.2687708632170509, 2.7015366732755908]",2,2,-,7
,0.008343696432304178,,"[4.716002893743559, 2.1376183375369195, 1.0491283149848694, 1.0491283149848694, 0.48012792623689987]",4,3,-,7
,,,"[7.616692601562549, 7.616692601562549]",1,4,-,7
,0.04154280371184851,,"[4.142683458354399, 1.9628622946508245, 1.9628622946508245, 0.21695886905274953]",3,5,-,7
,0.07054554003719504,,"[4.54096528104465, 1.0433414070263303, 1.6112959020623823, 1.5062408314051359, 0.38008714055080167]",4,6,-,7
,0.3820231503256774,,"[3.30033894160477, 0.35193690246552173, 2.9484020391392485]",2,7,-,7
,0.47617401123130604,,"[2.316236169689338, 0.18421540659983796, 0.22432780382623804, 1.907692959263262]",3,8,-,7
,0.1640122490287182,,"[5.04966168766969, 0.6196725471355291, 3.2992553970358838, 1.1307337434982763]",3,9,-,7
,-0.19670322012795888,,"[12.835344415697744, 9.747461516686752, 3.087882899010992]",2,10,-,7
,0.2242340956427722,,"[13.278772963144728, 6.449109449911481, 6.829663513233247]",2,11,-,7
