cluster high,cluster low,cluster mean,cluster label,cluster stream,window high,window low,window mean,window label,window stream,is the cluster and the window deviated,is the cluster and the window matched,cluster labels that are merged together into a cluster,new clusters (labels)
"[0.59647664 0.20937484 0.44566855 0.25383579 0.05456283 0.12810467
 0.44554455 0.07920792 0.2029703  0.62310816 0.77667036 0.78774456]","[0.28613002 0.04032635 0.09172167 0.13759323 0.01186149 0.01897838
 0.23267327 0.00990099 0.03960396 0.49981543 0.58471761 0.55297158]","[0.44130333 0.1248506  0.26869511 0.19571451 0.03321216 0.07354152
 0.33910891 0.04455446 0.12128713 0.56146179 0.68069398 0.67035807]",50,,,,,,,,,,
"[0.31637479 0.25837967 0.55568259 0.20876214 0.05693513 0.21825133
 0.39108911 0.07920792 0.31188119 0.61461794 0.71982281 0.71576227]","[0.12742296 0.02801019 0.08325105 0.04981824 0.00474459 0.04270135
 0.08415842 0.         0.01980198 0.47655962 0.56441491 0.54005168]","[0.22189887 0.14319493 0.31946682 0.12929019 0.03083986 0.13047634
 0.23762376 0.03960396 0.16584158 0.54558878 0.64211886 0.62790698]",57,,,,,,,,,,
"[0.84908798 0.410383   0.3559736  0.31551551 0.03321216 0.09963648
 0.51980198 0.04950495 0.21782178 0.50166113 0.57881137 0.56220007]","[0.31034662 0.23795666 0.13028114 0.13284864 0.01423378 0.01423378
 0.27722772 0.00990099 0.0049505  0.32410484 0.45478036 0.42672573]","[0.5797173  0.32416983 0.24312737 0.22418207 0.02372297 0.05693513
 0.39851485 0.02970297 0.11138614 0.41288298 0.51679587 0.4944629 ]",3,,,,,,,,,,
"[0.49997402 0.28529855 0.42841553 0.20401755 0.04032905 0.09726418
 0.40594059 0.03960396 0.17326733 0.62273902 0.68475452 0.62200074]","[0.29714701 0.08548563 0.1358416  0.13759323 0.01186149 0.01897838
 0.23762376 0.00990099 0.02475248 0.46327058 0.43115541 0.40531561]","[0.39856052 0.18539209 0.28212857 0.17080539 0.02609527 0.05812128
 0.32178218 0.02475248 0.0990099  0.5430048  0.55795496 0.51365818]",24,,,,,,,,,,
"[0.34241023 0.34194252 0.55568259 0.17317769 0.03558446 0.18503917
 0.35643564 0.07920792 0.26237624 0.51421189 0.66814323 0.6854928 ]","[0.08351089 0.18401497 0.0498363  0.02846757 0.00474459 0.01186149
 0.05445545 0.         0.0049505  0.38833518 0.49427833 0.50830565]","[0.21296056 0.26297875 0.30275944 0.10082263 0.02016453 0.09845033
 0.20544554 0.03960396 0.13366337 0.45127353 0.58121078 0.59689922]",14,,,,,,,,,,
"[0.59647664 0.18666528 0.50698955 0.25383579 0.0782858  0.21825133
 0.44554455 0.08415842 0.31188119 0.61904762 0.77667036 0.78774456]","[0.12742296 0.02801019 0.28036169 0.04981824 0.00711689 0.0782858
 0.08415842 0.00990099 0.06435644 0.50793651 0.58471761 0.57696567]","[0.3619498  0.10733773 0.39367562 0.15182701 0.04270135 0.14826857
 0.26485149 0.0470297  0.18811881 0.56349206 0.68069398 0.68235511]",44,,,,,,,,,,
"[0.42799979 0.23712519 0.32131165 0.20876214 0.03083986 0.11149796
 0.40594059 0.05445545 0.14356436 0.56367663 0.63418236 0.64082687]","[0.1779868  0.03970275 0.10273866 0.10438107 0.00474459 0.02372297
 0.17821782 0.         0.02475248 0.44333702 0.535622   0.50756737]","[0.3029933  0.13841397 0.21202515 0.15657161 0.01779223 0.06761047
 0.29207921 0.02722772 0.08415842 0.50350683 0.58490218 0.57419712]",22,,,,,,,,,,
"[0.61954997 0.29397703 0.22475705 0.23011282 0.07591351 0.11149796
 0.44059406 0.0990099  0.17326733 0.62273902 0.68475452 0.62938354]","[0.29714701 0.05342202 0.06672556 0.10438107 0.00474459 0.01897838
 0.17821782 0.         0.00990099 0.43595423 0.535622   0.50756737]","[0.45834849 0.17369953 0.14574131 0.16724694 0.04032905 0.06523817
 0.30940594 0.04950495 0.09158416 0.52934662 0.61018826 0.56847545]",27,,,,,,,,,,
"[0.36673076 0.15512134 0.34901003 0.17792228 0.05693513 0.13522093
 0.33663366 0.07920792 0.2029703  0.62310816 0.77667036 0.78774456]","[0.1957595  0.02801019 0.08325105 0.09251959 0.00948919 0.03083986
 0.15841584 0.00990099 0.01980198 0.49686231 0.6160945  0.57696567]","[0.28124513 0.09156576 0.21613054 0.13522093 0.03321216 0.0830304
 0.24752475 0.04455446 0.11138614 0.55998523 0.69638243 0.68235511]",43,,,,,,,,,,
"[0.59647664 0.10679208 0.44566855 0.25383579 0.05456283 0.12810467
 0.44554455 0.07920792 0.15346535 0.58471761 0.72203765 0.73348099]","[0.46489633 0.04032635 0.34719119 0.16843309 0.01897838 0.09726418
 0.2970297  0.01485149 0.14851485 0.50904393 0.58471761 0.59357697]","[0.53068648 0.07355922 0.39642987 0.21113444 0.0367706  0.11268442
 0.37128713 0.0470297  0.1509901  0.54688077 0.65337763 0.66352898]",49,,,,,,,,,,
"[0.65234111 0.410383   0.3559736  0.17080539 0.03321216 0.09963648
 0.37128713 0.04950495 0.21782178 0.45551864 0.57881137 0.56220007]","[0.31034662 0.31938887 0.13028114 0.13284864 0.01423378 0.01423378
 0.27722772 0.00990099 0.0049505  0.32410484 0.45478036 0.42672573]","[0.48134387 0.36488593 0.24312737 0.15182701 0.02372297 0.05693513
 0.32425743 0.02970297 0.11138614 0.38981174 0.51679587 0.4944629 ]",4,,,,,,,,,,
"[0.59647664 0.25588526 0.44566855 0.25383579 0.05456283 0.12810467
 0.44554455 0.07920792 0.17326733 0.58471761 0.72203765 0.73348099]","[0.42062049 0.04032635 0.18328743 0.13759323 0.01186149 0.01897838
 0.23762376 0.00990099 0.03960396 0.50018457 0.43115541 0.40531561]","[0.50854856 0.1481058  0.31447799 0.19571451 0.03321216 0.07354152
 0.34158416 0.04455446 0.10643564 0.54245109 0.57659653 0.5693983 ]",46,,,,,,,,,,
"[0.35722081 0.25837967 0.55568259 0.18029458 0.0782858  0.21825133
 0.34158416 0.08415842 0.31188119 0.61461794 0.71280915 0.64784053]","[0.12742296 0.02801019 0.23904797 0.04981824 0.00711689 0.0782858
 0.08415842 0.00990099 0.06435644 0.47655962 0.58656331 0.57696567]","[0.24232188 0.14319493 0.39736528 0.11505641 0.04270135 0.14826857
 0.21287129 0.0470297  0.18811881 0.54558878 0.64968623 0.6124031 ]",21,,,,,,,,,,
"[0.84908798 0.23795666 0.1410383  0.31551551 0.02135067 0.01660608
 0.51980198 0.02475248 0.01485149 0.50166113 0.56773717 0.52971576]","[0.84908798 0.23795666 0.1410383  0.31551551 0.02135067 0.01660608
 0.51980198 0.02475248 0.01485149 0.50166113 0.56773717 0.52971576]","[0.84908798 0.23795666 0.1410383  0.31551551 0.02135067 0.01660608
 0.51980198 0.02475248 0.01485149 0.50166113 0.56773717 0.52971576]",29,,,,,,,,,,
"[0.35560983 0.15512134 0.20547732 0.20876214 0.05693513 0.13522093
 0.39108911 0.07920792 0.2029703  0.62310816 0.73791067 0.71576227]","[0.1779868  0.03970275 0.08325105 0.09251959 0.00948919 0.03083986
 0.15841584 0.00990099 0.01980198 0.49686231 0.60465116 0.6142488 ]","[0.26679832 0.09741205 0.14436418 0.15064086 0.03321216 0.0830304
 0.27475248 0.04455446 0.11138614 0.55998523 0.67128092 0.66500554]",41,,,,,,,,,,
"[0.49966221 0.32094788 0.42841553 0.15657161 0.01660608 0.09963648
 0.36138614 0.01980198 0.21782178 0.51347361 0.52565522 0.51236619]","[0.42062049 0.25588526 0.3559736  0.14945472 0.01423378 0.04981824
 0.32178218 0.01980198 0.1039604  0.42820229 0.43115541 0.40531561]","[0.46014135 0.28841657 0.39219456 0.15301316 0.01541993 0.07472736
 0.34158416 0.01980198 0.16089109 0.47083795 0.47840532 0.4588409 ]",1,,,,,,,,,,
"[0.23114899 0.25837967 0.55568259 0.12810404 0.03558446 0.21825133
 0.29207921 0.07920792 0.31188119 0.57696567 0.71280915 0.64784053]","[0.12742296 0.07691108 0.38642623 0.04981824 0.00711689 0.09726418
 0.08415842 0.00990099 0.0990099  0.47655962 0.56441491 0.56146179]","[0.17928597 0.16764538 0.47105441 0.08896114 0.02135067 0.15775776
 0.18811881 0.04455446 0.20544554 0.52676264 0.63861203 0.60465116]",20,,,,,,,,,,
"[0.46489633 0.04032635 0.44566855 0.16843309 0.01897838 0.09726418
 0.2970297  0.01485149 0.14851485 0.50904393 0.58471761 0.59357697]","[0.46489633 0.04032635 0.44566855 0.16843309 0.01897838 0.09726418
 0.2970297  0.01485149 0.14851485 0.50904393 0.58471761 0.59357697]","[0.46489633 0.04032635 0.44566855 0.16843309 0.01897838 0.09726418
 0.2970297  0.01485149 0.14851485 0.50904393 0.58471761 0.59357697]",26,,,,,,,,,,
"[0.22870654 0.30473419 0.2633685  0.05219054 0.01660608 0.03083986
 0.0990099  0.02475248 0.03960396 0.51421189 0.66814323 0.6854928 ]","[0.08351089 0.18401497 0.11547056 0.02846757 0.00711689 0.01186149
 0.05445545 0.         0.0049505  0.43152455 0.49427833 0.51495017]","[0.15610871 0.24437458 0.18941953 0.04032905 0.01186149 0.02135067
 0.07673267 0.01237624 0.02227723 0.47286822 0.58121078 0.60022148]",32,,,,,,,,,,
