cluster high,cluster low,cluster mean,cluster label,cluster stream,window high,window low,window mean,window label,window stream,is the cluster and the window deviated,is the cluster and the window matched,cluster labels that are merged together into a cluster,new clusters (labels)
"[0.34951456 0.62135922 0.21359223 0.13592233 0.         0.00970874
 0.03883495 0.14563107 0.13592233 0.13592233 0.08737864 0.23300971]","[0.15533981 0.18446602 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.01941748]","[0.25242718 0.40291262 0.10679612 0.06796117 0.         0.00485437
 0.01941748 0.07281553 0.06796117 0.06796117 0.04368932 0.12621359]",15,,,,,,,,,,
"[0.34951456 0.3592233  0.33980583 0.18446602 0.         0.
 0.03883495 0.06796117 0.21359223 0.06796117 0.08737864 0.14563107]","[0.10679612 0.01941748 0.13592233 0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","[0.22815534 0.18932039 0.23786408 0.09223301 0.         0.
 0.01941748 0.03398058 0.10679612 0.03398058 0.04368932 0.07281553]",44,,,,,,,,,,
"[0.14563107 0.45631068 0.14563107 0.02912621 0.01941748 0.00970874
 0.04854369 0.09708738 0.15533981 0.14563107 0.15533981 0.04854369]","[0.         0.32038835 0.         0.         0.         0.
 0.         0.         0.02912621 0.         0.         0.        ]","[0.07281553 0.38834951 0.07281553 0.01456311 0.00970874 0.00485437
 0.02427184 0.04854369 0.09223301 0.07281553 0.0776699  0.02427184]",58,,,,,,,,,,
"[0.32038835 0.38834951 0.13592233 0.09708738 0.         0.
 0.03883495 0.06796117 0.08737864 0.06796117 0.08737864 0.23300971]","[0.16504854 0.18446602 0.         0.         0.         0.
 0.         0.02912621 0.00970874 0.         0.         0.12621359]","[0.24271845 0.28640777 0.06796117 0.04854369 0.         0.
 0.01941748 0.04854369 0.04854369 0.03398058 0.04368932 0.17961165]",54,,,,,,,,,,
"[0.16504854 0.23300971 0.11650485 0.         0.02912621 0.
 0.         0.12621359 0.19417476 0.04854369 0.00970874 0.09708738]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.08252427 0.11650485 0.05825243 0.         0.01456311 0.
 0.         0.0631068  0.09708738 0.02427184 0.00485437 0.04854369]",33,,,,,,,,,,
"[0.34951456 0.3592233  0.31067961 0.         0.         0.
 0.02912621 0.01941748 0.00970874 0.         0.         0.01941748]","[0.34951456 0.3592233  0.31067961 0.         0.         0.
 0.02912621 0.01941748 0.00970874 0.         0.         0.01941748]","[0.34951456 0.3592233  0.31067961 0.         0.         0.
 0.02912621 0.01941748 0.00970874 0.         0.         0.01941748]",29,,,,,,,,,,
"[0.26213592 0.32038835 0.26213592 0.09708738 0.00970874 0.
 0.03883495 0.06796117 0.08737864 0.01941748 0.08737864 0.23300971]","[0.09708738 0.18446602 0.00970874 0.         0.         0.
 0.         0.01941748 0.01941748 0.         0.         0.18446602]","[0.17961165 0.25242718 0.13592233 0.04854369 0.00485437 0.
 0.01941748 0.04368932 0.05339806 0.00970874 0.04368932 0.20873786]",1,,,,,,,,,,
"[0.0776699  0.22330097 0.40776699 0.         0.         0.
 0.01941748 0.03883495 0.05825243 0.16504854 0.02912621 0.19417476]","[0.04854369 0.18446602 0.39805825 0.         0.         0.
 0.         0.00970874 0.04854369 0.         0.         0.10679612]","[0.0631068  0.2038835  0.40291262 0.         0.         0.
 0.00970874 0.02427184 0.05339806 0.08252427 0.01456311 0.15048544]",3,,,,,,,,,,
"[0.34951456 0.62135922 0.03883495 0.00970874 0.01941748 0.00970874
 0.02912621 0.12621359 0.10679612 0.14563107 0.05825243 0.21359223]","[0.10679612 0.38834951 0.         0.         0.         0.
 0.         0.         0.04854369 0.00970874 0.         0.00970874]","[0.22815534 0.50485437 0.01941748 0.00485437 0.00970874 0.00485437
 0.01456311 0.0631068  0.0776699  0.0776699  0.02912621 0.11165049]",16,,,,,,,,,,
"[0.27184466 0.12621359 0.2815534  0.2815534  0.         0.
 0.01941748 0.05825243 0.05825243 0.06796117 0.03883495 0.04854369]","[0.03883495 0.         0.13592233 0.         0.         0.
 0.         0.00970874 0.         0.         0.         0.00970874]","[0.15533981 0.0631068  0.20873786 0.1407767  0.         0.
 0.00970874 0.03398058 0.02912621 0.03398058 0.01941748 0.02912621]",42,,,,,,,,,,
"[0.08737864 0.03883495 0.11650485 0.         0.         0.
 0.         0.04854369 0.00970874 0.00970874 0.00970874 0.01941748]","[0.         0.         0.08737864 0.         0.         0.
 0.         0.01941748 0.         0.         0.         0.        ]","[0.04368932 0.01941748 0.10194175 0.         0.         0.
 0.         0.03398058 0.00485437 0.00485437 0.00485437 0.00970874]",30,,,,,,,,,,
