0,1,2,3,4,5,6,7,8,9,cluster
2537,175,9,240,16,190,225,245,153,1480,2
2537,143,5,210,16,162,227,239,145,1489,2
2535,130,4,180,14,134,226,237,146,1499,2
3198,315,3,789,85,3296,211,237,164,3760,1
3201,329,4,760,88,3326,210,235,163,3730,1
3201,8,5,730,88,3355,214,230,153,3700,1
3201,352,7,700,88,3384,208,229,158,3670,1
3201,11,8,671,88,3411,212,224,150,3640,1
3198,38,9,641,85,3430,221,221,135,3610,1
3195,38,8,612,82,3449,220,222,137,3580,1
3191,334,7,582,78,3469,204,231,166,3550,1
3198,332,7,553,85,3488,204,231,167,3520,1
3198,21,6,524,85,3508,216,227,148,3490,1
3195,45,4,495,82,3528,221,230,145,3461,1
3195,45,2,466,82,3548,220,234,150,3431,1
3195,45,4,437,82,3568,221,231,147,3401,1
3191,48,6,408,78,3588,222,227,140,3371,1
3191,38,8,379,78,3608,220,222,136,3341,1
3185,39,13,351,72,3629,220,212,124,3311,1
3182,53,14,323,69,3650,227,209,112,3281,1
3172,73,13,295,59,3670,235,215,110,3251,1
3168,80,8,268,55,3691,231,225,127,3221,1
3165,83,12,242,52,3712,237,218,110,3191,1
3155,87,14,216,42,3734,240,215,102,3162,1
3149,82,12,192,36,3755,237,219,111,3132,1
3142,63,14,170,29,3776,232,211,108,3102,1
3136,39,12,150,23,3798,220,213,126,3072,1
3136,39,10,134,23,3819,221,218,131,3042,1
3129,65,13,124,16,3841,232,214,112,3012,1
3123,62,10,120,10,3863,229,218,121,2982,1
3119,45,8,120,6,3885,223,223,135,2952,1
3116,45,9,120,3,3907,223,221,133,2922,1
3113,54,8,120,0,3929,225,223,131,2893,1
3109,64,7,120,-3,3951,227,226,133,2863,1
3106,45,7,124,-2,3974,222,225,138,2833,1
3103,52,12,134,0,3996,226,215,121,2803,1
3096,56,12,150,0,4019,228,214,117,2773,1
3093,60,9,162,3,4041,227,221,127,2743,1
3090,73,5,175,-2,4064,226,230,139,2713,1
3090,90,6,190,0,4087,230,230,134,2684,2
3083,93,15,201,-2,4110,242,216,100,2654,2
3060,108,18,234,-16,4156,248,216,90,2594,2
3054,116,16,255,-15,4179,246,223,101,2564,2
3044,122,15,268,-25,4203,244,227,107,2534,2
3041,123,16,283,-25,4226,245,227,106,2505,2
3031,110,20,300,-32,4250,250,213,82,2475,2
3021,109,19,319,-38,4273,249,215,86,2445,2
3011,115,16,330,-42,4297,246,222,100,2415,2
3004,121,18,330,9,4320,247,223,98,2385,2
2995,129,18,330,0,4344,247,226,101,2356,2
2988,139,15,330,-6,4368,241,234,118,2326,2
2982,134,13,330,-12,4392,240,233,120,2296,2
2978,141,10,330,-16,4416,235,237,132,2266,2
2978,160,11,331,-16,4440,231,242,141,2236,2
2975,168,15,335,-19,4464,230,245,142,2207,2
2975,175,16,342,-19,4488,227,247,147,2177,2
2972,168,15,351,-22,4513,230,245,142,2147,2
2972,143,15,362,-22,4537,240,236,121,2117,2
2965,132,17,371,-29,4562,245,229,106,2088,2
2959,131,15,371,43,4586,243,231,113,2058,2
2952,109,14,342,36,4611,243,224,108,2028,2
2945,90,9,313,29,4635,235,225,121,1998,2
2942,71,9,285,26,4660,231,222,124,1969,2
2936,62,11,256,20,4685,230,216,118,1939,2
2932,39,7,228,19,4710,221,225,140,1909,2
2932,68,9,201,19,4734,230,221,124,1879,2
2922,75,11,175,13,4759,234,219,116,1850,2
2919,63,6,150,13,4784,226,227,135,1820,2
2916,11,4,120,13,4809,216,232,153,1790,2
2919,36,6,90,16,4834,220,226,142,1761,2
2913,61,12,60,7,4860,230,214,115,1731,2
2913,225,12,60,10,4986,204,251,183,1583,2
2919,234,15,90,16,5012,194,252,194,1554,2
2926,237,16,120,23,5037,189,252,198,1524,2
2932,237,16,150,29,5063,191,252,196,1495,2
2942,238,14,175,39,5088,193,251,194,1465,2
2945,235,13,201,36,5114,197,251,190,1436,2
2952,251,16,228,43,5140,184,249,202,1406,2
2962,268,18,256,53,5166,172,244,210,1377,2
2972,284,14,283,63,5191,180,240,199,1347,2
2978,290,13,309,78,5217,182,238,195,1318,2
2985,285,13,335,85,5243,182,239,197,1289,2
2991,284,9,362,91,5269,196,240,184,1259,2
2991,275,14,390,91,5295,181,243,201,1230,2
3009,263,16,418,109,5321,177,246,206,1201,2
3010,223,12,446,110,5347,204,251,183,1172,2
3015,192,15,474,119,5373,218,251,163,1142,2
3014,193,16,503,124,5399,217,251,164,1113,2
3018,215,17,532,122,5426,202,254,184,1084,2
3024,224,16,553,55,5452,198,253,189,1055,2
3030,233,16,524,61,5478,193,252,195,1026,2
3038,231,13,495,69,5504,199,252,188,997,2
3041,221,10,466,72,5502,207,250,178,968,2
3044,219,9,437,75,5475,210,249,175,940,2
3046,198,7,408,77,5448,218,246,163,911,2
3047,169,5,379,78,5421,224,242,153,882,2
3046,144,4,351,77,5394,226,239,148,854,2
3044,110,7,323,75,5367,233,232,132,825,2
3039,97,10,295,70,5340,237,225,119,797,2
3033,85,11,268,64,5313,236,222,116,769,2
3027,74,12,242,58,5286,235,216,111,741,2
3021,66,14,212,52,5259,233,211,108,713,2
3015,64,16,182,46,5232,233,205,99,685,2
3006,68,19,153,37,5206,236,200,88,658,2
2995,75,19,124,26,5179,240,200,82,631,2
2984,82,21,95,18,5152,243,199,77,604,2
2972,87,20,67,11,5125,245,203,79,577,2
2962,96,15,42,2,5099,243,217,99,551,2
2956,111,12,30,-3,5072,241,226,113,525,2
2951,121,14,0,0,5045,243,228,111,499,2
2944,144,15,0,0,5019,240,236,122,474,2
2942,178,17,30,-1,4992,225,248,149,450,2
2944,181,19,42,13,4966,223,248,150,426,2
2942,167,17,67,11,4939,232,244,137,404,2
2939,152,12,85,17,4913,235,240,134,382,2
2937,117,9,108,15,4887,236,232,128,361,2
2927,94,10,134,11,4834,236,226,120,324,2
2921,119,11,150,18,4808,239,231,121,309,2
2917,143,14,153,17,4782,239,236,124,295,2
2912,169,14,162,12,4756,230,245,144,285,2
2914,173,14,175,26,4729,228,246,147,277,2
2910,151,15,190,24,4703,238,239,127,272,2
2906,146,16,201,23,4677,240,236,120,270,2
2901,151,17,216,18,4651,239,237,122,272,2
2897,168,18,234,27,4626,231,244,137,277,2
2896,178,20,234,93,4600,225,247,146,285,2
2896,161,22,216,93,4574,236,239,122,295,2
2889,142,25,201,94,4548,247,225,92,309,2
2879,134,26,190,82,4522,250,218,80,324,2
2868,130,25,170,71,4497,251,216,77,342,2
2858,128,24,150,56,4471,251,217,80,361,2
2847,126,24,127,45,4446,252,215,77,382,2
2836,124,24,108,39,4420,252,214,76,404,2
2825,117,26,85,28,4395,253,206,63,426,1
2810,119,23,67,9,4369,252,213,75,450,1
2802,153,11,42,1,4344,233,241,138,474,1
2806,241,11,30,-4,4319,199,249,188,499,1
2815,266,11,0,0,4294,192,245,192,525,1
2818,287,11,30,7,4269,188,239,191,551,1
2826,281,13,30,14,4243,183,241,197,577,1
2833,264,15,42,9,4218,182,246,202,604,2
2842,257,19,60,18,4194,172,248,212,631,2
2852,251,21,60,35,4169,170,249,214,658,2
2861,245,21,67,33,4144,172,251,212,685,2
2872,242,22,85,32,4119,170,251,213,713,2
2883,244,26,108,43,4095,160,250,220,741,2
2897,243,25,127,42,4070,163,250,218,755,2
2907,237,19,150,52,4045,184,253,203,760,2
2913,248,15,170,44,4021,188,250,199,765,2
2921,267,13,182,52,3997,186,245,197,771,2
2927,279,11,190,46,3972,188,241,193,779,2
2932,278,14,201,51,3948,181,242,200,787,2
2942,272,17,216,56,3924,172,243,209,797,2
2953,268,16,234,62,3900,177,245,206,808,2
2960,255,12,255,61,3876,192,247,193,819,2
2965,199,9,277,66,3852,217,248,165,832,2
2963,170,14,297,59,3828,229,245,145,845,2
2963,175,16,319,59,3805,227,247,147,860,2
2962,170,15,339,54,3781,230,245,143,875,2
2960,184,14,361,52,3758,223,249,156,890,2
2963,198,15,382,44,3734,214,252,168,907,2
2965,195,17,404,46,3711,215,252,166,924,2
2967,197,18,424,41,3688,213,252,168,942,2
2970,189,14,446,44,3664,219,250,161,960,2
2971,185,10,467,40,3641,222,247,158,979,2
2972,217,9,488,41,3618,211,249,174,999,2
2976,228,6,488,17,3596,211,246,172,1019,2
2975,270,1,467,16,3573,215,239,161,1040,2
2977,332,4,446,18,3550,211,235,162,1061,2
2978,5,3,426,19,3528,216,234,155,1082,2
2978,122,4,408,19,3505,228,236,143,1104,2
2974,139,10,391,34,3483,235,237,132,1126,2
2970,147,11,376,40,3461,235,239,134,1149,2
2967,151,11,362,37,3439,234,240,136,1172,2
2965,148,12,342,53,3417,236,239,132,1195,2
2961,151,14,319,49,3395,237,239,129,1218,2
2957,160,16,297,45,3373,235,242,132,1242,2
2955,155,19,277,52,3352,238,238,122,1266,2
2949,156,19,255,46,3331,238,239,123,1290,2
2947,156,18,234,44,3309,238,239,124,1315,2
2941,147,19,216,38,3288,242,234,113,1340,2
2936,146,19,201,33,3267,242,234,113,1365,2
2930,151,19,190,27,3246,240,237,118,1390,2
2926,160,18,182,23,3226,235,241,129,1415,1
2923,172,14,180,20,3205,228,246,146,1441,1
2924,200,10,180,21,3185,216,249,167,1466,1
2928,201,7,180,25,3164,217,246,164,1492,1
2927,193,5,180,24,3144,219,244,160,1518,1
2928,170,5,180,25,3124,224,242,153,1544,1
2925,119,9,182,22,3104,235,233,128,1571,1
2921,109,11,190,18,3085,240,227,116,1597,1
2915,112,13,190,40,3065,242,225,109,1624,2
2908,117,13,162,33,3046,242,227,112,1650,2
2902,126,13,134,26,3027,241,231,117,1677,2
2896,132,14,108,20,3008,242,232,116,1704,2
2890,132,17,85,14,2989,245,229,107,1731,2
2882,134,15,60,12,2971,242,232,116,1758,2
2878,122,12,30,8,2952,240,231,119,1785,2
2870,100,11,0,0,2934,238,226,118,1812,2
2866,45,5,0,0,2916,221,229,144,1840,2
2868,335,11,0,0,2898,195,225,169,1867,2
2873,327,16,30,10,2881,179,220,180,1895,2
2878,328,16,30,13,2863,180,220,179,1922,2
2882,340,14,42,11,2846,189,218,168,1950,2
2883,352,14,67,18,2829,195,216,158,1978,2
2884,354,13,85,14,2812,197,216,156,2006,2
2885,352,13,95,21,2796,198,218,158,2033,2
2886,355,12,108,25,2779,201,219,156,2061,2
2886,16,11,127,25,2763,211,217,142,2089,2
2883,52,16,150,31,2748,227,205,107,2117,2
2872,59,20,162,17,2732,231,194,87,2145,2
2862,38,18,175,13,2717,217,197,109,2173,2
2861,337,26,212,7,2681,156,195,173,2230,2
2870,325,28,234,19,2655,140,197,191,2258,2
2881,322,27,255,32,2630,142,202,194,2287,2
2899,334,18,300,57,2579,177,214,174,2343,2
2899,17,12,324,62,2554,210,214,140,2372,2
2894,39,12,350,58,2529,220,213,126,2400,2
2890,1,9,376,60,2505,207,223,153,2429,2
2894,335,8,402,62,2480,202,230,166,2457,2
2895,340,5,424,59,2455,210,233,162,2486,2
2896,343,6,446,65,2431,208,231,161,2514,2
2896,13,8,469,72,2406,213,225,149,2543,2
2894,37,7,492,69,2382,220,224,139,2572,2
2892,69,7,492,72,2358,228,226,131,2601,2
2887,87,5,469,67,2334,227,231,138,2629,2
2887,153,1,446,67,2310,220,238,155,2658,2
2886,152,4,424,66,2287,224,239,151,2687,2
2883,130,8,404,63,2263,234,236,133,2716,2
2879,123,10,384,59,2240,237,233,126,2744,2
2876,112,10,366,56,2216,238,229,121,2773,2
2870,100,11,350,50,2193,238,225,116,2802,2
2864,90,3,335,44,2170,225,234,145,2831,2
2866,31,3,323,46,2148,219,233,151,2860,2
2863,59,12,313,43,2125,229,215,117,2889,2
2855,57,19,306,35,2103,230,197,94,2918,2
2845,56,21,301,25,2081,229,190,84,2947,2
2835,60,20,300,15,2059,231,193,86,2976,2
2826,68,18,272,53,2037,235,202,92,2991,2
2818,76,16,242,45,2015,238,208,96,2970,2
2810,72,15,212,37,1994,236,209,100,2949,2
2801,58,15,182,28,1973,230,208,108,2928,2
2795,51,15,153,22,1952,226,206,109,2907,2
2788,45,17,124,15,1931,222,201,108,2886,2
2782,35,17,95,9,1911,216,200,114,2866,2
2777,35,18,67,4,1891,216,199,113,2845,2
2770,43,18,42,-2,1871,221,199,107,2825,2
2763,44,16,30,7,1852,222,203,111,2805,2
2758,16,10,0,0,1832,212,220,145,2785,2
2762,291,12,30,6,1813,185,238,193,2766,2
2773,274,17,60,21,1794,173,242,208,2746,2
2781,272,14,90,30,1776,181,243,202,2727,2
2789,264,7,120,34,1758,203,243,179,2708,2
2789,234,4,150,40,1740,212,244,169,2689,2
2794,249,7,180,45,1723,204,246,179,2671,2
2798,241,6,210,45,1706,209,245,174,2652,2
2799,180,3,240,50,1689,221,241,156,2634,2
2797,105,7,268,54,1673,232,232,133,2616,2
2792,101,11,295,54,1657,238,226,117,2598,2
2784,114,13,323,49,1641,242,226,111,2581,2
2778,123,12,351,42,1626,240,231,120,2563,2
2773,111,8,335,38,1611,234,231,129,2546,2
2769,63,6,309,34,1597,226,227,135,2529,2
2768,50,8,283,33,1583,224,223,133,2513,2
2763,73,11,256,28,1570,233,218,115,2496,2
2756,82,12,228,21,1557,237,219,111,2480,2
2750,77,6,201,15,1544,228,228,134,2465,2
2751,83,6,175,19,1532,229,230,135,2449,2
2746,118,5,150,14,1521,228,236,142,2434,2
2747,166,6,124,15,1510,225,242,151,2419,2
2743,126,12,95,23,1499,240,231,119,2404,2
2735,109,19,67,15,1489,249,215,86,2389,2
2722,103,16,42,2,1480,245,217,96,2375,2
2716,89,9,30,3,1471,234,225,122,2361,2
2711,29,6,0,0,1463,218,227,145,2348,2
2715,322,13,30,2,1455,186,226,180,2335,2
2722,321,17,42,14,1448,175,222,186,2322,2
2726,327,16,67,19,1442,179,220,180,2309,2
2731,323,17,95,29,1436,176,221,184,2297,2
2737,321,16,124,40,1430,177,222,185,2285,2
2742,325,15,153,50,1426,182,223,180,2273,2
2746,331,15,182,57,1421,183,220,175,2262,2
2750,349,15,192,19,1418,192,214,160,2251,2
2749,355,13,175,18,1415,197,216,155,2240,2
2752,352,12,162,30,1413,199,220,158,2230,2
2751,17,9,150,26,1411,213,221,145,2220,1
2748,63,8,127,23,1410,227,224,131,2210,1
2744,104,7,108,19,1410,232,231,131,2201,1
2742,143,7,95,17,1410,231,239,140,2192,1
2739,152,10,90,14,1410,233,240,138,2184,1
2735,163,10,90,10,1410,230,243,145,2176,1
2735,203,9,90,10,1411,216,248,167,2168,1
2741,223,10,90,16,1413,207,250,179,2161,1
2743,198,9,90,20,1415,218,248,165,2154,1
2743,153,13,90,23,1418,235,240,134,2148,1
2738,154,13,90,23,1421,235,240,133,2142,1
2738,180,11,95,20,1426,224,247,154,2136,1
2738,189,7,90,24,1415,221,246,160,2131,1
2740,188,5,90,26,1385,220,244,159,2126,1
2740,152,9,90,26,1355,232,240,140,2121,1
2735,145,13,95,21,1325,238,237,126,2117,1
