0,1,2,3,4,5,6,7,8,9,cluster
3068,247,10,85,5,595,200,248,186,1622,1
3074,242,17,108,15,576,186,251,201,1594,2
3084,238,17,134,25,558,186,252,201,1566,2
3089,231,16,162,30,541,193,253,194,1538,2
3096,219,16,190,37,525,201,253,185,1510,2
3101,186,15,218,42,510,221,250,158,1482,2
3098,177,18,247,39,497,226,247,147,1454,2
3099,183,18,277,40,485,222,249,153,1426,2
3100,189,16,306,41,474,219,250,160,1398,2
3101,195,15,335,42,466,216,251,165,1371,2
3102,190,11,365,43,459,220,248,161,1343,2
3104,190,8,395,45,454,220,247,160,1316,2
3105,160,10,424,46,451,231,242,142,1289,2
3100,155,12,454,41,450,234,241,137,1261,2
3101,150,8,484,42,450,230,240,142,1234,2
3098,113,6,514,39,450,231,234,136,1207,2
3094,94,7,543,35,450,231,230,132,1181,2
3090,76,9,573,31,451,232,223,124,1154,2
3085,66,10,603,26,454,230,219,121,1128,2
3079,57,10,633,20,459,227,220,126,1101,2
3077,56,11,663,18,459,227,218,123,1075,2
3070,64,12,693,11,454,231,215,114,1050,2
3063,70,9,698,247,451,230,223,125,1024,2
3059,84,7,671,248,450,231,227,129,999,2
3056,90,12,644,241,450,238,221,112,973,2
3047,82,11,618,232,450,235,220,115,949,2
3044,70,15,591,230,451,235,210,103,924,2
3032,68,19,564,215,454,236,199,87,900,2
3026,61,18,537,206,459,232,200,94,876,2
3017,59,22,510,193,466,230,187,78,853,2
3003,61,28,484,179,474,229,171,56,830,2
2990,60,27,458,170,485,229,172,59,807,2
2977,56,22,433,161,497,228,186,80,785,2
2969,53,22,408,146,510,226,187,84,764,2
2958,44,24,384,135,525,218,181,85,743,2
2951,36,25,361,128,541,210,178,92,722,2
2941,37,26,335,114,558,210,174,87,703,2
2932,38,26,306,105,576,210,174,85,684,2
2923,40,26,277,103,595,212,174,83,666,2
2914,42,26,247,94,616,214,174,81,649,2
2905,37,26,218,88,636,209,174,88,633,2
2897,27,24,190,77,658,201,180,105,618,2
2892,18,19,162,72,680,202,197,126,604,2
2889,29,12,134,68,684,216,213,132,591,2
2886,72,14,108,65,677,235,212,105,579,2
2876,73,22,85,48,671,239,191,71,569,2
2863,67,32,60,35,666,233,160,35,560,2
2841,67,33,30,19,663,232,156,30,553,2
2826,63,18,0,0,661,233,202,94,547,2
2836,249,9,30,8,663,201,247,184,540,1
2837,225,0,60,9,666,218,238,157,541,1
2836,67,4,85,10,671,223,232,144,543,1
2835,82,5,108,9,677,227,231,138,547,1
2830,74,3,127,6,684,224,233,144,553,1
2829,315,5,150,5,693,206,236,168,560,1
2834,329,7,175,10,702,204,232,167,569,1
2834,27,6,201,11,713,217,226,145,579,1
2830,49,5,201,-9,725,222,229,143,591,1
2830,270,2,190,-15,738,214,239,163,604,1
2830,240,9,182,-15,752,203,248,182,618,1
2837,223,15,175,-8,767,200,253,187,633,1
2842,222,22,162,-3,782,186,254,197,649,1
2854,223,26,153,8,799,178,253,201,666,2
2862,221,25,150,16,816,182,254,199,684,2
2873,221,23,150,-3,834,186,254,197,700,2
2878,223,22,127,1,853,186,254,197,716,2
2889,222,21,108,-1,872,188,254,196,732,2
2896,217,21,85,5,892,194,254,190,721,2
2904,213,19,67,2,912,200,254,184,693,2
2908,199,15,42,6,933,214,252,169,664,1
2908,195,13,30,-7,955,217,250,165,636,1
2910,221,13,0,0,976,204,252,183,607,1
2917,236,15,30,1,997,192,252,195,579,1
2924,234,14,60,-1,1019,195,252,192,552,2
2928,229,18,85,0,1041,190,254,196,524,2
2939,220,20,67,10,1064,191,254,193,497,2
2945,211,18,60,16,1087,202,254,182,470,2
2950,191,15,60,21,1110,218,250,162,443,2
2947,191,13,60,18,1134,219,250,162,417,2
2952,210,15,60,19,1158,207,253,178,391,2
2956,204,15,60,22,1182,211,252,173,366,2
2957,218,13,60,15,1207,206,252,180,342,2
2962,237,13,60,16,1231,197,251,190,319,2
2969,240,14,60,15,1256,193,251,194,297,2
2977,233,14,42,1,1282,196,252,192,277,2
2982,220,12,30,-3,1307,205,252,181,258,2
2986,215,11,0,0,1333,209,251,177,242,2
2988,228,13,0,0,1358,201,252,186,228,2
2995,241,15,30,1,1384,191,251,196,218,2
3002,244,14,42,3,1410,190,251,197,212,2
3009,246,14,60,4,1437,190,250,197,210,2
3016,250,15,67,4,1463,187,249,199,212,2
3023,256,14,85,4,1489,186,248,200,218,2
3030,257,14,90,1,1516,187,248,199,228,2
3037,255,14,90,-1,1543,187,248,199,242,2
3044,258,13,90,2,1570,187,247,198,258,2
3052,265,11,90,6,1597,191,245,193,277,2
3055,278,11,90,11,1624,189,242,192,297,2
3062,289,14,90,18,1650,179,238,198,319,2
3070,293,15,95,22,1668,177,236,199,342,2
3077,303,12,108,28,1687,188,234,187,366,2
3081,317,10,120,22,1706,194,231,178,391,2
3086,330,9,120,27,1725,199,229,170,417,2
3087,355,9,120,27,1744,206,224,157,443,2
3086,339,9,120,26,1764,200,227,166,470,2
3090,336,8,124,25,1784,202,229,166,497,1
3091,351,8,134,22,1804,206,227,159,524,1
3091,337,8,150,20,1825,203,229,165,552,1
3095,306,11,153,16,1846,190,234,184,579,1
3102,298,11,162,20,1867,188,236,188,607,1
3103,294,10,175,23,1888,192,238,186,636,1
3111,286,11,180,30,1909,189,240,190,664,1
3116,278,15,182,31,1931,177,241,203,693,1
3128,276,21,190,40,1952,158,239,218,721,1
3140,288,18,201,52,1973,166,236,209,750,1
3148,312,12,210,56,1994,188,231,183,779,1
3149,358,6,212,49,2015,211,229,156,808,1
3148,60,9,218,46,2036,227,221,127,837,1
3141,36,7,228,36,2058,220,225,141,866,1
3143,308,11,242,36,2079,190,233,183,860,1
3149,297,16,258,40,2101,175,234,199,845,1
3158,288,18,277,48,2123,166,236,209,832,1
3168,280,16,268,-14,2145,173,240,206,819,1
3174,269,15,255,-8,2167,181,244,202,808,1
3184,258,15,234,1,2190,183,248,203,797,1
3190,248,14,216,7,2213,189,250,198,787,1
3199,243,14,201,16,2236,192,250,195,779,1
3203,236,12,190,20,2259,199,250,188,771,1
3208,227,11,182,25,2282,205,250,181,765,1
3212,213,10,180,29,2305,212,249,173,760,1
3213,200,8,182,30,2329,217,247,165,755,1
3214,195,7,190,31,2352,219,246,162,752,1
3215,211,7,201,32,2376,215,247,168,751,1
3218,223,8,216,35,2400,210,248,174,750,1
3221,220,7,234,38,2424,212,247,172,751,1
3224,198,5,255,41,2448,218,244,161,752,1
3223,158,4,277,40,2473,225,240,150,755,1
3223,157,6,300,40,2497,227,241,148,760,1
3220,164,7,324,37,2522,227,242,149,765,1
3219,196,8,313,61,2546,219,247,163,771,1
3223,164,9,285,65,2571,228,243,147,779,1
3216,136,13,256,58,2596,240,234,121,787,1
3212,139,15,228,54,2621,241,234,118,797,1
3206,133,17,201,39,2646,245,230,108,808,1
3200,129,17,175,33,2671,245,228,106,819,1
3192,129,17,150,25,2697,245,228,106,832,1
3184,136,14,124,17,2722,241,234,119,845,1
3213,287,14,162,22,3007,180,239,198,1040,1
3221,283,14,190,23,3034,179,240,200,1061,1
3228,268,14,212,30,3060,183,245,201,1082,1
3237,255,15,234,32,3087,186,248,200,1104,1
3244,252,15,258,33,3113,184,249,202,1126,1
3253,254,15,283,38,3140,183,249,203,1149,1
3259,260,18,309,41,3166,174,247,210,1172,2
3272,260,19,335,54,3193,171,247,212,1195,2
3281,258,19,362,60,3220,171,247,213,1218,2
3293,257,20,390,69,3247,169,247,214,1242,2
3302,258,16,418,73,3274,179,248,206,1266,2
3308,259,16,446,79,3301,180,247,205,1290,2
3317,253,15,474,88,3328,185,249,201,1315,2
3324,232,11,492,45,3355,202,250,184,1340,2
3327,223,11,469,48,3382,206,251,180,1365,2
3332,219,10,446,53,3409,208,250,177,1390,2
3334,214,10,424,55,3436,211,250,174,1415,1
3338,206,10,404,59,3464,214,250,170,1441,1
3339,187,10,384,60,3491,221,247,159,1466,1
3339,187,10,366,60,3518,222,248,159,1492,1
3340,194,10,350,61,3546,218,249,164,1518,1
3342,200,10,335,63,3573,216,249,167,1544,1
3344,201,11,323,65,3601,216,250,168,1571,1
3350,181,12,306,71,3766,224,248,155,1731,1
3350,184,12,313,71,3794,222,248,157,1758,1
3351,189,12,323,72,3822,220,249,160,1785,1
3352,183,12,335,73,3849,223,248,156,1812,1
3352,179,13,350,73,3877,225,247,152,1840,1
3352,180,13,366,73,3905,224,248,153,1867,1
3352,177,13,384,73,3933,226,247,151,1895,1
3350,176,14,424,71,3989,226,247,149,1950,7
3343,170,14,541,64,4129,230,245,143,2089,7
3342,172,14,566,63,4157,229,246,145,2117,7
3341,172,15,592,62,4186,229,246,145,2145,7
3340,166,15,618,61,4214,232,244,139,2173,7
3337,166,15,644,58,4242,232,244,139,2202,7
3336,176,15,671,57,4270,226,247,149,2230,7
3336,181,16,655,104,4327,224,248,152,2287,7
3336,182,16,644,104,4355,223,249,154,2315,7
3337,192,17,631,105,4383,217,251,163,2343,7
3340,190,17,618,107,4412,218,251,161,2372,7
3340,187,16,600,101,4440,220,250,158,2400,1
3342,190,15,582,103,4468,219,250,161,2429,1
3343,185,15,566,104,4497,222,249,156,2457,1
3343,187,15,551,104,4525,221,250,159,2486,1
3345,190,15,534,96,4531,219,250,161,2514,1
3346,183,15,516,97,4526,222,249,155,2543,1
3346,183,16,499,97,4520,222,249,154,2572,1
3347,184,17,484,89,4513,222,249,155,2601,1
3347,181,17,470,89,4507,224,248,151,2629,1
3347,182,18,457,89,4501,223,249,152,2658,1
3348,183,18,443,86,4495,222,249,153,2687,1
3348,181,19,430,86,4489,223,248,150,2716,1
3348,185,20,417,86,4484,220,249,154,2744,1
3350,187,20,402,88,4478,218,250,157,2773,1
3351,186,20,390,89,4473,219,250,155,2802,1
3352,188,21,376,72,4468,217,250,157,2831,1
3354,190,21,362,74,4464,215,251,160,2860,1
3356,193,21,351,70,4459,212,251,163,2889,1
3359,196,22,339,73,4455,209,252,167,2918,1
3363,202,24,319,71,4451,202,253,175,2947,1
3369,199,25,297,77,4447,203,252,171,2976,1
3372,189,25,277,80,4443,212,249,157,3005,1
3373,178,24,258,81,4439,222,245,142,3034,1
3371,165,25,242,66,4436,233,239,122,3063,1
3366,156,24,228,54,4433,239,234,110,3092,1
3360,151,22,212,48,4430,242,233,109,3121,1
3354,149,20,192,42,4427,242,234,113,3151,1
3349,151,17,175,37,4425,239,238,121,3180,1
3345,158,15,162,23,4422,235,241,133,3209,1
3343,168,13,150,18,4420,230,245,143,3238,1
3342,177,12,127,17,4418,226,247,151,3267,7
3343,189,11,85,7,4415,220,249,161,3326,7
3344,202,13,67,0,4414,214,251,170,3355,7
3348,206,12,42,3,4413,212,251,172,3384,7
3350,192,10,30,0,4412,219,248,162,3413,7
3350,205,10,0,0,4411,215,249,169,3443,7
3354,231,13,0,0,4410,199,252,189,3472,7
3361,231,13,30,2,4410,199,252,189,3501,7
3365,225,12,42,0,4410,204,251,182,3531,7
3370,230,12,67,1,4410,201,251,186,3560,7
3375,223,11,95,3,4410,205,251,181,3589,7
3378,208,9,124,4,4411,213,249,171,3619,7
3380,212,9,150,3,4412,213,249,172,3648,7
3369,87,4,0,0,4555,226,233,142,4468,7
3367,45,2,0,0,4563,220,234,150,4454,7
3365,63,7,42,0,4578,226,226,134,4428,7
3361,70,10,67,-5,4586,231,220,120,4415,7
3355,69,9,85,-9,4595,230,222,125,4402,7
3352,65,5,108,-13,4603,225,230,140,4390,7
3350,34,2,127,-11,4612,219,235,153,4377,7
3351,0,2,150,-13,4621,216,235,156,4365,7
3350,356,3,124,-4,4630,214,234,157,4353,7
3351,318,7,95,-3,4639,202,234,171,4341,7
3357,329,11,42,2,4658,193,227,173,4318,7
3407,357,35,240,116,4802,146,156,132,4097,7
3410,358,38,247,132,4747,136,145,127,4084,7
3411,1,40,268,142,4692,135,136,116,4071,7
3413,11,19,361,182,4472,197,199,134,3899,7
3410,14,18,376,184,4444,200,199,132,3876,7
3408,12,18,391,193,4417,199,201,135,3853,7
3406,12,18,408,194,4390,199,201,135,3830,7
3404,9,18,426,204,4362,197,202,138,3807,7
3403,6,18,446,204,4335,195,203,142,3785,7
3402,6,18,467,202,4308,195,203,142,3762,7
3401,4,18,488,203,4281,194,203,144,3740,7
3401,1,18,511,204,4254,191,203,147,3717,7
3401,2,18,534,203,4227,192,202,145,3695,7
3400,5,18,558,204,4200,195,203,142,3673,7
3399,6,18,577,205,4173,195,202,141,3651,7
3398,6,19,591,211,4146,194,200,140,3629,7
3397,0,18,618,208,4092,190,203,147,3586,7
3396,0,18,592,48,4038,191,204,148,3543,7
3397,358,18,566,49,4012,189,204,150,3521,7
3397,357,18,541,49,3985,188,203,150,3500,7
3398,356,18,516,50,3958,188,204,151,3479,7
3398,356,18,492,50,3932,189,205,152,3458,7
3399,355,17,469,51,3905,189,207,154,3438,7
3400,355,17,446,52,3879,190,208,154,3417,7
3401,354,17,424,53,3852,190,209,155,3396,7
3402,354,17,382,70,3800,189,207,155,3356,7
3403,3,16,339,69,3747,197,208,146,3316,7
3402,7,13,297,68,3695,203,213,146,3277,7
3401,19,11,277,67,3669,212,216,140,3257,7
3259,145,24,67,14,3226,245,228,98,2954,7
3252,145,20,60,7,3200,243,233,110,2938,7
3247,148,15,42,8,3174,239,237,124,2922,7
3243,138,11,30,4,3149,237,236,129,2907,7
3239,121,7,30,2,3123,232,234,135,2892,7
3237,100,4,0,0,3097,227,234,142,2876,7
3235,90,6,0,0,3072,229,231,136,2862,7
3231,84,6,30,-3,3046,229,229,133,2847,7
3228,63,5,30,-2,3021,225,229,139,2832,7
3226,63,8,30,0,2996,228,223,128,2818,7
3220,66,11,42,-3,2971,231,217,117,2804,1
3215,59,11,60,-8,2946,228,217,120,2791,1
3210,45,9,60,-7,2920,223,220,132,2777,1
3208,23,8,42,-3,2896,216,223,144,2764,1
3207,18,10,30,2,2871,212,219,143,2751,1
3205,7,13,0,0,2846,203,213,146,2739,1
3205,351,17,0,0,2821,187,208,158,2726,1
3208,342,20,30,12,2797,174,205,167,2714,1
3212,342,21,60,22,2773,171,203,167,2702,1
3215,346,22,85,26,2748,172,199,162,2691,1
3218,347,24,108,36,2724,168,194,159,2680,1
3221,347,25,124,39,2700,163,190,159,2669,1
3224,351,25,134,43,2676,166,187,153,2658,1
3225,352,24,150,46,2652,170,191,153,2648,1
3228,349,22,170,51,2629,173,197,158,2638,1
3230,349,20,192,59,2605,178,202,159,2628,1
3232,345,18,212,61,2582,182,209,164,2618,1
3235,343,16,234,68,2558,187,215,166,2609,1
3237,343,13,255,69,2535,193,219,165,2601,1
3239,346,12,277,75,2512,197,221,162,2592,1
3240,354,11,300,76,2489,202,221,157,2584,1
3240,0,10,324,76,2467,205,221,153,2576,1
3240,356,11,342,79,2444,203,221,156,2568,1
3241,355,11,361,84,2422,201,220,156,2561,1
3241,359,12,382,86,2399,202,218,153,2554,1
3241,4,12,404,91,2377,204,216,149,2548,1
3240,4,12,424,89,2356,204,216,149,2542,1
3240,10,13,446,95,2334,206,214,145,2536,1
3238,27,15,467,91,2312,212,206,127,2530,1
3233,30,17,484,90,2291,213,202,120,2525,1
3229,27,17,488,86,2270,211,202,123,2520,1
3225,28,17,495,87,2249,211,201,121,2516,1
3220,30,18,503,84,2228,212,198,117,2512,1
3215,26,17,513,81,2208,210,200,122,2508,1
3212,22,16,524,80,2188,208,205,130,2505,1
3209,26,15,532,80,2167,212,206,128,2502,1
3205,29,15,541,78,2148,214,207,125,2499,1
3201,27,14,552,76,2128,213,209,129,2496,1
3198,26,13,564,71,2109,213,211,131,2495,1
3195,27,13,577,69,2090,214,212,131,2493,1
3192,26,12,589,67,2071,214,213,133,2492,1
3189,23,12,598,64,2052,213,215,137,2491,1
3187,15,11,607,63,2034,211,218,143,2490,1
3186,12,10,618,62,2016,210,219,146,2490,1
3185,18,10,631,63,1998,212,219,143,2490,1
3183,20,10,644,63,1981,213,218,141,2491,1
3181,15,11,655,63,1964,211,218,143,2492,1
3180,9,11,660,63,1947,207,217,146,2493,1
3179,0,12,660,63,1931,203,218,152,2495,1
3180,351,11,660,64,1914,199,221,159,2496,1
3181,355,10,661,67,1899,203,222,157,2499,1
3181,5,10,663,68,1883,208,221,150,2502,1
3180,5,10,666,68,1868,208,221,150,2505,1
3180,11,10,671,69,1853,210,221,147,2508,1
3178,18,9,677,68,1839,213,221,144,2512,1
3177,15,8,684,160,1825,213,223,147,2516,1
3176,18,8,674,159,1811,214,223,145,2520,1
3174,24,9,664,157,1798,215,220,141,2525,1
3170,29,11,648,153,1773,216,216,134,2536,1
3166,32,12,641,149,1761,217,213,129,2542,1
3163,27,13,636,146,1749,214,212,132,2548,1
3160,26,13,633,143,1738,213,211,132,2554,1
3157,32,13,631,140,1728,216,211,128,2561,1
3153,34,12,630,136,1717,218,214,130,2568,1
3150,28,10,630,133,1708,216,218,137,2576,1
3148,30,9,630,131,1698,218,220,138,2584,1
3145,33,8,630,128,1690,219,222,139,2592,1
3143,24,8,631,126,1681,216,224,144,2601,1
3142,23,8,633,125,1674,216,223,144,2608,1
3140,18,8,636,123,1666,214,223,145,2580,1
3139,7,8,641,122,1660,210,224,151,2550,1
3139,0,8,655,122,1648,209,226,155,2490,1
3139,5,8,664,122,1642,210,225,152,2460,1
3138,0,8,674,121,1638,208,225,154,2430,1
3139,355,8,685,122,1634,207,226,157,2400,1
3139,358,8,698,122,1630,208,226,155,2370,1
3139,353,8,711,122,1627,206,226,158,2340,1
3140,355,8,726,123,1624,207,226,157,2310,1
3140,358,7,741,123,1611,209,227,156,2280,1
3140,350,7,757,123,1599,208,228,159,2250,1
3141,343,6,774,124,1588,207,230,162,2220,1
3333,86,12,268,18,1865,237,221,113,2789,7
3325,77,17,283,18,1839,239,207,94,2760,7
3315,67,17,295,15,1812,235,205,97,2730,7
3298,61,21,300,8,1760,232,190,81,2672,7
3287,63,23,300,1,1734,233,185,71,2642,1
3274,67,26,300,-6,1708,236,180,60,2613,1
3260,70,25,300,7,1682,237,181,60,2584,1
3247,70,22,300,-5,1657,238,192,75,2554,1
3237,73,19,300,-15,1631,238,201,86,2525,1
3228,78,18,300,-24,1606,240,204,87,2496,1
3218,84,17,300,-34,1581,242,209,92,2467,1
3209,98,14,300,-43,1556,242,219,103,2438,1
3202,120,14,301,-48,1531,243,228,111,2408,1
3196,126,19,306,-49,1507,248,224,96,2379,1
3185,121,24,313,-54,1482,252,212,72,2350,1
3173,115,25,323,-61,1458,253,206,64,2321,1
3161,114,24,331,-65,1434,253,208,69,2292,1
3139,124,20,342,-74,1387,249,221,92,2234,1
3131,124,17,351,-77,1364,247,225,100,2205,1
3124,126,13,360,-78,1341,241,231,116,2176,1
3120,147,7,330,5,1318,229,239,143,2147,1
3120,236,5,300,5,1292,211,245,172,2118,1
3125,262,8,270,10,1265,200,245,184,2089,1
3129,270,9,240,14,1237,197,243,186,2060,1
3134,276,7,210,19,1209,200,242,181,2032,1
3137,297,2,180,22,1182,213,238,163,2003,1
3137,80,4,150,22,1155,225,232,142,1974,1
3133,90,9,120,18,1127,233,227,125,1945,1
3128,94,9,90,13,1100,235,226,122,1917,1
3123,97,8,60,8,1073,234,228,127,1888,1
3119,99,7,30,4,1047,233,230,130,1860,1
3112,120,5,0,0,993,229,235,140,1802,1
3110,162,3,30,-2,966,222,240,153,1774,1
3111,198,4,30,0,939,218,243,161,1746,1
3112,187,6,42,0,912,221,244,159,1717,1
3112,182,7,67,-1,886,223,245,156,1689,1
3112,175,8,95,-1,859,225,244,153,1661,1
3111,164,8,124,-2,832,227,243,148,1633,1
3110,169,8,153,-3,805,226,244,151,1605,1
3110,163,9,182,-3,778,229,243,146,1577,1
3107,146,10,210,-6,752,234,239,135,1549,1
3103,144,10,212,-2,726,235,238,133,1521,1
3100,146,10,218,-5,700,234,239,135,1493,1
3097,142,10,228,-8,674,235,238,132,1465,1
3093,137,10,242,-12,649,236,236,131,1438,1
3090,137,8,256,-15,624,233,237,136,1410,1
3088,135,7,258,30,600,231,237,138,1383,1
3085,122,9,242,36,576,236,233,128,1356,1
3080,114,13,228,31,553,242,227,112,1328,1
3072,113,16,212,43,531,245,222,101,1301,1
3064,115,15,192,35,509,244,225,106,1275,1
3058,120,12,175,29,488,240,230,118,1248,1
3053,125,10,162,29,469,237,233,126,1221,1
3049,128,8,150,25,450,234,235,132,1195,1
3047,122,9,134,23,433,235,233,129,1168,1
3042,116,10,124,18,417,238,230,122,1142,1
3037,121,10,120,21,402,237,232,125,1116,1
3033,133,9,108,20,390,235,236,131,1091,1
3030,137,10,85,17,379,236,236,131,1065,1
3026,135,11,67,13,371,237,235,127,1040,1
3011,343,16,60,10,216,187,215,166,850,1
3013,354,17,67,17,192,189,207,155,828,1
3012,7,17,85,14,170,196,203,141,806,1
3011,357,16,95,17,150,193,210,153,785,1
3012,344,16,108,16,134,186,213,165,765,1
3015,337,19,120,23,124,176,211,173,745,1
3021,329,19,120,26,120,170,213,181,726,1
3026,329,16,124,34,120,180,219,178,708,1
3031,343,12,134,42,124,195,221,165,691,1
3031,3,9,150,45,134,209,224,153,674,1
3030,56,7,153,45,150,225,226,135,659,1
3024,81,10,162,42,170,233,223,121,644,1
3020,78,7,175,40,192,229,228,132,631,1
3017,31,3,192,35,216,219,233,151,618,1
3018,8,5,212,36,242,214,230,153,607,1
3018,358,6,234,40,268,210,228,156,598,1
3018,350,5,255,37,268,210,231,159,589,1
3018,351,5,268,40,255,212,232,158,582,1
2955,275,8,0,0,313,199,242,182,765,1
2963,278,14,30,8,342,180,241,201,785,1
2971,285,13,60,19,371,182,239,197,806,1
2976,315,6,90,24,400,204,235,170,828,2
2974,311,5,120,24,430,205,236,170,850,2
2981,286,10,150,34,459,191,240,188,872,2
2986,300,8,170,38,488,199,237,178,895,2
2987,317,8,192,42,518,198,233,174,918,2
2992,322,10,201,28,547,194,230,176,942,2
2995,320,12,190,31,577,189,228,180,966,2
2999,331,11,182,35,607,194,226,172,990,2
3000,347,11,180,36,636,200,223,161,1015,2
3002,340,12,180,38,666,195,223,166,1040,2
3004,338,12,175,18,696,194,223,168,1065,2
3007,337,12,162,21,726,195,224,168,1091,2
3009,344,10,153,23,755,199,224,163,1116,2
3010,354,9,150,24,785,206,225,158,1142,2
3010,352,7,150,10,815,208,228,158,1168,2
3011,336,8,134,11,845,203,230,166,1195,2
3013,323,9,124,1,875,196,230,174,1221,2
3017,315,12,108,5,904,189,230,181,1248,2
3022,313,12,95,10,934,187,230,183,1275,2
3026,317,11,90,14,947,190,230,180,1301,2
3030,325,10,85,6,942,196,230,173,1328,2
3032,339,8,67,8,938,203,228,164,1356,2
3033,353,8,60,9,934,207,227,158,1383,2
3033,7,8,42,5,932,211,225,151,1410,2
3032,16,8,30,4,930,214,224,147,1438,2
3031,21,7,30,3,930,215,224,146,1465,2
3029,17,7,0,0,930,214,225,147,1493,2
3028,9,7,0,0,930,212,225,151,1521,1
3028,9,7,0,0,930,212,225,151,1549,1
3027,14,7,30,0,930,213,225,149,1577,1
3026,16,7,30,-4,930,214,226,148,1605,1
3025,13,6,42,-4,914,214,227,150,1633,1
3025,10,5,60,-4,892,214,229,152,1661,1
3024,0,5,67,-7,864,213,231,156,1689,1
3025,345,5,85,-4,836,209,231,160,1717,1
3026,339,7,108,-3,808,206,231,163,1746,1
3168,146,7,569,127,787,230,239,142,1455,2
3165,86,10,541,124,807,234,224,120,1463,2
3159,73,15,513,118,812,236,211,103,1471,2
3149,73,15,485,108,811,237,209,100,1480,2
3142,81,14,457,98,810,238,215,106,1489,2
3135,104,9,430,94,810,236,229,124,1499,2
3134,121,11,402,93,810,238,231,122,1510,2
3126,110,15,376,85,810,244,222,103,1521,2
3118,103,13,350,77,810,241,224,110,1532,2
3113,93,12,323,72,810,239,222,111,1544,2
3104,94,12,295,61,808,238,222,113,1557,2
3100,97,12,268,50,797,240,222,110,1570,2
3090,96,7,242,33,787,232,229,129,1583,2
3093,90,2,216,36,768,222,236,150,1597,2
3091,84,7,192,32,745,231,227,129,1611,1
3086,78,10,170,27,722,234,221,118,1626,1
3081,72,9,150,22,700,231,223,125,1641,1
3077,78,10,127,14,679,233,222,120,1657,1
3070,81,9,108,7,658,233,224,123,1673,1
3066,66,8,95,3,636,228,225,131,1689,1
3063,18,5,90,0,616,216,229,150,1689,1
3066,315,5,95,3,594,206,236,168,1661,1
3065,264,4,108,2,573,209,242,171,1633,1
3068,244,12,127,5,553,196,249,191,1605,2
3077,239,16,150,18,534,188,252,199,1577,2
3085,224,15,175,26,516,199,253,187,1549,2
3090,203,16,201,31,499,211,253,173,1521,2
3091,180,17,228,32,484,224,248,151,1493,2
3088,177,16,256,29,470,226,247,148,1465,2
3090,191,15,313,31,446,218,251,162,1410,2
3094,202,16,342,35,437,211,252,172,1383,2
3099,205,14,371,40,430,211,252,173,1356,2
3100,184,12,400,41,424,223,248,156,1328,2
3099,156,14,430,40,421,235,241,132,1301,2
3093,164,14,459,34,420,232,244,140,1275,2
3094,181,12,488,35,420,224,248,155,1248,2
3094,163,10,518,35,420,230,243,145,1221,2
