x,y,cluster,is_included,target,segment,stream,ids
0.8301260142063186,0.2982846455387191,2,True,2,0,-1,314
0.8366559956523401,0.3112310862461737,2,True,2,0,-1,315
0.817306998288958,0.2754364503308378,2,True,2,0,-1,316
0.8319230328324749,0.3002647789612183,2,True,2,0,-1,317
0.8290168089704453,0.284729267589859,2,True,2,0,-1,318
0.8304731052227114,0.2907729697108092,2,True,2,0,-1,319
0.8323009056209639,0.2871269579778934,2,True,2,0,-1,320
0.8282292201809544,0.2840159411070696,2,True,2,0,-1,321
0.8078538099342332,0.2543791830454474,2,True,2,0,-1,322
0.8251712103392788,0.2973647153490243,2,True,2,0,-1,323
0.8297449570965784,0.2929673185557313,2,True,2,0,-1,324
0.8378448089194961,0.2914134412022161,2,True,2,0,-1,325
0.8301483044550777,0.2893332680900575,2,True,2,0,-1,326
0.9032497059810044,0.462367134787171,2,True,2,0,-1,327
0.849674562368116,0.3279344522555144,2,True,2,0,-1,328
0.8292588173855449,0.2896670961848994,2,True,2,0,-1,329
0.8265309155135886,0.2972690252110891,2,True,2,0,-1,330
0.8336574264740223,0.2909132427539186,2,True,2,0,-1,331
0.8316810244173753,0.2832634686587613,2,True,2,0,-1,332
0.8296281986506969,0.2965209023145052,2,True,2,0,-1,333
0.8252465726088932,0.2896866691676589,2,True,2,0,-1,334
0.8155948948961699,0.2727103687876168,2,True,2,0,-1,335
0.8179035278033703,0.270654118209942,2,True,2,0,-1,336
0.8462864445567213,0.3249158633588326,2,True,2,0,-1,337
0.8257496953666003,0.2722264811582856,2,True,2,0,-1,338
0.8330131321408404,0.3057865348752494,2,True,2,0,-1,339
0.8373438090426232,0.3036617788579164,2,True,2,0,-1,340
0.8303393637301564,0.2932641754609165,2,True,2,0,-1,341
0.82425094149765,0.281026711684527,2,True,2,0,-1,342
0.8490812171749551,0.3212959489362627,2,True,2,0,-1,343
0.8436010003014491,0.3297623513676622,2,True,2,0,-1,344
0.8286983768453141,0.2916842007970553,2,True,2,0,-1,345
0.83031601204098,0.2852599129002267,2,True,2,0,-1,346
0.8433844664563599,0.3154653748498045,2,True,2,0,-1,347
0.8244993185552523,0.2920397766505189,2,True,2,0,-1,348
0.8027631416938041,0.2145894838713185,2,True,2,0,-1,349
0.8317754926144976,0.3022633979785458,2,True,2,0,-1,350
0.8309072343533068,0.2900857405383658,2,True,2,0,-1,351
0.8382354189929903,0.3003843916336373,2,True,2,0,-1,352
0.8231332447384399,0.2827828431932234,2,True,2,0,-1,353
0.860419523710456,0.3718594877315456,2,True,2,0,-1,354
0.8051864101660517,0.2279252094581002,2,True,2,0,-1,355
0.8281421820667518,0.2905609290642483,2,True,2,0,-1,356
0.8310855563433802,0.2925171399522637,2,True,2,0,-1,357
0.8310048868716804,0.2839311248484453,2,True,2,0,-1,358
0.8534808877038497,0.3461351514459541,2,True,2,0,-1,359
0.8316927002619635,0.2912688186073823,2,True,2,0,-1,360
0.8417583397373571,0.3209208001000397,2,True,2,0,-1,361
0.826935324312505,0.2971820341766026,2,True,2,0,-1,362
0.3804616416662067,0.8320909926220729,8,True,3,0,-1,616
0.410138454288007,0.8285363214753679,8,True,3,0,-1,617
0.4050913051046793,0.7984135010085524,8,True,3,0,-1,618
0.4551626339007086,0.866510082804591,8,True,3,0,-1,619
0.440078504133249,0.8391861988723787,8,True,3,0,-1,620
0.3708290698809913,0.743527595187221,8,True,3,0,-1,621
0.4175770287310692,0.7834347322579067,8,True,3,0,-1,622
0.371061525332337,0.7418954259026679,8,True,3,0,-1,623
0.3807683979467496,0.8030892691122021,8,True,3,0,-1,624
0.4291987398579368,0.7926307719910617,8,True,3,0,-1,625
0.4204981127589384,0.7889543133960756,8,True,3,0,-1,626
0.4261863719541967,0.8133726967764385,8,True,3,0,-1,627
0.4381848944291361,0.7966802046464087,8,True,3,0,-1,628
0.3855119751707858,0.801282030370745,8,True,3,0,-1,629
0.4187828250448989,0.7830682825251323,8,True,3,0,-1,630
0.4303344811042377,0.7856812757235208,8,True,3,0,-1,631
0.4769094251663277,0.826251719432166,8,True,3,0,-1,632
0.4491421438548968,0.8176102475438625,8,True,3,0,-1,633
0.3473500078546591,0.8182170100094059,8,True,3,0,-1,634
0.4171057491858752,0.8177798800611112,8,True,3,0,-1,635
0.3535010550717746,0.8229688952682315,8,True,3,0,-1,636
0.448406565645844,0.7656004828002414,8,True,3,0,-1,637
0.420965146542464,0.7992714500861755,8,True,3,0,-1,638
0.4244328723851415,0.8071963333278964,8,True,3,0,-1,639
0.4278942295853165,0.8378041288119743,8,True,3,0,-1,640
0.4035309876915369,0.802846781603571,8,True,3,0,-1,641
0.4349262723486279,0.7878125560684403,8,True,3,0,-1,642
0.4646200680171019,0.8015397413104112,8,True,3,0,-1,643
0.4198867230786867,0.7989104372930564,8,True,3,0,-1,644
0.3924325666903014,0.7607137614379618,8,True,3,0,-1,645
0.4200788437941825,0.7996411619827432,8,True,3,0,-1,646
0.4496388979701013,0.796898769620556,8,True,3,0,-1,647
0.4086089186469607,0.7590935534206505,8,True,3,0,-1,648
0.3922627362235648,0.7390399451956483,8,True,3,0,-1,649
0.48152244521906,0.865535783218342,8,True,3,0,-1,650
0.5007652985407317,0.7914835777237709,8,True,3,0,-1,651
0.4433084673224953,0.7981525279050928,8,True,3,0,-1,652
0.4593224188953377,0.8666547053994248,8,True,3,0,-1,653
0.4217760870211312,0.7906636872237355,8,True,3,0,-1,654
0.4098762785049824,0.8006633066379596,8,True,3,0,-1,655
0.4433986897579491,0.8081488851555236,8,True,3,0,-1,656
0.4250899040033287,0.8081597590348345,8,True,3,0,-1,657
0.4236505907977361,0.7562500339808729,8,True,3,0,-1,658
0.477209812804368,0.8389176140534016,8,True,3,0,-1,659
0.4010684459238565,0.7739820689730165,8,True,3,0,-1,660
0.4227865782982138,0.8035524963708428,8,True,3,0,-1,661
0.4112593353684684,0.8130932380781506,8,True,3,0,-1,662
0.3614034789771111,0.7911312640341005,8,True,3,0,-1,663
0.4818557375100306,0.8090666405693563,8,True,3,0,-1,664
0.4514985415808669,0.7749944271368532,8,True,3,0,-1,665
0.4529187488589515,0.8457735949588695,8,True,3,0,-1,666
0.4141570677071613,0.7411451282302218,8,True,3,0,-1,667
0.3998499123250215,0.831650600509985,8,True,3,0,-1,668
0.4116892187373954,0.7257999097468018,8,True,3,0,-1,669
0.4216635743369181,0.8062155094140611,8,True,3,0,-1,670
0.4483789681949993,0.7643565110070843,8,True,3,0,-1,671
0.4157566584157365,0.7976392808016224,8,True,3,0,-1,672
0.4118165915874478,0.7771507174041875,8,True,3,0,-1,673
0.3971772053547546,0.8185780228025249,8,True,3,0,-1,674
0.4896403415290686,0.7941107069652634,8,True,3,0,-1,675
0.3994019844690038,0.8084653150434683,8,True,3,0,-1,676
0.4656570953046122,0.7998303674827513,8,True,3,0,-1,677
0.8045463615945383,0.76110413370522,8,True,4,0,-1,930
0.853545635569293,0.7327950763074481,8,True,4,0,-1,931
0.7747326231589315,0.7944836810256243,8,True,4,0,-1,932
0.9078765247591593,0.7043838044441545,8,True,4,0,-1,933
0.8580249141294702,0.7513339531444541,8,True,4,0,-1,934
0.8290677581104662,0.7592262147482425,8,True,4,0,-1,935
0.8611784536086852,0.7962528611894937,8,True,4,0,-1,936
0.8206887474578503,0.7761100871541426,8,True,4,0,-1,937
0.8392087598554743,0.7126131563065782,8,True,4,0,-1,938
0.8318561620861975,0.7651633528519467,8,True,4,0,-1,939
0.8755047149183328,0.6564713174248479,8,True,4,0,-1,940
0.8323040899422152,0.7395401436439457,8,True,4,0,-1,941
0.8525807862301458,0.742324944135445,8,True,4,0,-1,942
0.8516159368909986,0.7407014739543406,8,True,4,0,-1,943
0.8401874079200439,0.7312651214884166,8,True,4,0,-1,944
0.8068019224808834,0.7864815932407966,8,True,4,0,-1,945
0.8862326932139991,0.7207424684793423,8,True,4,0,-1,946
0.8317680625315779,0.7445714876010591,8,True,4,0,-1,947
0.8182400044155921,0.755476901161874,8,True,4,0,-1,948
0.8447123284181566,0.7419378340319801,8,True,4,0,-1,949
0.8719244763914422,0.7071860031425511,8,True,4,0,-1,950
0.8621220741394903,0.761398815834543,8,True,4,0,-1,951
0.8132724632635472,0.7071348959097903,8,True,4,0,-1,952
0.8544595357684192,0.7110168708237508,8,True,4,0,-1,953
0.8630051925665204,0.7938856176635295,8,True,4,0,-1,954
0.8472714612637934,0.8121037150608665,8,True,4,0,-1,955
0.8892588598431616,0.7157894164532668,8,True,4,0,-1,956
0.8584441830942262,0.6538561494505972,8,True,4,0,-1,957
0.8670821852086155,0.7466842823511501,8,True,4,0,-1,958
0.8026240929991636,0.7929515514307307,8,True,4,0,-1,959
0.8536772541810138,0.7208522946603816,8,True,4,0,-1,960
0.8605606952859308,0.7175335866947212,8,True,4,0,-1,961
0.894108581108908,0.7443855442648442,8,True,4,0,-1,962
0.8441593179608455,0.7104525164875195,8,True,4,0,-1,963
0.8583263632079277,0.6570911285455643,8,True,4,0,-1,964
0.8120051034055255,0.7833303430165228,8,True,4,0,-1,965
0.9133981378089322,0.7125022427376079,8,True,4,0,-1,966
0.7935827435262749,0.7353961082385947,8,True,4,0,-1,967
0.8547089742664385,0.7427881713940857,8,True,4,0,-1,968
0.8427263733977557,0.7472779961615206,8,True,4,0,-1,969
0.8714723027737561,0.7468734878511584,8,True,4,0,-1,970
0.8715572180071244,0.7486557166702007,8,True,4,0,-1,971
0.8581119522436728,0.7730240802057338,8,True,4,0,-1,972
0.8523876040742329,0.7363714952127747,8,True,4,0,-1,973
0.8863568817428003,0.7810435661974587,8,True,4,0,-1,974
0.8595417124855114,0.740706910893996,8,True,4,0,-1,975
0.8657033741067979,0.7394977355146335,8,True,4,0,-1,976
0.8475633573784969,0.8153354319920403,8,True,4,0,-1,977
0.8529544132569662,0.7072392851511741,8,True,4,0,-1,978
0.8409972869582939,0.6946081869437332,8,True,4,0,-1,979
0.8599089708698292,0.7051101795821169,8,True,4,0,-1,980
0.8934441194078011,0.6638731670717186,8,True,4,0,-1,981
0.8460953852816426,0.7573743931016109,8,True,4,0,-1,982
0.8010595298243528,0.7677111027744703,8,True,4,0,-1,983
0.8318954353816302,0.7188830351171932,8,True,4,0,-1,984
0.8260352228388012,0.7212198317810871,8,True,4,0,-1,985
0.9149128132841392,0.7355700903075677,8,True,4,0,-1,986
0.8905824760432898,0.7057865348752494,8,True,4,0,-1,987
0.8652448318466092,0.7365922349627841,8,True,4,0,-1,988
0.8696232735671616,0.7450107923252159,8,True,4,0,-1,989
0.871665484929669,0.7471475096097908,8,True,4,0,-1,990
0.8706624237355061,0.7369423738765923,8,True,4,0,-1,991
0.9072226774622232,0.690464151538382,8,True,4,0,-1,992
0.8927945178725337,0.1208414207810707,5,True,5,0,-1,1248
0.8921958654772874,0.115926427332583,5,True,5,0,-1,1249
0.8889860696559659,0.1125642238496795,5,True,5,0,-1,1250
0.8953844324902666,0.081655221908692,5,True,5,0,-1,1251
0.8695946146758998,0.1178967742637024,5,True,5,0,-1,1252
0.88037248067117,0.1228411271863293,5,True,5,0,-1,1253
0.9087575203053552,0.0900672549435373,5,True,5,0,-1,1254
0.9405434150359404,0.1076350943580877,5,True,5,0,-1,1255
0.9298218053827766,0.078687740244771,5,True,5,0,-1,1256
0.8472884443104671,0.0624323780630358,5,True,5,0,-1,1257
0.9331557897328993,0.1602059512741468,5,True,5,0,-1,1258
0.9014303971060889,0.111822625280682,5,True,5,0,-1,1259
0.8808023640400969,0.1008073855388279,5,True,5,0,-1,1260
0.8644986392333853,0.1201063465396597,5,True,5,0,-1,1261
0.8750504184198125,0.1109962104530601,5,True,5,0,-1,1262
0.8653849419816668,0.1753228182920397,5,True,5,0,-1,1263
0.8580089925232137,0.1136624856600716,5,True,5,0,-1,1264
0.9081418848634352,0.0845520233570927,5,True,5,0,-1,1265
0.8821949738673369,0.1142877337204434,5,True,5,0,-1,1266
0.8289647983900071,0.13645739885933,5,True,5,0,-1,1267
0.862723910855988,0.1083331974098419,5,True,5,0,-1,1268
0.9096841577894866,0.1364367384886395,5,True,5,0,-1,1269
0.8558999104144288,0.1324275391867425,5,True,5,0,-1,1270
0.8946286869132888,0.1492744404029859,5,True,5,0,-1,1271
0.870528682242951,0.1122586678410456,5,True,5,0,-1,1272
0.8857752123942274,0.0912818672625552,5,True,5,0,-1,1273
0.8867252015675352,0.0981215373490569,5,True,5,0,-1,1274
0.8817417388092337,0.1185666052292485,5,True,5,0,-1,1275
0.900745768037057,0.1185220223240742,5,True,5,0,-1,1276
0.9222632881725816,0.167935104688273,5,True,5,0,-1,1277
0.8962272161814469,0.1197333724792988,5,True,5,0,-1,1278
0.8825293275987246,0.1140974408325042,5,True,5,0,-1,1279
0.9085823826365332,0.1672815845416931,5,True,5,0,-1,1280
0.8709543198502095,0.1137799235566284,5,True,5,0,-1,1281
0.9261120711249996,0.1064868127028658,5,True,5,0,-1,1282
0.906143192558029,0.0818857481500812,5,True,5,0,-1,1283
0.866770121725987,0.1620860450069864,5,True,5,0,-1,1284
0.8562257726224796,0.0996166957542938,5,True,5,0,-1,1285
0.886395093597816,0.1180131247723281,5,True,5,0,-1,1286
0.9167682111332364,0.1734677344816149,5,True,5,0,-1,1287
0.8359745509045595,0.1279485882986184,5,True,5,0,-1,1288
0.8708736503785096,0.0737096782962805,5,True,5,0,-1,1289
0.8648266243222703,0.1766744414903739,5,True,5,0,-1,1290
0.8960871060463892,0.0959119650730996,5,True,5,0,-1,1291
0.8880212203168187,0.071791525985853,5,True,5,0,-1,1292
0.8896324868699821,0.118626411565458,5,True,5,0,-1,1293
0.8812195101240187,0.0627509827268427,5,True,5,0,-1,1294
0.8333379329084741,0.1064106955476901,5,True,5,0,-1,1295
0.8964278284202795,0.1076818520391242,5,True,5,0,-1,1296
0.8902852727265008,0.1076296574184323,5,True,5,0,-1,1297
0.9026616679899292,0.0764857796843312,5,True,5,0,-1,1298
0.8871741908639701,0.1206772252034774,5,True,5,0,-1,1299
0.8813574973782422,0.0834972570639438,5,True,5,0,-1,1300
0.8812311859686068,0.1160536517205195,5,True,5,0,-1,1301
0.8578243018906376,0.1021796691078525,5,True,5,0,-1,1302
0.8939016002275728,0.1185633430654553,5,True,5,0,-1,1303
0.8806792369517129,0.115686114599814,5,True,5,0,-1,1304
0.8993478510077315,0.1279214036003414,5,True,5,0,-1,1305
0.8685841233988171,0.1148814475308138,5,True,5,0,-1,1306
0.8786699302421358,0.1231216732725483,5,True,5,0,-1,1307
0.8879097690730229,0.1163820428757061,5,True,5,0,-1,1308
0.892428320928633,0.1106112751254573,5,True,5,0,-1,1309
0.9016437466299266,0.1278126648072333,5,True,5,0,-1,1310
0.8687815513163984,0.146348279480446,5,True,5,0,-1,1311
0.8928316682871323,0.0969939160645256,5,True,5,0,-1,1312
0.3405716493510353,0.5635387952829112,8,True,6,0,-1,1573
0.3143243507168968,0.5828823391889173,8,True,6,0,-1,1574
0.4095217574056698,0.621786904587146,8,True,6,0,-1,1575
0.3608854960535645,0.547884758627064,8,True,6,0,-1,1576
0.3497032212593778,0.5508348420840877,8,True,6,0,-1,1577
0.2861515991661324,0.5524072050324313,8,True,6,0,-1,1578
0.4127453519524135,0.5560901879550039,8,True,6,0,-1,1579
0.3199998726271499,0.5693563207141964,8,True,6,0,-1,1580
0.2831211867753015,0.5397249995922295,8,True,6,0,-1,1581
0.3719541967231211,0.5808217390595182,8,True,6,0,-1,1582
0.3398010436082181,0.5561782663774215,8,True,6,0,-1,1583
0.4151102412017204,0.6126343603712342,8,True,6,0,-1,1584
0.2799389884048249,0.5574004904119569,8,True,6,0,-1,1585
0.3474752578238773,0.5874015234304915,8,True,6,0,-1,1586
0.3420268841628844,0.56427169474846,8,True,6,0,-1,1587
0.3157742783266604,0.5490928466184953,8,True,6,0,-1,1588
0.3353695298668104,0.5330256025488374,8,True,6,0,-1,1589
0.3297046223607284,0.5628722264811583,8,True,6,0,-1,1590
0.3682763056778571,0.5779064520162891,8,True,6,0,-1,1591
0.3809106309626415,0.5878886732236159,8,True,6,0,-1,1592
0.3398159037740575,0.5592403507913466,8,True,6,0,-1,1593
0.3380762029304247,0.5608127137396902,8,True,6,0,-1,1594
0.3382163130654824,0.5569916325498703,8,True,6,0,-1,1595
0.4375437844172055,0.6117666248022313,8,True,6,0,-1,1596
0.3399040033286771,0.5430284841268547,8,True,6,0,-1,1597
0.3338431785470154,0.572972972972973,8,True,6,0,-1,1598
0.2939553091126782,0.5668672897399512,8,True,6,0,-1,1599
0.3539903791040594,0.5887618457322742,8,True,6,0,-1,1600
0.3334844116860344,0.5563903070239823,8,True,6,0,-1,1601
0.3275636970394304,0.5236479690311917,8,True,6,0,-1,1602
0.3673560368362282,0.5660854578175036,8,True,6,0,-1,1603
0.3432825681763179,0.5581072925671599,8,True,6,0,-1,1604
0.323974966989203,0.576315603473117,8,True,6,0,-1,1605
0.3301567959784146,0.5740723221712962,8,True,6,0,-1,1606
0.3808586203822034,0.5746388512833897,8,True,6,0,-1,1607
0.3388966963728458,0.5608116263517591,8,True,6,0,-1,1608
0.3327233589069711,0.5942194457583715,8,True,6,0,-1,1609
0.3685459115438014,0.546227579420096,8,True,6,0,-1,1610
0.3460348831778677,0.5550789171790982,8,True,6,0,-1,1611
0.3684249073362516,0.5765037215851941,8,True,6,0,-1,1612
0.3597837209006109,0.53926285972152,8,True,6,0,-1,1613
0.3966974342862238,0.5747062693351167,8,True,6,0,-1,1614
0.3020477308526763,0.5372783767472965,8,True,6,0,-1,1615
0.3546739467326741,0.5739255248006002,8,True,6,0,-1,1616
0.3366538727715058,0.5854561864217869,8,True,6,0,-1,1617
0.3268206887474578,0.5529400251186612,8,True,6,0,-1,1618
0.3340501594283506,0.5742256438695786,8,True,6,0,-1,1619
0.294310891652408,0.5495267144029968,8,True,6,0,-1,1620
0.3264651062077281,0.5412516922474677,8,True,6,0,-1,1621
0.4182701493234378,0.5581975457654396,8,True,6,0,-1,1622
0.3250215472404672,0.5465766309459731,8,True,6,0,-1,1623
0.3375125780689427,0.551667781239296,8,True,6,0,-1,1624
0.3333623460380675,0.523811077220854,8,True,6,0,-1,1625
0.340414556169304,0.5627591381363258,8,True,6,0,-1,1626
0.3594546743713088,0.54783038923051,8,True,6,0,-1,1627
0.3165533755928145,0.5768538604990023,8,True,6,0,-1,1628
0.3692921041570252,0.5732361208522947,8,True,6,0,-1,1629
0.330991088146258,0.5646435814208898,8,True,6,0,-1,1630
0.3202195907934904,0.5544852033687279,8,True,6,0,-1,1631
0.2969305266018197,0.5664540823261403,8,True,6,0,-1,1632
0.3394454610684884,0.5278789954710292,8,True,6,0,-1,1633
0.3398286410590628,0.5360202689110354,8,True,6,0,-1,1634
0.264125649070815,0.4977550876162825,8,True,6,0,-1,1635
0.332363530605573,0.563470289843253,8,True,6,0,-1,1636
0.345187853725019,0.5609312390241781,8,True,6,0,-1,1637
0.1727844554173796,0.3213688039276452,8,True,7,0,-1,1899
0.1609419646837544,0.3229640020225415,8,True,7,0,-1,1900
0.1769431789715916,0.3032703192027272,8,True,7,0,-1,1901
0.1670770902946134,0.2626237583389062,8,True,7,0,-1,1902
0.2429085165733306,0.3613292230069538,8,True,7,0,-1,1903
0.1636974640065554,0.3346816943678742,8,True,7,0,-1,1904
0.2074139490253854,0.2597378307698162,8,True,7,0,-1,1905
0.1601214712413333,0.3180337851430187,8,True,7,0,-1,1906
0.1323265924790578,0.3200139185655178,8,True,7,0,-1,1907
0.1548153305962323,0.3325906473764047,8,True,7,0,-1,1908
0.1577385375049357,0.3444921082820902,8,True,7,0,-1,1909
0.1542517057347502,0.3184143709188972,8,True,7,0,-1,1910
0.1484700397827868,0.3279344522555144,8,True,7,0,-1,1911
0.1655273872856421,0.3152533342032437,8,True,7,0,-1,1912
0.2267714379121042,0.2587417834249457,8,True,7,0,-1,1913
0.1795893499314309,0.3432002914199655,8,True,7,0,-1,1914
0.1578765247591591,0.3254182365829922,8,True,7,0,-1,1915
0.1596788505874011,0.2775818667188613,8,True,7,0,-1,1916
0.1835655057339011,0.3250278643157339,8,True,7,0,-1,1917
0.1403425905090243,0.3202477069707003,8,True,7,0,-1,1918
0.1268039179888676,0.2859014717795647,8,True,7,0,-1,1919
0.1934135499237886,0.2952573575385886,8,True,7,0,-1,1920
0.1219170463085225,0.325429110462303,8,True,7,0,-1,1921
0.1484095376790119,0.3595524311275669,8,True,7,0,-1,1922
0.1785958417010219,0.2967688267627917,8,True,7,0,-1,1923
0.1734404255951496,0.3121260065134537,8,True,7,0,-1,1924
0.1455754917653452,0.4130214704746992,8,True,7,0,-1,1925
0.1729256269928543,0.4183159623111343,8,True,7,0,-1,1926
0.1900753198119976,0.3497866001185253,8,True,7,0,-1,1927
0.1896602966089101,0.2985967258749395,8,True,7,0,-1,1928
0.1502044334243341,0.3258716773502531,8,True,7,0,-1,1929
0.2023763528058116,0.3356918777558488,8,True,7,0,-1,1930
0.1296634384725447,0.3045425630820924,8,True,7,0,-1,1931
0.1602276152830437,0.3505999662909741,8,True,7,0,-1,1932
0.155622025313231,0.3391726065232402,8,True,7,0,-1,1933
0.1439780239376042,0.3205315152207125,8,True,7,0,-1,1934
0.1767775942665234,0.3401534304370756,8,True,7,0,-1,1935
0.1162245413515957,0.3367531683765842,8,True,7,0,-1,1936
0.2169478068518101,0.3543297068945831,8,True,7,0,-1,1937
0.1550870593430108,0.320483670151745,8,True,7,0,-1,1938
0.2162313345702652,0.2958521587368902,8,True,7,0,-1,1939
0.1092434477283052,0.4172938176559178,8,True,7,0,-1,1940
0.15576531976954,0.3241764395656972,8,True,7,0,-1,1941
0.1694451638651715,0.316595170910198,8,True,7,0,-1,1942
0.1368345299304968,0.3357027516351596,8,True,7,0,-1,1943
0.1673573105647287,0.3054820662545466,8,True,7,0,-1,1944
0.1490124358359268,0.3582617016533733,8,True,7,0,-1,1945
0.1688051152936581,0.3469202455321948,8,True,7,0,-1,1946
0.1593933231152002,0.3467451760752907,8,True,7,0,-1,1947
0.1533983076393989,0.3224648909621752,8,True,7,0,-1,1948
0.1593551112601845,0.3452478428941917,8,True,7,0,-1,1949
0.1337754586484042,0.3398032915232674,8,True,7,0,-1,1950
0.171662512896501,0.3338172209626645,8,True,7,0,-1,1951
0.1539937757133941,0.3253888771088529,8,True,7,0,-1,1952
0.1561782200917933,0.3159025047980992,8,True,7,0,-1,1953
0.1415388338591001,0.2466706900020116,8,True,7,0,-1,1954
0.1440056213884489,0.3310661294970287,8,True,7,0,-1,1955
0.1496630988116113,0.3225877657983874,8,True,7,0,-1,1956
0.2031915390461471,0.3758784735248223,8,True,7,0,-1,1957
0.19468833986473,0.3387039423249441,8,True,7,0,-1,1958
0.1253900793532855,0.3299330712728419,8,True,7,0,-1,1959
0.1637048940894752,0.3336845596350726,8,True,7,0,-1,1960
0.1695905812023148,0.3884628140512268,8,True,7,0,-1,1961
0.1662969315880422,0.3269840752037493,8,True,7,0,-1,1962
0.1624470871952074,0.3217657005224899,8,True,7,0,-1,1963
0.1705426932564567,0.3043152990044963,8,True,7,0,-1,1964
0.6891752183382938,0.3295590098245499,8,True,8,0,-1,2233
0.6303332073757372,0.3787513524387393,8,True,8,0,-1,2234
