0,1,2,3,4,5,6,7,8,9,cluster,timestamps
2864,118,18,201,74,4567,248,221,93,4849,2,76
2827,160,28,134,65,3948,235,233,108,5474,2,77
2529,326,5,30,14,1062,207,234,166,5047,2,78
2808,99,7,382,95,3107,233,230,130,6341,1,79
2840,153,26,134,42,4613,241,231,102,4833,2,80
2795,79,10,531,96,2980,233,223,121,6497,1,81
2746,143,16,67,22,2440,241,235,119,6597,2,82
2847,352,26,150,82,3697,166,187,152,5796,1,83
2840,14,14,216,88,3552,206,210,140,5944,1,84
2537,42,7,210,17,1132,222,224,137,4919,2,85
2860,358,17,175,98,3705,191,206,151,5800,1,86
2818,332,26,30,17,4526,151,197,181,4978,2,87
2801,18,7,560,58,3084,215,226,148,6457,2,88
2791,63,10,418,48,2942,229,221,124,6606,2,89
2745,306,11,67,24,2416,190,234,184,6428,2,90
2514,102,6,272,-5,1082,230,233,137,4811,2,91
2788,13,16,30,8,4126,203,206,137,5396,2,92
2562,354,12,67,9,1057,200,218,156,5031,2,93
3073,173,12,108,-3,6836,227,246,149,2735,2,94
2978,71,10,426,85,5742,231,221,121,3792,2,95
2860,31,10,295,98,3644,218,218,135,5904,1,96
3067,164,11,85,7,6811,230,243,144,2774,2,97
2804,72,5,543,61,3115,225,231,141,6471,2,98
2562,59,3,0,0,1116,221,233,148,5091,2,99
2567,34,9,190,16,1136,219,221,138,4924,2,100
2998,45,8,351,16,5842,223,222,134,3721,2,101
2684,84,12,150,2,1677,237,220,113,5693,2,102
2676,42,11,150,-5,1634,222,216,128,5655,2,103
2863,102,15,190,71,4389,244,219,100,5184,1,104
2574,170,5,170,23,1180,224,242,153,4910,2,105
2511,211,6,162,30,1071,216,245,166,4660,2,106
3067,32,4,30,-2,6679,219,230,147,2947,2,107
2909,57,16,134,23,5502,229,203,102,4084,2,108
2863,348,14,309,89,3918,193,216,161,5695,1,109
2567,333,1,0,0,1266,216,237,158,5079,2,110
3182,105,11,408,33,6000,240,226,115,1184,1,111
2818,324,12,242,26,4156,189,227,177,5467,1,112
2752,332,6,342,24,2372,207,233,165,6131,2,113
2751,88,5,400,30,2322,228,231,137,6088,2,114
2569,102,7,228,18,1266,232,231,132,4844,2,115
3195,111,15,469,46,5941,245,222,101,1206,1,116
2982,53,14,240,63,5756,227,209,112,3880,2,117
2850,58,6,295,58,4394,225,227,137,5239,1,118
2586,76,4,190,30,1290,225,232,143,4875,2,119
2837,17,13,330,45,4241,208,211,138,5428,1,120
2723,99,6,301,34,2109,230,232,136,5793,2,121
3070,0,11,30,-6,6890,204,220,153,2858,2,122
3057,124,12,150,53,6508,240,231,118,3211,2,123
2818,119,19,30,10,5213,248,220,92,4497,2,124
2847,320,33,85,39,4983,120,190,199,4727,2,125
2606,112,11,30,4,1584,239,228,119,5106,2,126
2893,83,6,551,101,4011,229,230,135,5755,2,127
2716,1,10,234,27,2100,206,222,153,5581,2,128
2644,125,20,67,25,1719,249,221,90,5168,2,129
2613,37,5,216,34,1519,220,229,146,4818,2,130
2929,356,12,0,0,5757,201,219,155,4017,2,131
2767,307,12,30,8,2796,187,233,186,6192,2,132
2991,49,13,85,0,6199,225,211,117,3613,1,133
2939,56,18,95,20,5563,229,200,98,4224,2,134
2537,7,12,0,0,1583,205,216,148,4509,2,135
3119,119,7,162,10,6660,233,234,133,2556,2,136
2942,346,12,30,3,5918,197,221,162,3900,1,137
2886,12,7,570,94,4295,213,226,150,5518,1,138
2775,344,13,42,7,2854,194,219,164,6177,2,139
2490,79,9,240,13,878,232,224,124,4184,2,140
3106,228,18,658,108,5984,191,254,196,1655,1,141
2831,284,24,60,23,5208,145,232,222,4611,2,142
2837,112,8,272,16,3649,235,231,128,6221,2,143
2890,299,23,180,79,5104,150,224,212,4734,2,144
2824,135,5,218,6,3583,227,238,144,6316,2,145
2728,135,3,242,32,2250,224,238,150,5515,2,146
2962,88,16,190,23,6095,242,212,95,3811,1,147
3142,220,11,424,69,6216,207,251,179,1989,2,148
2847,2,6,175,10,3757,212,229,154,6194,2,149
2536,34,5,242,16,1242,219,228,146,4201,2,150
3168,95,6,30,0,4884,229,231,136,1239,1,151
2926,289,24,210,99,5126,145,228,220,4814,1,152
2893,21,6,295,36,4106,216,227,148,5865,2,153
2687,20,11,150,39,1986,212,217,140,4936,2,154
3109,211,17,424,55,6089,204,254,181,2017,2,155
3119,200,20,60,0,6297,208,253,172,2377,2,156
2916,349,10,488,36,4472,202,223,160,5502,1,157
2795,18,3,218,17,3042,217,233,153,6073,2,158
2555,58,14,285,19,1231,230,209,109,4159,2,159
2499,42,13,497,-7,953,222,212,123,3950,2,160
3027,173,11,335,42,5678,227,245,149,1900,1,161
3096,160,15,85,16,6156,234,242,135,2310,1,162
2916,105,13,268,89,5618,242,223,108,4417,2,163
2591,42,12,350,22,1398,222,213,125,4224,2,164
3185,328,16,127,13,4763,178,219,180,1392,1,165
3021,221,10,324,39,5675,208,250,177,1937,1,166
3083,257,4,510,-25,6363,209,242,171,2873,2,167
2860,276,33,60,33,5292,115,226,240,4759,2,168
3008,196,15,228,20,5535,215,251,166,1924,2,169
3034,189,14,384,66,5754,220,250,160,2012,1,170
2873,130,16,67,16,4030,244,230,110,6091,2,171
3182,49,13,319,7,4767,225,211,118,1513,1,172
2998,102,12,384,158,6026,239,225,114,4121,2,173
2658,357,20,300,54,1597,184,199,149,4286,2,174
3175,15,7,366,92,4816,214,226,149,1584,1,175
2952,8,7,488,125,4953,212,227,152,5192,1,176
2622,95,12,484,39,1329,239,222,112,4086,2,177
2955,288,21,247,128,5224,156,233,215,4968,2,178
2837,66,9,201,23,3655,229,221,124,6341,2,179
3182,45,3,458,109,4723,220,232,149,1661,1,180
3077,129,3,618,43,6296,225,237,147,3261,2,181
2755,320,4,30,-1,2890,209,236,165,5468,2,182
3047,28,11,600,13,6414,216,215,134,3540,1,183
2880,86,12,30,3,4369,237,221,113,5906,2,184
3221,292,3,424,49,4401,212,238,165,1710,1,185
3182,115,10,553,10,4605,237,231,124,1768,1,186
3064,29,24,150,46,5051,204,182,104,2148,1,187
2827,332,15,42,9,3599,185,221,174,6067,2,188
2518,107,5,360,39,553,229,234,139,3522,2,189
3050,180,4,277,-3,5782,221,242,156,2721,1,190
3107,356,12,283,89,4855,201,219,155,2069,1,191
2995,173,15,268,135,6312,228,246,146,4135,2,192
2721,164,4,67,-2,1747,224,241,152,4191,2,193
3182,116,7,579,10,4425,233,233,133,1854,1,194
2724,132,11,60,-2,2720,238,234,124,4875,2,195
2515,90,9,313,39,511,233,227,125,3451,2,196
3017,46,22,212,52,5118,221,188,92,2352,1,197
3077,256,4,618,210,6230,210,242,170,3734,2,198
2929,338,8,190,39,4393,202,228,165,6106,2,199
2735,127,12,67,6,2806,240,232,120,4924,2,200
2893,319,20,150,43,5825,164,217,192,4667,2,201
3231,45,4,648,59,4173,221,231,147,1921,1,202
2560,89,10,218,34,731,235,224,120,3505,2,203
3162,43,15,484,144,4657,221,205,115,2188,1,204
2982,188,14,120,-2,5501,220,250,160,2750,1,205
2731,66,5,0,0,2826,225,230,141,4873,2,206
3172,50,11,759,0,4287,225,215,123,2037,1,207
2916,138,21,127,49,6349,247,227,98,4206,2,208
2890,63,17,153,35,3670,233,202,96,5757,2,209
2704,45,10,323,22,1323,223,219,130,3734,2,210
3198,23,18,604,180,4545,207,200,124,2285,1,211
2985,214,5,342,63,5495,215,245,166,3195,2,212
3011,323,21,443,161,5838,164,214,188,4910,2,213
3024,312,18,474,177,5785,169,224,194,4961,2,214
2763,7,12,85,17,2850,205,216,148,4788,2,215
3244,56,16,618,76,3865,229,204,104,2225,1,216
2955,9,10,85,10,5167,209,221,149,2819,1,217
3201,10,13,984,180,4136,205,213,143,2289,1,218
2972,36,25,30,0,5113,209,176,90,2816,1,219
2985,167,13,458,66,5571,230,244,144,3519,2,220
2539,23,17,90,15,488,207,201,125,3115,2,221
3001,260,8,720,134,5790,200,245,183,3903,2,222
2952,51,10,150,16,5123,225,218,126,2960,1,223
2962,211,13,255,43,5365,209,252,177,3337,2,224
3004,0,12,484,85,5068,202,217,152,5840,1,225
2727,45,4,124,21,2285,221,231,147,4245,2,226
3004,167,17,603,137,5798,232,244,137,4031,2,227
2886,22,8,285,31,3849,215,222,144,5557,2,228
3024,344,8,600,105,5201,203,227,163,5764,1,229
3034,187,14,335,148,6084,221,249,158,4921,2,230
2903,279,13,190,26,4179,184,241,197,5904,2,231
2926,245,4,30,7,5180,212,243,169,3331,1,232
2942,200,16,180,23,5276,212,252,170,3470,2,233
2991,54,13,495,65,4849,227,211,115,6214,2,234
2742,116,9,150,21,2475,236,231,126,4314,2,235
2606,356,18,67,26,911,188,205,152,3174,2,236
3244,326,5,750,53,3730,207,234,166,2460,1,237
3237,27,14,997,36,4002,213,210,130,2506,1,238
2616,359,24,42,15,977,176,187,142,3186,2,239
2913,16,11,457,58,3974,211,217,142,5568,2,240
2813,48,7,201,35,3018,223,225,137,4729,2,241
2530,149,1,319,51,234,221,238,154,2726,2,242
3260,45,7,503,69,3558,222,225,138,2531,1,243
3047,90,3,870,128,5484,224,234,146,5635,2,244
2955,60,20,201,33,4934,231,195,88,3248,1,245
2893,77,13,85,7,6012,236,215,107,4682,2,246
2965,38,24,247,49,4883,212,181,92,3315,1,247
3037,230,15,570,151,5985,196,252,191,5238,2,248
3027,152,10,792,108,5316,233,240,138,5912,2,249
2756,70,16,120,35,2501,235,208,100,4210,2,250
2939,325,6,510,62,4078,206,234,167,5584,2,251
3198,126,9,418,23,4200,235,234,130,2858,1,252
3195,90,7,362,20,4243,231,229,132,2880,1,253
2975,222,6,360,89,5719,213,245,169,4519,2,254
2890,84,13,30,4,5918,238,218,108,4761,2,255
3018,109,10,815,132,5833,238,229,121,5486,2,256
3011,85,5,842,85,5389,228,231,137,5975,2,257
3221,79,16,618,20,3968,239,210,96,2868,1,258
3004,135,7,811,78,5383,231,237,138,6017,2,259
2572,49,20,384,53,391,224,192,94,2509,2,260
3260,128,11,743,46,3824,238,233,124,2854,1,261
3168,25,4,30,0,4426,218,231,150,3180,1,262
2878,349,12,67,0,3489,198,220,161,4924,2,263
3198,9,8,301,23,4099,211,224,150,3076,1,264
2975,260,8,391,66,6071,200,245,183,5262,2,265
3178,38,10,0,0,4286,220,217,131,3248,1,266
2995,176,10,690,86,6068,226,246,152,5533,2,267
2913,144,8,210,20,5478,232,239,139,4733,2,268
2982,175,9,424,56,5267,225,245,153,6500,1,269
2945,209,12,362,36,5877,211,251,173,5354,2,270
2995,143,2,631,23,5459,223,238,151,6349,1,271
2942,0,3,0,0,4830,215,233,156,6062,2,272
2945,288,5,0,0,4801,205,239,173,6034,2,273
2959,288,8,120,14,4683,199,240,180,5920,2,274
2796,114,13,60,8,2599,242,226,111,3934,2,275
2785,315,2,60,-2,2486,214,237,161,3829,2,276
2784,325,17,153,33,1798,177,220,182,3198,2,277
2789,320,15,182,50,1771,181,225,183,3174,2,278
2922,162,19,240,22,5076,235,241,129,4536,2,279
3008,135,3,931,36,5727,224,238,150,6096,2,280
2978,73,10,323,49,5160,232,221,121,6368,2,281
2892,54,11,134,12,3178,226,217,123,4457,2,282
2521,45,10,42,2,408,223,218,129,2066,2,283
2985,72,7,497,13,5372,228,227,133,6482,1,284
3057,39,19,626,144,4435,217,196,107,3955,1,285
2829,78,9,60,8,2941,232,223,123,4187,2,286
3201,331,5,0,0,4002,208,234,164,3460,1,287
3136,329,13,789,-13,4228,187,223,175,3798,1,288
2548,355,14,60,7,551,197,215,155,2058,2,289
2962,89,9,42,3,4891,234,225,122,6046,2,290
2808,15,13,201,20,2431,208,213,141,3651,2,291
2749,87,12,516,43,1499,238,220,111,2797,2,292
3155,328,14,849,-19,4184,185,222,177,3871,1,293
2991,285,11,849,98,5939,189,240,191,6068,2,294
2968,108,5,306,49,4113,229,234,138,5265,2,295
2932,77,13,108,21,3911,236,216,108,5067,2,296
2808,356,7,153,3,2592,209,227,157,3757,2,297
2794,106,4,210,37,1888,227,234,142,3079,1,298
3080,24,17,659,167,4377,208,201,125,4176,1,299
2936,52,16,180,27,4656,227,203,105,4456,1,300
2913,261,10,313,10,5706,197,245,187,5517,2,301
2919,232,8,323,19,5728,207,248,178,5539,2,302
2978,257,6,85,13,4795,205,244,177,5905,2,303
2574,312,14,134,32,636,183,229,187,1924,2,304
3142,59,21,730,-32,4155,231,192,85,4070,1,305
2804,15,10,212,47,1917,211,219,144,3031,1,306
2595,9,14,42,19,799,204,212,144,2010,2,307
2929,232,8,366,33,5835,208,247,177,5776,2,308
3001,246,9,764,101,5961,201,247,184,6227,2,309
2813,94,7,371,56,1800,231,230,132,2872,2,310
2988,342,6,192,26,4805,208,231,162,5836,2,311
3175,59,18,612,0,4042,231,200,96,4184,1,312
2861,0,6,134,10,2980,211,228,155,3972,2,313
2804,61,7,362,10,1838,226,225,133,2825,2,314
3001,78,10,335,29,5320,234,221,118,6310,1,315
2914,141,9,277,18,3471,234,238,135,4430,2,316
2668,41,17,283,68,1276,219,200,110,2240,2,317
3185,129,12,481,10,3899,240,233,121,4273,1,318
2913,216,9,268,20,5715,211,249,173,5983,1,319
3168,72,5,418,-6,3855,226,230,138,4394,1,320
2955,30,9,30,3,4478,218,220,137,5370,2,321
2932,100,7,30,-6,4280,232,231,131,5166,2,322
3234,0,11,658,26,3589,204,220,153,4109,1,323
3201,53,7,488,26,3667,224,225,135,4255,1,324
2903,236,5,212,10,5656,211,244,171,6046,1,325
2874,352,2,400,19,2869,216,236,157,3653,2,326
2903,254,6,212,3,5689,206,244,176,6195,1,327
2800,45,12,0,0,2244,223,214,124,2958,1,328
3257,336,9,693,52,3443,199,227,167,4246,1,329
3188,278,5,210,13,3634,206,241,173,4526,1,330
2952,62,8,192,30,4487,227,223,130,5251,2,331
2932,237,16,342,36,5797,189,252,198,6409,1,332
3050,281,4,630,85,5540,209,240,169,6162,2,333
2955,285,11,212,19,4302,188,240,192,5057,2,334
2791,41,17,458,-18,1740,220,201,111,2294,2,335
3172,162,3,180,7,3632,222,240,153,4624,1,336
3116,69,14,297,-6,3870,234,212,107,4802,1,337
2895,51,10,162,0,3326,225,219,127,4002,2,338
3182,122,6,134,7,3510,230,235,138,4585,1,339
3024,81,9,218,49,4152,233,224,123,5114,2,340
2962,251,9,480,66,5863,201,246,183,6356,2,341
2978,27,4,192,13,4780,218,230,149,5502,2,342
2952,40,12,323,0,4558,221,213,124,5268,2,343
2945,348,13,255,32,3768,194,217,161,4425,2,344
3149,188,7,134,17,3718,221,245,159,4831,1,345
2833,150,15,242,23,1953,238,238,126,2407,1,346
3136,185,10,42,4,3623,222,248,158,4858,1,347
2851,49,13,268,46,2538,225,211,118,3037,2,348
2933,111,8,300,20,3644,234,231,129,4221,2,349
2810,110,6,421,0,1871,230,234,138,2178,1,350
3267,85,10,484,62,3194,235,223,119,4518,1,351
3188,30,16,85,13,3340,213,203,121,4753,1,352
2955,37,5,426,42,3905,220,229,145,4475,2,353
3001,276,9,752,103,5893,197,242,184,6012,2,354
3008,281,10,780,110,5864,194,241,187,5998,2,355
2942,28,5,391,29,3707,218,230,148,4228,2,356
2921,331,9,395,8,3516,200,230,169,4024,2,357
2985,315,5,361,20,5023,206,235,169,5570,2,358
2978,289,14,570,42,4480,179,238,198,5007,2,359
2889,51,20,362,66,2689,225,193,94,3049,2,360
2814,103,3,210,4,2145,225,235,145,2316,2,361
2938,127,9,408,107,2896,236,234,128,3239,2,362
2828,95,11,127,15,2467,238,224,116,2714,2,363
3146,95,12,240,-28,3287,239,222,112,5052,1,364
2977,94,8,466,12,4283,232,229,129,4676,2,365
3034,45,2,680,46,5544,220,234,151,5490,2,366
3083,61,19,192,-9,3320,232,197,90,5380,1,367
3044,23,5,210,-25,3481,217,228,148,5476,1,368
2982,90,8,242,-35,3695,232,228,129,5609,1,369
2901,176,15,256,49,3181,226,247,149,3360,2,370
2995,66,6,247,13,4770,227,227,135,5126,2,371
2528,151,6,108,4,598,228,240,145,390,2,372
3188,112,8,60,3,2880,235,231,128,5166,1,373
2939,243,24,400,41,5619,164,250,217,5753,2,374
3008,215,11,696,112,5880,209,251,176,5600,2,375
3021,238,9,815,125,5855,204,248,181,5543,2,376
2937,80,11,330,15,4094,234,221,118,4354,2,377
2844,317,10,67,20,2758,194,231,178,2724,2,378
2781,13,3,351,25,2148,216,233,154,1707,2,379
2945,252,18,421,47,5615,176,249,209,5686,2,380
2857,143,12,85,8,3111,238,237,127,3161,2,381
3021,53,7,258,-12,3544,224,224,134,5720,1,382
2919,141,3,192,3,3992,225,238,149,6047,1,383
2800,185,9,170,22,2382,222,246,158,2001,2,384
2773,151,18,350,119,1680,240,237,119,983,5,385
2759,144,17,300,105,1590,242,234,115,895,5,386
2714,117,20,242,93,1470,250,217,85,779,5,387
2671,109,26,175,55,1350,253,200,58,664,5,388
2975,126,9,120,3,4763,235,234,130,4928,2,389
2775,148,19,335,101,1770,242,234,113,1061,5,390
2746,149,18,268,92,1620,240,236,119,912,5,391
2743,148,19,255,89,1590,242,235,114,883,5,392
2717,108,16,201,79,1500,246,220,98,794,5,393
2751,136,14,277,77,1680,241,234,119,967,5,394
2739,131,14,242,75,1620,242,232,116,908,5,395
2733,133,16,228,79,1590,244,231,111,878,5,396
2716,117,15,175,62,1500,245,225,105,789,5,397
2611,99,14,30,2,1200,243,220,103,495,5,398
3073,123,11,0,0,3060,239,231,121,5654,1,399
3060,167,18,95,16,3251,232,244,136,5755,2,400
2899,120,8,162,19,3944,234,234,132,4034,2,401
2861,107,8,30,0,3434,234,231,129,3406,2,402
2853,351,3,0,0,3342,214,234,158,3287,2,403
2785,202,8,134,18,2429,217,247,165,1860,2,404
2723,127,16,190,69,1560,245,228,108,845,5,405
2656,110,23,85,35,1350,252,208,72,636,5,406
3064,194,10,30,4,3111,218,249,164,5721,1,407
3050,167,16,67,6,3229,231,244,140,5783,2,408
3004,141,13,124,3,3500,239,236,124,5934,2,409
2952,58,10,201,16,3736,228,218,123,6078,2,410
3034,68,12,362,43,5550,232,216,114,5100,1,411
2703,130,20,127,49,1500,248,225,97,780,5,412
2685,128,23,95,31,1440,251,218,81,722,5,413
2661,119,25,67,23,1380,253,210,70,663,5,414
3057,101,4,0,0,3069,226,234,144,5740,1,415
3050,139,13,30,-3,3127,240,235,123,5770,1,416
3060,342,5,495,69,5700,209,232,161,5139,1,417
2945,49,14,0,0,4671,225,208,114,4737,1,418
2704,123,18,124,40,1530,247,224,99,797,5,419
2676,129,24,67,22,1440,251,217,79,713,5,420
2621,81,14,0,0,1290,238,214,103,571,5,421
3060,45,13,30,3,3046,223,211,120,5768,1,422
2975,136,15,124,7,3543,243,232,114,6039,2,423
3067,21,4,518,76,5739,217,231,151,5125,1,424
2719,128,16,150,45,1621,244,229,109,874,5,425
2638,86,15,0,0,1351,241,213,98,618,5,426
2700,115,19,67,26,1533,249,218,90,779,5,427
2673,108,22,42,9,1473,251,208,72,721,5,428
2654,71,11,0,0,1413,233,218,115,664,5,429
2664,50,12,0,0,1445,225,214,122,684,5,430
3050,80,8,360,59,5638,231,225,127,4978,1,431
2858,125,8,268,7,3288,233,235,134,3034,2,432
2854,163,9,285,5,3246,229,243,146,2974,2,433
3047,56,11,95,29,3182,227,218,123,5994,1,434
2873,351,6,201,11,3459,210,230,159,3242,2,435
2680,23,12,0,0,1511,213,214,136,730,5,436
2676,9,14,30,2,1481,204,212,144,700,5,437
2678,9,15,42,7,1421,202,209,142,641,5,438
2839,120,9,190,23,3055,236,233,128,2612,2,439
2792,86,7,228,4,2862,230,229,132,2282,2,440
3103,74,11,201,49,2870,233,219,116,5920,1,441
2995,6,14,201,13,5167,202,213,146,4670,2,442
2702,90,1,0,0,1727,221,236,151,932,2,443
2991,282,8,268,32,5024,198,241,182,4582,1,444
3004,31,6,180,13,5222,219,228,145,4624,2,445
2919,117,6,150,0,3903,231,234,136,6349,2,446
2945,258,14,376,45,5535,186,247,199,5134,2,447
3054,270,1,390,63,5742,215,239,161,4830,2,448
2978,75,5,295,50,4847,227,230,137,4455,1,449
2915,81,8,0,0,4345,231,226,128,4260,2,450
2756,30,4,150,2,2571,218,231,149,1770,2,451
2717,155,4,0,0,2037,224,240,150,1230,2,452
2928,315,1,150,23,4194,215,237,160,4050,2,453
2770,95,3,258,7,2813,224,235,147,2011,2,454
2656,77,23,283,-23,1320,242,190,66,518,2,455
2750,124,5,150,9,2370,229,236,140,1565,2,456
2907,45,7,350,13,4041,222,225,138,3783,2,457
2781,65,13,42,6,3162,232,214,112,2465,2,458
2715,203,5,124,-1,1920,217,245,164,1120,2,459
2968,338,11,216,23,3426,196,225,167,6508,1,460
2739,130,8,134,26,2160,234,236,133,1366,2,461
2922,129,3,218,18,4283,225,237,147,4027,2,462
2792,101,6,108,29,3180,230,232,135,2442,2,463
3064,90,8,371,23,2822,232,228,129,6357,1,464
3041,243,14,513,50,5911,192,250,195,4636,2,465
2888,32,8,470,72,3700,219,224,141,3164,2,466
3080,180,1,247,39,2715,219,239,157,6347,1,467
2613,132,27,170,55,1260,251,215,73,558,2,468
2978,135,4,108,13,3247,226,238,146,6576,1,469
2952,353,12,0,0,4928,200,219,157,4105,1,470
2773,81,14,108,24,3019,238,215,106,2338,2,471
3057,90,8,390,16,2783,232,228,129,6452,1,472
3064,45,16,228,60,5623,223,203,110,4361,2,473
2742,174,9,268,23,2455,226,245,152,1725,2,474
2677,167,16,85,9,1680,231,244,140,953,2,475
2567,140,18,60,9,1110,244,232,110,492,2,476
2739,142,6,228,20,2465,229,239,143,1761,2,477
3001,267,14,641,101,5749,182,245,201,4570,2,478
3014,5,31,95,54,4950,165,164,123,3973,1,479
2584,343,13,150,39,812,192,219,165,480,2,480
2902,104,6,558,89,3643,230,233,136,3107,2,481
3047,155,9,424,85,2760,231,241,142,6661,1,482
2909,212,6,212,50,4092,215,246,168,3586,2,483
2910,198,5,234,51,4063,218,244,161,3556,2,484
3011,108,10,212,36,2912,237,229,122,6632,1,485
2998,68,8,124,23,2987,228,225,130,6557,1,486
3011,263,12,674,111,5753,189,246,196,4386,2,487
3008,24,12,309,36,5353,213,214,135,3950,1,488
3004,18,10,192,29,5232,212,219,143,3899,1,489
3031,81,6,513,27,5542,228,230,136,4002,1,490
2939,288,5,379,39,5448,207,239,171,4506,2,491
2949,277,12,437,49,5506,186,242,195,4471,2,492
3028,323,9,242,53,5079,196,230,174,3771,1,493
2900,315,1,90,0,5152,216,237,159,4667,2,494
2932,96,7,247,17,3861,232,229,129,5585,2,495
2909,72,5,324,5,4554,226,230,138,5006,2,496
2909,0,3,350,5,4582,215,233,156,4985,2,497
2900,180,3,300,-2,4725,220,241,156,4880,2,498
2867,143,12,437,114,3363,237,237,129,2963,2,499
3047,356,10,618,75,5664,204,222,156,3811,1,500
2617,15,14,30,0,1652,207,211,139,1383,2,501
2998,340,7,108,16,2978,205,230,163,6224,2,502
2962,276,7,497,47,3610,201,242,179,5658,2,503
2759,160,12,120,35,2782,233,242,139,2462,2,504
2646,9,33,60,9,1771,165,156,112,1518,2,505
3027,217,17,700,127,5844,201,254,185,4011,2,506
2963,121,13,175,0,4557,241,229,116,3360,2,507
2919,117,15,175,33,4375,244,225,106,3311,1,508
2690,343,24,120,34,1816,163,195,165,1645,2,509
2660,3,9,297,60,1307,207,222,152,1249,2,510
2955,235,21,451,55,5590,180,253,205,4074,2,511
2953,120,13,134,3,4518,241,229,115,3297,2,512
2887,124,17,95,13,4252,246,226,102,3273,1,513
3014,338,8,150,23,2888,202,228,165,6169,2,514
2995,62,11,484,17,3209,230,216,118,5849,1,515
2965,142,6,0,0,4778,229,239,143,3283,1,516
2982,47,9,437,-7,3387,223,220,131,5641,2,517
2739,311,10,270,80,1765,193,233,180,1742,2,518
