x,y,cluster,_id
0.8304911497,0.2931075916,2,531
0.810177303,0.2332599346,2,532
0.826647674,0.2894398321,2,533
0.8296717177,0.3006877729,2,534
0.8266253837,0.2993394118,2,535
0.827038284,0.2728180202,2,536
0.8307915373,0.2842171079,2,537
0.8278800063,0.2870258309,2,538
0.8216153849,0.2857894708,2,539
0.83307788,0.3064976866,2,540
0.8215761116,0.2690241237,2,541
0.8248633926,0.2908893202,2,542
0.8287939065,0.2926226166,2,543
0.829988027,0.2912796925,2,544
0.8344428924,0.2932511268,2,545
0.8248251808,0.2959989561,2,546
0.8502870135,0.3269144824,2,547
0.8370200697,0.2911154969,2,548
0.791248636,0.2156703475,2,549
0.8537982584,0.3399772736,2,550
0.8270170552,0.2826893278,2,551
0.4081493149,0.7968357011,3,804
0.4599423001,0.7883138419,3,805
0.430078674,0.7703665041,3,806
0.4203940916,0.7879995868,3,807
0.4248394041,0.8010721645,3,808
0.5166847819,0.8783245527,3,809
0.4424221646,0.8791672783,3,810
0.4072608893,0.7984809191,3,811
0.4050159428,0.7704437086,3,812
0.4076111647,0.8061372175,3,813
0.3689174157,0.7074926465,3,814
0.4167406137,0.7974163663,3,815
0.3845481873,0.799383451,3,816
0.4214438562,0.8000173982,3,817
0.4553897821,0.8543172019,3,818
0.3863494517,0.8233483937,3,819
0.4186469607,0.8106139936,3,820
0.4643833668,0.8033959125,3,821
0.3995696921,0.799097468,3,822
0.3932074182,0.8030055402,3,823
0.4135180806,0.7687854421,3,824
0.400933643,0.8308992154,3,825
0.4004835923,0.7518482876,3,826
0.4065911204,0.8163988974,3,827
0.3878736801,0.8051672674,3,828
0.4137420445,0.8512301076,3,829
0.3708821419,0.811133765,3,830
0.4682087981,0.7915662192,3,831
0.4280905961,0.7464374453,3,832
0.4252915777,0.8020671245,3,833
0.4276554055,0.8043245418,3,834
0.4051061653,0.8038134695,3,835
0.3971729596,0.8137848168,3,836
0.3877494916,0.8102127474,3,837
0.4356236387,0.7936833635,3,838
0.4213281592,0.8217444965,3,839
0.4309034132,0.8095461786,3,840
0.4157163237,0.8553328223,3,841
0.4395997945,0.7766363829,3,842
0.4202996234,0.7964823,3,843
0.4215913964,0.7829986897,3,844
0.4197306913,0.7877951579,3,845
0.3941425472,0.8273456317,3,846
0.4092012024,0.7733731317,3,847
0.4192955008,0.7859639966,3,848
0.3735675862,0.8303228998,3,849
0.4201138713,0.8197698,3,850
0.3907332006,0.8288005567,3,851
0.4806796615,0.8172340113,3,852
0.4798719054,0.8622170753,3,853
0.4384353944,0.8308752929,3,854
0.368127704,0.816610938,3,855
0.4159636393,0.7250180778,3,856
0.4312420127,0.8300467033,3,857
0.3780447418,0.8215215819,3,858
0.388196358,0.7255084898,3,859
0.3775946911,0.8243792374,3,860
0.4438126515,0.7977947773,3,861
0.3651588552,0.7970172949,3,862
0.4355121875,0.8345408776,3,863
0.4407631332,0.8051487819,3,864
0.4184208739,0.7514590028,3,865
0.4307070467,0.8071669739,3,866
0.8945119285,0.7270841149,4,1120
0.8692443393,0.6542497839,4,1121
0.8804733175,0.7207990127,4,1122
0.8581342425,0.7224159585,4,1123
0.8506638248,0.7600493674,4,1124
0.9073277601,0.7381189276,4,1125
0.8483275945,0.7372533668,4,1126
0.846162256,0.7377655265,4,1127
0.8257677399,0.722265899,4,1128
0.8689800407,0.7800518684,4,1129
0.8593028884,0.7326591528,4,1130
0.7801650752,0.8103443214,4,1131
0.9116234094,0.7480141578,4,1132
0.8513526997,0.740463336,4,1133
0.8137639102,0.7697390813,4,1134
0.8535594343,0.6919897568,4,1135
0.8153486407,0.7503868383,4,1136
0.8698546676,0.7342054185,4,1137
0.8519014644,0.7352123397,4,1138
0.885853759,0.7333931397,4,1139
0.8157339436,0.7464026489,4,1140
0.8690564644,0.7061758198,4,1141
0.8710073919,0.7733165876,4,1142
0.8465624191,0.7426913939,4,1143
0.836497841,0.7461873461,4,1144
0.9048248836,0.7607224605,4,1145
0.8155375771,0.7086463651,4,1146
0.8665493421,0.7155915118,4,1147
0.8517613542,0.8000086991,4,1148
0.9224522246,0.7083071001,4,1149
0.8521116296,0.7545428349,4,1150
0.8229230795,0.701700131,4,1151
0.8623173792,0.733239818,4,1152
0.8446497034,0.6945723031,4,1153
0.8743477449,0.7978991665,4,1154
0.8638861881,0.7694911568,4,1155
0.8519534749,0.793533304,4,1156
0.8292683703,0.7700979193,4,1157
0.8724159233,0.739939215,4,1158
0.8374170484,0.7414561212,4,1159
0.8520160999,0.7696901488,4,1160
0.8469997325,0.7228324281,4,1161
0.8684089857,0.7369151892,4,1162
0.8293766373,0.7655819972,4,1163
0.8489326155,0.8260092319,4,1164
0.8437358032,0.742753375,4,1165
0.8621560402,0.7232521598,4,1166
0.9093020392,0.6611220756,4,1167
0.8534203856,0.7592512247,4,1168
0.8490483125,0.7467179914,4,1169
0.8480070395,0.7533053875,4,1170
0.8408051662,0.6670026695,4,1171
0.8297184211,0.7110821141,4,1172
0.8567904589,0.7429066967,4,1173
0.8746863444,0.7290392384,4,1174
0.8392013298,0.7437602962,4,1175
0.8093833456,0.7701218418,4,1176
0.8293426712,0.7228259038,4,1177
0.8991387472,0.72402638,4,1178
0.8595947845,0.7386376117,4,1179
0.882113243,0.7456099431,4,1180
0.814230944,0.7414659077,4,1181
0.795890315,0.7285912346,4,1182
0.8333262571,0.7441767658,4,1183
0.9111648672,0.1169050765,5,1443
0.915461578,0.13343881,5,1444
0.8885200973,0.1282574065,5,1445
0.822005995,0.0856013527,5,1446
0.8828350224,0.0684271477,5,1447
0.9010578315,0.1394390166,5,1448
0.9615556895,0.1731850136,5,1449
0.9006746515,0.1205576125,5,1450
0.8871073201,0.1194843606,5,1451
0.8807450463,0.1152228873,5,1452
0.900613088,0.1368803928,5,1453
0.8284213409,0.1221299755,5,1454
0.8532972585,0.1290588114,5,1455
0.8877537373,0.1171008063,5,1456
0.9171842958,0.0767521897,5,1457
0.8822427387,0.1157763678,5,1458
0.9050594619,0.1156937263,5,1459
0.8817364316,0.1185415953,5,1460
0.8454988558,0.1456393025,5,1461
0.8821376561,0.1159710102,5,1462
0.8418358249,0.0372147646,5,1463
0.8658657745,0.104979693,5,1464
0.9483577394,0.1205782729,5,1465
0.889844775,0.0940209975,5,1466
0.905351358,0.1121901624,5,1467
0.9040946126,0.1458382945,5,1468
0.9587832072,0.1294426593,5,1469
0.8673921258,0.1787731002,5,1470
0.8659942088,0.1363377862,5,1471
0.8673900029,0.1120542389,5,1472
0.8909115226,0.1002049726,5,1473
0.8990570163,0.0852338156,5,1474
0.8873822332,0.0910285059,5,1475
0.960024031,0.1307562239,5,1476
0.8919485499,0.067682287,5,1477
0.8670949225,0.1209175379,5,1478
0.8819933002,0.1216210779,5,1479
0.9180557384,0.1122140849,5,1480
0.8808320844,0.0807102818,5,1481
0.8859078924,0.1183687006,5,1482
0.9168000543,0.1203172998,5,1483
0.8791932204,0.0400169633,5,1484
0.8532293263,0.1098620648,5,1485
0.8791910975,0.0865049721,5,1486
0.8752266175,0.1084027902,5,1487
0.8965552013,0.0930238627,5,1488
0.9110576617,0.1733024515,5,1489
0.882325531,0.1156012983,5,1490
0.8137989377,0.058561277,5,1491
0.8918976007,0.1152185378,5,1492
0.8932838419,0.1675860532,5,1493
0.8500439436,0.1272602717,5,1494
0.864225849,0.1011651362,5,1495
0.873641887,0.0901129252,5,1496
0.8776891593,0.1206337297,5,1497
0.9040383562,0.101142301,5,1498
0.8801124278,0.0698668493,5,1499
0.888338591,0.102282971,5,1500
0.8702983497,0.1515786154,5,1501
0.8972122329,0.1198094896,5,1502
0.8779184304,0.1198214509,5,1503
0.876714757,0.1317522713,5,1504
0.8751809756,0.1220930043,5,1505
0.9141878495,0.0592028359,5,1506
0.9107158779,0.1095749944,5,1507
0.3383320101,0.557186275,6,1768
0.3592731681,0.5527682178,6,1769
0.3382163131,0.5578626303,6,1770
0.3379307856,0.560140708,6,1771
0.3429153098,0.5782348432,6,1772
0.2610931138,0.5320197687,6,1773
0.3017155,0.5708558287,6,1774
0.3482915055,0.5571612651,6,1775
0.3463575611,0.5538621301,6,1776
0.3529777649,0.588555242,6,1777
0.3172072229,0.5194289039,6,1778
0.3710063304,0.5546548359,6,1779
0.3080363777,0.5242993144,6,1780
0.3444151251,0.5924024205,6,1781
0.3652639378,0.6069995161,6,1782
0.3277207902,0.543981036,6,1783
0.3300357918,0.5456969341,6,1784
0.3107080232,0.5105601679,6,1785
0.3142022851,0.5676523838,6,1786
0.3816440863,0.5612705041,6,1787
0.3291208301,0.5750259614,6,1788
0.3527951972,0.5409613597,6,1789
0.3586012763,0.5403393738,6,1790
0.3390803256,0.5838522892,6,1791
0.3295772495,0.5622882992,6,1792
0.3414908568,0.5557009031,6,1793
0.3418793439,0.5635627178,6,1794
0.3267750468,0.5349774639,6,1795
0.335589248,0.5422520891,6,1796
0.2998823924,0.5254214987,6,1797
0.3319665519,0.5600765521,6,1798
0.3300177473,0.5551506848,6,1799
0.4039258435,0.5840360578,6,1800
0.3376176607,0.5557976806,6,1801
0.3361730403,0.5594349932,6,1802
0.3437814452,0.5532499307,6,1803
0.3314676749,0.5912639254,6,1804
0.3593495918,0.5493918783,6,1805
0.4203792314,0.5798289539,6,1806
0.3453173495,0.5746769099,6,1807
0.3147807701,0.5287771779,6,1808
0.3408656683,0.5586020541,6,1809
0.3402426028,0.5969216048,6,1810
0.3256414284,0.5255574222,6,1811
0.3577372638,0.5378916635,6,1812
0.3040634062,0.5445432155,6,1813
0.3478764823,0.5594121581,6,1814
0.3001201551,0.566268139,6,1815
0.3530234069,0.5507108799,6,1816
0.2750966972,0.5109788122,6,1817
0.3345596508,0.5459687811,6,1818
0.3385124549,0.5570286037,6,1819
0.3228869906,0.5727119999,6,1820
0.3270701272,0.5261337378,6,1821
0.3206494742,0.5175803444,6,1822
0.3456686862,0.5749487568,6,1823
0.387697481,0.5961930549,6,1824
0.3622727987,0.5438962197,6,1825
0.3322828611,0.5250659229,6,1826
0.264607543,0.4976898443,6,1827
0.350509916,0.5605876244,6,1828
0.3760492339,0.5382581133,6,1829
0.350750863,0.5531749009,6,1830
0.3350861253,0.5614444861,6,1831
0.3512975048,0.5268785986,6,1832
0.1299383515,0.3023612629,7,2099
0.1545892438,0.3547798855,7,2100
0.2019570838,0.3068510877,7,2101
0.1163529756,0.2937034802,7,2102
0.1325420649,0.3531999108,7,2103
0.1983322648,0.3165984331,7,2104
0.1419655329,0.3274788367,7,2105
0.1800882269,0.3321752652,7,2106
0.1481314403,0.3260848054,7,2107
0.1715584917,0.2995210056,7,2108
0.1519345813,0.3091095924,7,2109
0.1463259301,0.3085626363,7,2110
0.1425854141,0.3284585732,7,2111
0.1547282925,0.3390062362,7,2112
0.1723821695,0.3068402138,7,2113
0.1668021772,0.330033111,7,2114
0.1737376289,0.351325254,7,2115
0.1817865316,0.3158307372,7,2116
0.1748563871,0.3363562718,7,2117
0.1995178938,0.3303669391,7,2118
0.189634822,0.2996656282,7,2119
0.1373864789,0.3156948137,7,2120
0.1750983955,0.3709210719,7,2121
0.1641018728,0.2913699457,7,2122
0.0926520726,0.2988827089,7,2123
0.0596709959,0.3367847026,7,2124
0.1480359107,0.3119411506,7,2125
0.1276551932,0.3152413729,7,2126
0.157426474,0.3202542313,7,2127
0.1381719449,0.3478477874,7,2128
0.1457973328,0.3253703915,7,2129
0.0972714613,0.3344000609,7,2130
0.1393979085,0.3056843204,7,2131
0.1607901787,0.3505216744,7,2132
0.1648777858,0.3244037036,7,2133
0.1515365411,0.3712451136,7,2134
0.1573394359,0.3143942977,7,2135
0.1594994672,0.2958162749,7,2136
0.1107050512,0.3146106879,7,2137
0.1380169746,0.2540138207,7,2138
0.1573521732,0.3221082277,7,2139
0.1158222554,0.2760334263,7,2140
0.1585717682,0.3408134749,7,2141
0.1895520297,0.2939176956,7,2142
0.1738374043,0.2943200291,7,2143
0.2133856128,0.3873678144,7,2144
0.1482163555,0.3491874494,7,2145
0.1602796259,0.3293121728,7,2146
0.1547771187,0.2897682233,7,2147
0.1228107791,0.3317055136,7,2148
0.1561782201,0.3083864794,7,2149
0.1474499955,0.2837875896,7,2150
0.1503137618,0.3504553437,7,2151
0.1474107222,0.3565458035,7,2152
0.1705288945,0.2921039325,7,2153
0.1123853114,0.272926759,7,2154
0.1849007978,0.3146302609,7,2155
0.1475784298,0.2840898835,7,2156
0.1502490139,0.3180566203,7,2157
0.1584581941,0.3223811621,7,2158
0.1568999996,0.32725266,7,2159
0.1125838007,0.2911252834,7,2160
0.210007048,0.2668373866,7,2161
0.1614992209,0.4112338047,7,2162
0.2032923759,0.2486562604,7,2163
0.1457845955,0.3215634464,7,2164
0.1794619771,0.3154218793,7,2165
0.6341936662,0.3518189282,8,2435
0.5863492394,0.3244134901,8,2436
0.6362316318,0.3793939987,8,2437
0.6387610443,0.3688169763,8,2438
0.6392694742,0.3486709401,8,2439
0.6478713874,0.3120074812,8,2440
0.6732843939,0.3871764341,8,2441
0.6557143706,0.4014527503,8,2442
0.6465965974,0.3709623927,8,2443
0.6001086915,0.3102643984,8,2444
0.6352869498,0.3767723064,8,2445
0.6690492466,0.3826191913,8,2446
0.6571706669,0.4735650557,8,2447
0.6744031521,0.3922773709,8,2448
0.618289043,0.4155746573,8,2449
0.648403169,0.3667204924,8,2450
0.6343093632,0.3764776243,8,2451
0.6386708219,0.368897443,8,2452
0.6491026583,0.4345321785,8,2453
0.6353474519,0.3839762514,8,2454
0.6172859818,0.4380042082,8,2455
0.619997962,0.3378220707,8,2456
0.6364311826,0.3760448439,8,2457
0.679606333,0.3951959201,8,2458
0.722315511,0.3086974724,8,2459
0.6244952851,0.397457687,8,2460
0.6807346441,0.3840697668,8,2461
0.6380360805,0.3638508756,8,2462
0.6438018248,0.3246668515,8,2463
0.6313957092,0.3437646458,8,2464
0.6363303457,0.3815328908,8,2465
0.6024926867,0.380560766,8,2466
0.671375924,0.2937795973,8,2467
0.6348676808,0.3744779179,8,2468
0.654879017,0.4060480517,8,2469
0.5456376922,0.3073175771,8,2470
0.6406334252,0.3652644799,8,2471
0.6507871642,0.3638410891,8,2472
0.7166580336,0.4332631968,8,2473
0.6443028247,0.3442398343,8,2474
0.4971468482,0.401751782,8,2475
0.6280670321,0.3923632746,8,2476
0.6383566355,0.3446682651,8,2477
0.5958979574,0.3391019263,8,2478
0.6250949989,0.3392769958,8,2479
0.6818077604,0.4015832368,8,2480
0.6324380437,0.3853365737,8,2481
0.6343295305,0.3425870046,8,2482
0.573770109,0.3679383669,8,2483
0.7068662458,0.3901460906,8,2484
0.6406833129,0.3795407961,8,2485
0.6254601344,0.4196219152,8,2486
0.6416492237,0.3833129448,8,2487
0.6889215341,0.3669890772,8,2488
0.5808944971,0.4202776101,8,2489
0.6767903316,0.3413169355,8,2490
0.6072712914,0.3555986886,8,2491
0.6040837859,0.4201699587,8,2492
0.6239465204,0.4310351389,8,2493
0.6249400286,0.3994291213,8,2494
0.682500881,0.4021530281,8,2495
0.6220635251,0.4099724347,8,2496
0.6319858701,0.2898573891,8,2497
0.6040636185,0.3428729877,8,2498
0.6349727634,0.3331897981,8,2499
0.5922179434,0.4166729191,8,2500
0.6227715058,0.4427452196,8,2501
0.6380530635,0.3681580192,8,2502
0.1975170786,0.8625770007,9,2775
0.2614073002,0.828739663,9,2776
0.2381989054,0.8660696907,9,2777
0.238892026,0.8275794201,9,2778
0.2117371958,0.9217885357,9,2779
0.2462870814,0.8839626591,9,2780
0.2318960722,0.8042342886,9,2781
0.2010675968,0.8541867154,9,2782
0.2363657978,0.864136315,9,2783
0.3524491676,0.9127034095,9,2784
0.2750128434,0.8600509985,9,2785
0.23796645,0.8688349182,9,2786
0.2427885738,0.8612493,9,2787
0.2174318237,0.877860238,9,2788
0.2021417745,0.8413174792,9,2789
0.2134015344,0.941239731,9,2790
0.234590008,0.8595671109,9,2791
0.2518352305,0.8160259233,9,2792
0.2302412866,0.8294018823,9,2793
0.3315961092,0.9353623992,9,2794
0.2856537836,0.8654194327,9,2795
0.2316583096,0.8630358784,9,2796
0.2299037486,0.8622757942,9,2797
0.297136446,0.8454810876,9,2798
0.2354253616,0.8653737624,9,2799
0.2231911994,0.8777514992,9,2800
0.2509043472,0.9271286978,9,2801
0.2529412514,0.9015131003,9,2802
0.2255518429,0.8935882171,9,2803
0.1738087454,0.8006785301,9,2804
0.2594776015,0.9131905593,9,2805
0.2052539178,0.8512485932,9,2806
0.2170146776,0.9572874021,9,2807
0.2566424941,0.8901194496,9,2808
0.2943883768,0.8594007405,9,2809
0.2356546328,0.8307861271,9,2810
0.3065238251,0.8263060888,9,2811
0.2134514221,0.8976213389,9,2812
0.2864657855,0.8867833434,9,2813
0.2272501475,0.8560494109,9,2814
0.2174456224,0.8672375453,9,2815
0.2343766585,0.87468724,9,2816
0.2226180216,0.8744893354,9,2817
0.2417727753,0.8315418617,9,2818
0.2330413665,0.8663230521,9,2819
0.2525729316,0.9019513176,9,2820
0.2395639178,0.8647017567,9,2821
0.2169647899,0.8458518869,9,2822
0.2205110623,0.8761519516,9,2823
0.2385937613,0.8637111463,9,2824
0.2058557545,0.8597291317,9,2825
0.2374187467,0.8477515536,9,2826
0.238785882,0.8596530145,9,2827
0.2082822073,0.8671940498,9,2828
0.2915320406,0.8494837626,9,2829
0.2431717538,0.8632109478,9,2830
0.2628582892,0.9173878767,9,2831
0.2217136743,0.8551773258,9,2832
0.2649864772,0.867177739,9,2833
0.2424765103,0.8626618169,9,2834
0.2304939095,0.9024873999,9,2835
0.2164245167,0.8432247576,9,2836
0.2232357799,0.9084712957,9,2837
0.2605454105,0.8790574521,9,2838
0.1719193815,0.8137641564,9,2839
0.2413450148,0.878490923,9,2840
0.25665417,0.785348535,9,2841
0.2574364516,0.9138168947,9,2842
0.3040931265,0.1229629146,10,3117
0.3096020023,0.0468316234,10,3118
0.32258448,0.1220375475,10,3119
0.3204945039,0.1165875592,10,3120
0.3074631999,0.1259303963,10,3121
0.3334058651,0.1002821772,10,3122
0.3391917768,0.1718333904,10,3123
0.3408932658,0.1303158318,10,3124
0.3136535204,0.1016109652,10,3125
0.3322499565,0.1272461357,10,3126
0.2877809102,0.1274440403,10,3127
0.2949700462,0.1356570813,10,3128
0.2764404808,0.1430360958,10,3129
0.3043202748,0.1547494386,10,3130
0.3177103456,0.1182306024,10,3131
0.3559359994,0.069268786,10,3132
0.2657485915,0.2019192397,10,3133
0.3479348615,0.0759105515,10,3134
0.4529198103,0.1402708683,10,3135
0.372795919,0.1046589136,10,3136
0.4070942432,0.1789992769,10,3137
0.2530113065,0.1108852969,10,3138
0.3346573033,0.1772746796,10,3139
0.2801682595,0.0900922649,10,3140
0.3546442264,0.0900378955,10,3141
0.3452165126,0.1248832417,10,3142
0.3685788162,0.143655907,10,3143
0.3652384632,0.1926068495,10,3144
0.3548363471,0.1204053782,10,3145
0.3934791469,0.1153457622,10,3146
0.3332604478,0.1058659142,10,3147
0.3242796004,0.1182686609,10,3148
0.3227521876,0.1271243482,10,3149
0.2703064166,0.1428273174,10,3150
0.3076574435,0.1076024727,10,3151
0.384010037,0.1151315468,10,3152
0.321622815,0.1289794321,10,3153
0.3605553881,0.0888656913,10,3154
0.2438988405,0.1014804787,10,3155
0.3203267963,0.1292132205,10,3156
0.4199695154,0.0706856525,10,3157
0.3353164578,0.1582921485,10,3158
0.2670467331,0.2176972386,10,3159
0.3399061262,0.1102383011,10,3160
0.326816443,0.1222919963,10,3161
0.3462885674,0.1847167626,10,3162
0.2726904118,0.1008258711,10,3163
0.3791539471,0.1423369054,10,3164
0.4035808754,0.0876478168,10,3165
0.3316056621,0.1324558113,10,3166
0.3084025746,0.1304289202,10,3167
0.3266413053,0.1166734628,10,3168
0.323324304,0.1259075612,10,3169
0.3156532741,0.1226301739,10,3170
0.2659640639,0.143490624,10,3171
0.2735087824,0.1096076161,10,3172
0.3238783759,0.129290425,10,3173
0.3041939634,0.1026189738,10,3174
0.3848613122,0.0644505701,10,3175
0.3167667251,0.1314195306,10,3176
0.3199287561,0.0984151321,10,3177
0.3166881785,0.1301853453,10,3178
0.3194787054,0.1243254117,10,3179
0.3281910083,0.1666726473,10,3180
0.3091232927,0.1835652188,10,3181
0.283714532,0.153727294,10,3182
0.2799400498,0.0632914145,10,3183
0.3066639352,0.1617435178,10,3184
0.0962132052,0.5909583694,11,3462
0.0598843455,0.520068288,11,3463
0.1490739994,0.4810343234,11,3464
0.1503424207,0.5832596628,11,3465
0.1371582693,0.5500714958,11,3466
0.21608061,0.5099958136,11,3467
0.1472865337,0.5562130628,11,3468
0.1296613156,0.5310813529,11,3469
0.1245462342,0.5136396505,11,3470
0.1500016983,0.5298123712,11,3471
0.1171002297,0.5764950225,11,3472
0.1296708686,0.5478727974,11,3473
0.0704881352,0.5524082924,11,3474
0.1178708354,0.5509827268,11,3475
0.1147724909,0.5304430562,11,3476
0.1085800475,0.5630114121,11,3477
0.2024824968,0.5857921893,11,3478
0.1273855873,0.5446660904,11,3479
0.1356828671,0.5529487242,11,3480
0.1569668703,0.5563522484,11,3481
0.1176309499,0.5485045697,11,3482
0.1544894684,0.5086311417,11,3483
0.2145797333,0.5698184606,11,3484
0.0715421456,0.6049226052,11,3485
0.1426926196,0.5343989735,11,3486
0.1884396401,0.5272396114,11,3487
0.1202176802,0.5511697576,11,3488
0.1437604287,0.5452489303,11,3489
0.1274535195,0.5546374377,11,3490
0.1348974012,0.5598003556,11,3491
0.1341108738,0.6209713636,11,3492
0.1658574953,0.5228161173,11,3493
0.1746780651,0.5387224279,11,3494
0.1271669306,0.5506336753,11,3495
0.1602573356,0.5392878696,11,3496
0.1450341572,0.5646403193,11,3497
0.1346362868,0.5521984265,11,3498
0.1239061857,0.5230433813,11,3499
0.1510312955,0.4881806369,11,3500
0.1142831668,0.6225654743,11,3501
0.1730349554,0.5253845276,11,3502
0.1288450679,0.5670021258,11,3503
0.167527141,0.5510903782,11,3504
0.1932585796,0.5055886303,11,3505
0.1171978822,0.5743430818,11,3506
0.1557398452,0.5530085306,11,3507
0.1256586238,0.5534097767,11,3508
0.1219488895,0.5288174113,11,3509
0.1147470163,0.5864783311,11,3510
0.1313606817,0.604400659,11,3511
0.0479176662,0.5295394368,11,3512
0.0787864764,0.5708873629,11,3513
0.0631026328,0.5477129513,11,3514
0.0884784888,0.5424978388,11,3515
0.1899850974,0.5301048786,11,3516
0.1336597616,0.5559738374,11,3517
0.2035301385,0.5871209773,11,3518
0.1269652569,0.5420183007,11,3519
0.2127009837,0.5882192392,11,3520
0.1385912138,0.5314760747,11,3521
0.1304849934,0.5301288011,11,3522
0.1317003426,0.5922469241,11,3523
0.1746886795,0.52839333,11,3524
0.0377066094,0.6219369641,11,3525
0.1245727702,0.5495669478,11,3526
0.1259144309,0.5520124832,11,3527
0.0645759121,0.560844248,11,3528
0.1951267148,0.5721171987,11,3529
0.0789860272,0.5977273592,11,3530
0.5054940156,0.0555437755,12,3810
0.5059419435,0.1309356429,12,3811
0.5067518225,0.1313771224,12,3812
0.5297192702,0.1247821146,12,3813
0.4895872695,0.1096434999,12,3814
0.5178831481,0.1389268569,12,3815
0.4950441347,0.1577397554,12,3816
0.5192608978,0.1334420721,12,3817
0.4700302298,0.0261473302,12,3818
0.5305556853,0.1709993639,12,3819
0.5093226312,0.158515063,12,3820
0.4893675513,0.1188993459,12,3821
0.5319907527,0.136970646,12,3822
0.494842461,0.1576723374,12,3823
0.5152125641,0.1170344756,12,3824
0.4947724059,0.078185367,12,3825
0.4867840054,0.0809440702,12,3826
0.5121662301,0.1228726614,12,3827
0.5127606367,0.1434677889,12,3828
0.5067061806,0.1337487155,12,3829
0.5491245239,0.1558107293,12,3830
0.515284742,0.1560075465,12,3831
0.5005827308,0.0707606822,12,3832
0.4812220576,0.0974560559,12,3833
0.5150575938,0.1826387643,12,3834
0.5536685504,0.1870905305,12,3835
0.5403825007,0.1340216499,12,3836
0.539486645,0.1383396674,12,3837
0.5317009795,0.14549468,12,3838
0.5510563455,0.1394107445,12,3839
0.5179797392,0.1417866871,12,3840
0.503188567,0.1506097528,12,3841
