cluster high,cluster low,cluster mean,cluster label,cluster stream,window high,window low,window mean,window label,window stream,is the cluster and the window deviated,is the cluster and the window matched,cluster labels that are merged together into a cluster,new clusters (labels)
"[0.51337876 0.19793917 0.5276716  0.41582184 0.54911085 0.81402692
 0.36662789 0.15456207 0.14808044 0.18763503 0.18796743 0.20525179
 0.20907429 0.2049194  0.34601961 0.22984876 0.31161708 0.2993186
 0.19411667 0.18597308 0.15057338 0.30613262 0.36712647 0.40352335]","[0.0235998  0.04221373 0.1063653  0.07163038 0.05999668 0.17350839
 0.06963603 0.01263088 0.01096892 0.02293502 0.01645338 0.01429284
 0.02609274 0.02143926 0.07146418 0.07046701 0.0119661  0.00980555
 0.00930696 0.01030414 0.00930696 0.0079774  0.03307296 0.00914077]","[0.26848928 0.12007645 0.31701845 0.24372611 0.30455376 0.49376766
 0.21813196 0.08359648 0.07952468 0.10528503 0.1022104  0.10977231
 0.11758351 0.11317933 0.2087419  0.15015789 0.16179159 0.15456207
 0.10171182 0.09813861 0.07994017 0.15705501 0.20009972 0.20633206]",24,,,,,,,,,,
"[0.4095064  0.22153897 0.26275553 0.67641682 0.4370949  0.4528835
 0.3308958  0.26425129 0.16436763 0.14276217 0.12930032 0.2205418
 0.18215057 0.20192787 0.34601961 0.3069636  0.31161708 0.2993186
 0.53997008 0.41050357 0.56523184 0.30613262 0.36712647 0.37610105]","[0.00681403 0.01080273 0.01878012 0.02559415 0.03423633 0.02393219
 0.01113512 0.00481968 0.00648164 0.00315772 0.00498587 0.00598305
 0.00515207 0.00930696 0.01146751 0.00648164 0.0119661  0.00598305
 0.01229849 0.0079774  0.00448729 0.00581685 0.00764501 0.01130131]","[0.20816021 0.11617085 0.14076782 0.35100548 0.23566561 0.23840784
 0.17101546 0.13453548 0.08542463 0.07295995 0.06714309 0.11326242
 0.09365132 0.10561742 0.17874356 0.15672262 0.16179159 0.15265082
 0.27613429 0.20924049 0.28485956 0.15597474 0.18738574 0.19370118]",47,,,,,,,,,,
"[0.49958451 0.28402859 0.16320425 0.15589164 0.13029749 0.26458368
 0.23101213 0.49742397 0.11151737 0.10586671 0.10769486 0.02027588
 0.11517367 0.17799568 0.11068639 0.03506731 0.11783281 0.07528669
 0.10320758 0.08808376 0.02393219 0.05933189 0.0197773  0.23882333]","[0.19361808 0.14691707 0.11633705 0.08957952 0.1061991  0.02974904
 0.01146751 0.01628719 0.0156224  0.0119661  0.01811534 0.0119661
 0.0119661  0.01711817 0.08758518 0.01279707 0.08542463 0.04404188
 0.01263088 0.00764501 0.01329566 0.01529001 0.01096892 0.03058002]","[0.3466013  0.21547283 0.13977065 0.12273558 0.1182483  0.14716636
 0.12123982 0.25685558 0.06356989 0.0589164  0.0629051  0.01612099
 0.06356989 0.09755692 0.09913578 0.02393219 0.10162872 0.05966428
 0.05791923 0.04786438 0.01861393 0.03731095 0.01537311 0.13470168]",22,,,,,,,,,,
"[0.15539305 0.16004653 0.56855576 0.18829982 0.6458368  0.18048862
 0.49326907 0.03124481 0.03423633 0.10304138 0.15988034 0.11866379
 0.0433771  0.20408842 0.13411999 0.1495762  0.08126974 0.09489779
 0.09090909 0.16071132 0.47415656 0.56091075 0.12863553 0.31610437]","[0.04553764 0.07362473 0.12497923 0.05766994 0.09822171 0.13328901
 0.01728436 0.00963936 0.0119661  0.00847598 0.00714642 0.01678577
 0.00631544 0.06747549 0.00930696 0.01678577 0.01994349 0.01778295
 0.01229849 0.02642513 0.01678577 0.50955626 0.04936015 0.02891807]","[0.10046535 0.11683563 0.34676749 0.12298488 0.37202925 0.15688882
 0.25527672 0.02044208 0.02310121 0.05575868 0.08351338 0.06772478
 0.02484627 0.13578195 0.07171348 0.08318099 0.05060661 0.05634037
 0.05160379 0.09356822 0.24547117 0.53523351 0.08899784 0.17251122]",11,,,,,,,,,,
"[0.10802726 0.10603291 0.12497923 0.07894299 0.09822171 0.14292837
 0.49326907 0.03124481 0.02393219 0.01412664 0.01894632 0.01745056
 0.01047033 0.07063321 0.01495762 0.01678577 0.08126974 0.03340535
 0.03623068 0.02642513 0.01678577 0.51553931 0.12863553 0.28136945]","[0.10802726 0.10603291 0.12497923 0.07894299 0.09822171 0.14292837
 0.49326907 0.03124481 0.02393219 0.01412664 0.01894632 0.01745056
 0.01047033 0.07063321 0.01495762 0.01678577 0.08126974 0.03340535
 0.03623068 0.02642513 0.01678577 0.51553931 0.12863553 0.28136945]","[0.10802726 0.10603291 0.12497923 0.07894299 0.09822171 0.14292837
 0.49326907 0.03124481 0.02393219 0.01412664 0.01894632 0.01745056
 0.01047033 0.07063321 0.01495762 0.01678577 0.08126974 0.03340535
 0.03623068 0.02642513 0.01678577 0.51553931 0.12863553 0.28136945]",44,,,,,,,,,,
"[0.04304471 0.14824663 0.117999   0.67641682 0.28685391 0.41283031
 0.36662789 0.15456207 0.16436763 0.13112847 0.1379425  0.2205418
 0.20907429 0.17267741 0.20043211 0.22984876 0.20392222 0.13079608
 0.10420475 0.09872029 0.10869204 0.0983879  0.07512049 0.04537145]","[0.02276882 0.01761675 0.03008144 0.14193119 0.13977065 0.22120658
 0.14724946 0.10353997 0.05650656 0.11351172 0.10669769 0.14342696
 0.10021605 0.10403856 0.13677913 0.11766661 0.01745056 0.00980555
 0.01545621 0.01229849 0.00448729 0.00581685 0.00764501 0.00914077]","[0.03290676 0.08293169 0.07404022 0.40917401 0.21331228 0.31701845
 0.25693867 0.12905102 0.11043709 0.12232009 0.12232009 0.18198438
 0.15464517 0.13835799 0.16860562 0.17375769 0.11068639 0.07030081
 0.05983048 0.05550939 0.05658966 0.05210238 0.04138275 0.02725611]",5,,,,,,,,,,
"[0.49958451 0.15771979 0.5276716  0.21389397 0.54911085 0.81402692
 0.28153565 0.49742397 0.11151737 0.11666944 0.13578195 0.13262423
 0.14608609 0.19860396 0.13262423 0.15206914 0.1497424  0.23018115
 0.03623068 0.15240153 0.1495762  0.19710819 0.27023434 0.21522353]","[0.22236995 0.14442413 0.1457537  0.08957952 0.13029749 0.26458368
 0.19710819 0.05550939 0.08841615 0.09124148 0.0943992  0.02027588
 0.09406681 0.16204088 0.09473159 0.03058002 0.05185308 0.0511883
 0.00930696 0.00764501 0.01047033 0.0079774  0.01894632 0.06564733]","[0.36097723 0.15107196 0.33671265 0.15173675 0.33970417 0.5393053
 0.23932192 0.27646668 0.09996676 0.10395546 0.11509058 0.07645006
 0.12007645 0.18032242 0.11367791 0.09132458 0.10079774 0.14068473
 0.02276882 0.08002327 0.08002327 0.1025428  0.14459033 0.14043543]",17,,,,,,,,,,
"[0.34768157 0.25477813 0.41233173 0.41582184 0.37211235 0.29898621
 0.17649992 0.12797075 0.14043543 0.10570052 0.13877348 0.13827489
 0.12132292 0.14060163 0.34601961 0.23682898 0.31161708 0.38341366
 0.53997008 0.41050357 0.56523184 0.18663786 0.20724614 0.40352335]","[0.04636862 0.01146751 0.05019113 0.0432109  0.05999668 0.02393219
 0.01445903 0.00947316 0.00963936 0.00830979 0.00914077 0.00598305
 0.00897457 0.01013794 0.01745056 0.02492937 0.0119661  0.03456872
 0.01479142 0.01362805 0.00930696 0.0197773  0.01146751 0.01745056]","[0.1970251  0.13312282 0.23126143 0.22951637 0.21605451 0.1614592
 0.09547947 0.06872195 0.07503739 0.05700515 0.07395712 0.07212897
 0.06514875 0.07536979 0.18173508 0.13087918 0.16179159 0.20899119
 0.27738075 0.21206581 0.2872694  0.10320758 0.10935682 0.21048695]",48,,,,,,,,,,
"[0.4095064  0.28402859 0.35333223 0.22768822 0.19976733 0.20907429
 0.16187469 0.07013462 0.10736247 0.13279043 0.11268074 0.12281868
 0.13013129 0.14326076 0.32524514 0.15921556 0.15223533 0.09340203
 0.1258102  0.13079608 0.1339538  0.10570052 0.15140435 0.30064816]","[0.06730929 0.03074622 0.06165863 0.02559415 0.03423633 0.02974904
 0.01146751 0.00481968 0.00565066 0.0119661  0.00498587 0.00648164
 0.00515207 0.00930696 0.02094067 0.01279707 0.01529001 0.00598305
 0.0157886  0.0079774  0.01296327 0.01362805 0.00947316 0.01778295]","[0.23840784 0.1573874  0.20749543 0.12664118 0.11700183 0.11941167
 0.0866711  0.03747715 0.05650656 0.07237826 0.05883331 0.06465016
 0.06764168 0.07628386 0.1730929  0.08600632 0.08376267 0.04969254
 0.0707994  0.06938674 0.07345853 0.05966428 0.08043876 0.15921556]",59,,,,,,,,,,
"[0.10802726 0.16087751 0.32042546 0.32158883 0.4370949  0.4528835
 0.49326907 0.05866711 0.03124481 0.10304138 0.15988034 0.11866379
 0.0433771  0.20408842 0.13411999 0.1495762  0.13744391 0.07960778
 0.0864218  0.16071132 0.47415656 0.54678411 0.36712647 0.31610437]","[0.04553764 0.05334884 0.03024763 0.05766994 0.09273724 0.13328901
 0.01728436 0.00963936 0.0119661  0.00847598 0.00714642 0.01529001
 0.00631544 0.02143926 0.00930696 0.01063653 0.01994349 0.01778295
 0.01229849 0.00914077 0.01678577 0.06614592 0.07113179 0.02825328]","[0.07678245 0.10711318 0.17533655 0.18962938 0.26491607 0.29308626
 0.25527672 0.03415323 0.02160545 0.05575868 0.08351338 0.0669769
 0.02484627 0.11276384 0.07171348 0.08010637 0.0786937  0.04869536
 0.04936015 0.08492604 0.24547117 0.30646502 0.21912913 0.17217883]",43,,,,,,,,,,
"[0.15539305 0.16004653 0.56855576 0.18829982 0.6458368  0.16204088
 0.03855742 0.03008144 0.03423633 0.02293502 0.0235998  0.01678577
 0.01861393 0.06747549 0.0985541  0.10054845 0.06199103 0.09489779
 0.09090909 0.10071464 0.02193784 0.56091075 0.04936015 0.17084926]","[0.15539305 0.16004653 0.56855576 0.18829982 0.6458368  0.16204088
 0.03855742 0.03008144 0.03423633 0.02293502 0.0235998  0.01678577
 0.01861393 0.06747549 0.0985541  0.10054845 0.06199103 0.09489779
 0.09090909 0.10071464 0.02193784 0.56091075 0.04936015 0.17084926]","[0.15539305 0.16004653 0.56855576 0.18829982 0.6458368  0.16204088
 0.03855742 0.03008144 0.03423633 0.02293502 0.0235998  0.01678577
 0.01861393 0.06747549 0.0985541  0.10054845 0.06199103 0.09489779
 0.09090909 0.10071464 0.02193784 0.56091075 0.04936015 0.17084926]",53,,,,,,,,,,
"[0.24247964 0.10919063 0.35333223 0.22519528 0.23882333 0.23200931
 0.18131959 0.12747216 0.11899618 0.13112847 0.12930032 0.14342696
 0.13013129 0.1811534  0.13677913 0.1809872  0.2441416  0.27040053
 0.11367791 0.18414492 0.15057338 0.19910254 0.15073957 0.20674755]","[0.00681403 0.01080273 0.02027588 0.02559415 0.03423633 0.04354329
 0.01113512 0.00481968 0.00947316 0.00315772 0.00515207 0.00648164
 0.00515207 0.01229849 0.01146751 0.01063653 0.01745056 0.00598305
 0.01296327 0.0079774  0.00747881 0.00581685 0.00764501 0.01146751]","[0.12464683 0.05999668 0.18680406 0.12539471 0.13652983 0.1377763
 0.09622736 0.06614592 0.06423467 0.06714309 0.06722619 0.0749543
 0.06764168 0.09672594 0.07412332 0.09581187 0.13079608 0.13819179
 0.06332059 0.09606116 0.07902609 0.1024597  0.07919229 0.10910753]",41,,,,,,,,,,
"[0.23450224 0.28402859 0.20425461 0.22768822 0.19793917 0.19212232
 0.49326907 0.03124481 0.02526176 0.14276217 0.09523018 0.09971747
 0.18215057 0.16370284 0.1691873  0.12647499 0.15838458 0.08243311
 0.12115672 0.11367791 0.11700183 0.51553931 0.12863553 0.37610105]","[0.08409506 0.06747549 0.12497923 0.07894299 0.09822171 0.12896792
 0.09938508 0.01263088 0.00565066 0.0119661  0.00963936 0.01312947
 0.01047033 0.07063321 0.01495762 0.01678577 0.01529001 0.01279707
 0.0157886  0.01063653 0.01678577 0.03722785 0.0197773  0.21588832]","[0.15929865 0.17575204 0.16461692 0.15331561 0.14808044 0.16054512
 0.29632707 0.02193784 0.01545621 0.07736413 0.05243477 0.05642347
 0.09631045 0.11716802 0.09207246 0.07163038 0.08683729 0.04761509
 0.06847266 0.06215722 0.0668938  0.27638358 0.07420642 0.29599468]",9,,,,,,,,,,
"[0.1061991  0.16370284 0.20840951 0.67641682 0.19893635 0.25261758
 0.2167193  0.10353997 0.14043543 0.12015955 0.13877348 0.17799568
 0.10287519 0.14459033 0.14326076 0.23682898 0.07744723 0.19444906
 0.32009307 0.41050357 0.56523184 0.50955626 0.10919063 0.31610437]","[0.04304471 0.01146751 0.06265581 0.05766994 0.09872029 0.0864218
 0.09174007 0.00963936 0.03124481 0.08808376 0.00714642 0.11866379
 0.00631544 0.09988366 0.00930696 0.11766661 0.01745056 0.01778295
 0.01545621 0.09872029 0.03805883 0.02027588 0.01146751 0.01678577]","[0.0746219  0.08758518 0.13553266 0.36704338 0.14882832 0.16951969
 0.15422968 0.05658966 0.08584012 0.10412166 0.07295995 0.14832973
 0.05459531 0.122237   0.07628386 0.1772478  0.04744889 0.106116
 0.16777464 0.25461193 0.30164534 0.26491607 0.06032907 0.16644507]",12,,,,,,,,,,
"[0.18314775 0.18348014 0.11583846 0.14309457 0.12813695 0.19760678
 0.10852584 0.13445238 0.09007811 0.04487286 0.10387236 0.06116005
 0.05085591 0.10786106 0.10121323 0.19993352 0.10154562 0.12032574
 0.53997008 0.27654978 0.34901114 0.17267741 0.10137942 0.07977397]","[0.0116337  0.02293502 0.05019113 0.0432109  0.05384743 0.02393219
 0.01445903 0.00947316 0.01080273 0.00830979 0.00914077 0.00980555
 0.00897457 0.01013794 0.01396045 0.00648164 0.05600798 0.04154894
 0.43609772 0.21705169 0.07196277 0.06714309 0.08343028 0.06032907]","[0.09739073 0.10320758 0.08301479 0.09315273 0.09099219 0.11076949
 0.06149244 0.07196277 0.05044042 0.02659132 0.05650656 0.0354828
 0.02991524 0.0589995  0.05758684 0.10320758 0.0787768  0.08093734
 0.4880339  0.24680073 0.21048695 0.11991025 0.09240485 0.07005152]",21,,,,,,,,,,
"[0.45604122 0.51487452 0.13245804 0.377763   0.19976733 0.17433937
 0.08060495 0.02542795 0.01994349 0.01628719 0.02210404 0.02559415
 0.14309457 0.14309457 0.11068639 0.10786106 0.12364966 0.07262756
 0.10320758 0.08808376 0.05068971 0.15406349 0.1258102  0.23400366]","[0.27688217 0.08392887 0.07030081 0.14941    0.10835965 0.02974904
 0.01146751 0.00914077 0.00648164 0.00481968 0.00498587 0.00448729
 0.00631544 0.00930696 0.02243643 0.01279707 0.05883331 0.00897457
 0.00531826 0.00681403 0.0197773  0.01512382 0.01096892 0.03058002]","[0.36646169 0.2994017  0.10137942 0.2635865  0.15406349 0.10204421
 0.04603623 0.01728436 0.01321256 0.01055343 0.01354496 0.01504072
 0.074705   0.07620076 0.06656141 0.06032907 0.09124148 0.04080106
 0.05426292 0.04744889 0.03523351 0.08459365 0.06838956 0.13229184]",37,,,,,,,,,,
"[0.04636862 0.14824663 0.26275553 0.67641682 0.37211235 0.25261758
 0.2167193  0.10353997 0.11334552 0.12015955 0.12099053 0.17799568
 0.12132292 0.14459033 0.16769154 0.11766661 0.01745056 0.13079608
 0.01545621 0.09872029 0.03805883 0.02027588 0.03323916 0.11733422]","[0.04304471 0.06514875 0.09788931 0.41582184 0.19893635 0.17350839
 0.09888649 0.10187801 0.05650656 0.086588   0.10968921 0.12381586
 0.10021605 0.11750042 0.14326076 0.10287519 0.0119661  0.03456872
 0.01479142 0.01362805 0.00930696 0.0197773  0.02260263 0.01678577]","[0.04470666 0.10669769 0.18032242 0.54611933 0.28552435 0.21306299
 0.15780289 0.10270899 0.08492604 0.10337377 0.11533987 0.15090577
 0.11076949 0.13104537 0.15547615 0.1102709  0.01470833 0.0826824
 0.01512382 0.05617417 0.0236829  0.02002659 0.02792089 0.06706   ]",38,,,,,,,,,,
"[0.31527339 0.51487452 0.72810371 0.29782284 0.30164534 0.22419811
 0.19810537 0.12863553 0.15206914 0.16719295 0.15555925 0.14824663
 0.14309457 0.26225694 0.16436763 0.20741233 0.0864218  0.14508891
 0.0864218  0.11716802 0.05467841 0.10719628 0.08143593 0.20907429]","[0.21455875 0.14309457 0.13245804 0.19877015 0.19760678 0.10786106
 0.03589829 0.02542795 0.01994349 0.01628719 0.02210404 0.02559415
 0.08027256 0.13229184 0.08758518 0.07694865 0.03041383 0.04370949
 0.02875187 0.04154894 0.01495762 0.01213229 0.04969254 0.03756025]","[0.26491607 0.32898454 0.43028087 0.24829649 0.24962606 0.16602958
 0.11700183 0.07703174 0.08600632 0.09174007 0.08883164 0.08692039
 0.11168356 0.19727439 0.1259764  0.14218049 0.05841782 0.0943992
 0.05758684 0.07935848 0.03481802 0.05966428 0.06556423 0.12331727]",2,,,,,,,,,,
"[0.24247964 0.15954795 0.12780455 0.23732757 0.15140435 0.23200931
 0.3308958  0.14658468 0.16436763 0.1339538  0.12930032 0.2205418
 0.16220708 0.20192787 0.20043211 0.20043211 0.20392222 0.12032574
 0.53997008 0.22586006 0.34901114 0.17267741 0.17566894 0.11317933]","[0.0116337  0.01761675 0.01878012 0.02559415 0.03423633 0.02393219
 0.01445903 0.00947316 0.01113512 0.00830979 0.00914077 0.01412664
 0.00897457 0.01013794 0.01944491 0.03107861 0.02875187 0.01080273
 0.02193784 0.01429284 0.00448729 0.00581685 0.00764501 0.01146751]","[0.12705667 0.08858235 0.07329234 0.13146086 0.09282034 0.12797075
 0.17267741 0.07802892 0.08775137 0.07113179 0.06922054 0.11733422
 0.08559083 0.10603291 0.10993851 0.11575536 0.11633705 0.06556423
 0.28095396 0.12007645 0.17674921 0.08924713 0.09165697 0.06232342]",33,,,,,,,,,,
