cluster high,cluster low,cluster mean,cluster label,cluster stream,window high,window low,window mean,window label,window stream,is the cluster and the window deviated,is the cluster and the window matched,cluster labels that are merged together into a cluster,new clusters (labels)
"[0.27023467 0.54166667 0.97844828 0.19228927 0.12715517 0.13218391
 0.18091475 0.1408046  0.15277778 0.13445881 0.41630747 0.34099617]","[0.17337165 0.37284483 0.57842433 0.04585728 0.02849617 0.02310824
 0.03077107 0.12332375 0.10943487 0.06034483 0.00969828 0.14846743]","[0.22180316 0.45725575 0.7784363  0.11907328 0.07782567 0.07764607
 0.10584291 0.13206418 0.13110632 0.09740182 0.21300287 0.2447318 ]",49,,,,,,,,,,
"[0.39667146 0.53065134 0.97844828 0.20929119 0.19348659 0.19360632
 0.28759579 0.286159   0.15613027 0.16726533 0.27777778 0.34614464]","[0.17337165 0.15613027 0.40409483 0.11254789 0.02849617 0.02310824
 0.03077107 0.11386494 0.09231322 0.01700192 0.00969828 0.03148946]","[0.28502155 0.3433908  0.69127155 0.16091954 0.11099138 0.10835728
 0.15918343 0.20001197 0.12422174 0.09213362 0.14373803 0.18881705]",24,,,,,,,,,,
"[0.46216475 0.17852011 0.36494253 0.52119253 0.16032088 0.17828065
 0.21803161 0.19456418 0.19959291 0.03663793 0.14846743 0.14715038]","[0.44480364 0.17337165 0.2808908  0.29034962 0.15301724 0.08860153
 0.20761494 0.08668582 0.11817529 0.01101533 0.04873084 0.07602969]","[0.4534842  0.17594588 0.32291667 0.40577107 0.15666906 0.13344109
 0.21282328 0.140625   0.1588841  0.02382663 0.09859914 0.11159004]",10,,,,,,,,,,
"[0.16391284 0.15409483 0.23108238 0.17145594 0.17373084 0.11530172
 0.14954502 0.17852011 0.19228927 0.5417864  0.70510057 0.28172893]","[0.02131226 0.06369732 0.06764847 0.01364943 0.01472701 0.0131705
 0.0101772  0.11087165 0.04849138 0.14810824 0.17265326 0.08764368]","[0.09261255 0.10889607 0.14936542 0.09255268 0.09422893 0.06423611
 0.07986111 0.14469588 0.12039033 0.34494732 0.43887692 0.1846863 ]",13,,,,,,,,,,
"[0.223659   0.54166667 0.57842433 0.08309387 0.03759579 0.02550287
 0.05842912 0.13984674 0.30579502 0.36470307 0.41630747 0.19312739]","[0.22042625 0.50514847 0.27777778 0.04585728 0.01724138 0.02179119
 0.04226533 0.02693966 0.10943487 0.13445881 0.17852011 0.15505268]","[0.22204262 0.52340757 0.42810105 0.06447557 0.02741858 0.02364703
 0.05034722 0.0833932  0.20761494 0.24958094 0.29741379 0.17409004]",26,,,,,,,,,,
"[0.44408525 0.40696839 0.24808429 0.1381705  0.05040709 0.09291188
 0.16439176 0.34542625 0.11410441 0.13421935 0.1148228  0.25395115]","[0.08165709 0.05926724 0.09590517 0.01640326 0.01221264 0.00598659
 0.00766284 0.01233238 0.01879789 0.01772031 0.01903736 0.026341  ]","[0.26287117 0.23311782 0.17199473 0.07728688 0.03130987 0.04944923
 0.0860273  0.17887931 0.06645115 0.07596983 0.06693008 0.14014607]",59,,,,,,,,,,
"[0.13421935 0.55423851 0.32171935 0.22713123 0.12787356 0.21180556
 0.24556992 0.18438697 0.26197318 0.13637452 0.14523467 0.31405651]","[0.00909962 0.06788793 0.05926724 0.01436782 0.03148946 0.08273467
 0.12931034 0.12559866 0.10320881 0.01352969 0.03843391 0.02478448]","[0.07165948 0.31106322 0.1904933  0.12074952 0.07968151 0.14727011
 0.18744013 0.15499282 0.182591   0.07495211 0.09183429 0.1694205 ]",14,,,,,,,,,,
"[0.56681034 0.33488985 0.2654454  0.10141284 0.03065134 0.07519157
 0.19480364 0.13050766 0.1378113  0.13421935 0.12164751 0.25562739]","[0.22521552 0.1878592  0.09590517 0.01640326 0.00778257 0.00598659
 0.00766284 0.07195881 0.01664272 0.00514847 0.02466475 0.026341  ]","[0.39601293 0.26137452 0.18067529 0.05890805 0.01921695 0.04058908
 0.10123324 0.10123324 0.07722701 0.06968391 0.07315613 0.1409842 ]",22,,,,,,,,,,
"[0.15062261 0.31621169 0.25466954 0.37428161 0.09315134 0.18965517
 0.1746887  0.18618295 0.09626437 0.14810824 0.70510057 0.2917864 ]","[0.09243295 0.14331897 0.17013889 0.0158046  0.01113506 0.02262931
 0.05064655 0.01927682 0.0414272  0.03148946 0.21060824 0.08069923]","[0.12152778 0.22976533 0.21240421 0.1950431  0.0521432  0.10614224
 0.11266762 0.10272989 0.06884579 0.08979885 0.45785441 0.18624282]",43,,,,,,,,,,
"[0.26257184 0.48527299 0.45965038 0.34949713 0.1404454  0.17564655
 0.16846264 0.34542625 0.28065134 0.11075192 0.1148228  0.2628113 ]","[0.07674808 0.08045977 0.15744732 0.00945881 0.00550766 0.00909962
 0.01951628 0.01233238 0.01879789 0.01233238 0.01736111 0.06345785]","[0.16965996 0.28286638 0.30854885 0.17947797 0.07297653 0.09237308
 0.09398946 0.17887931 0.14972462 0.06154215 0.06609195 0.16313458]",47,,,,,,,,,,
