cluster high,cluster low,cluster mean,cluster label,cluster stream,window high,window low,window mean,window label,window stream,is the cluster and the window deviated,is the cluster and the window matched,cluster labels that are merged together into a cluster,new clusters (labels)
[0.52438668 0.453125   0.04833528 0.18457944 0.16055783 0.37302862],[0.25270152 0.06417932 0.00657126 0.05877629 0.01796145 0.02679614],[0.3885441  0.25865216 0.02745327 0.12167786 0.08925964 0.19991238],50,,,,,,,,,,
[0.07746787 0.04059579 0.10083236 0.15844042 0.16369743 0.11083528],[0.07746787 0.04059579 0.10083236 0.15844042 0.16369743 0.11083528],[0.07746787 0.04059579 0.10083236 0.15844042 0.16369743 0.11083528],35,,,,,,,,,,
[0.59915304 0.70962325 0.26504089 0.34557535 0.17216706 0.17596379],[0.37266355 0.31812208 0.15384054 0.18122079 0.1067465  0.09214369],[0.48590829 0.51387266 0.20944071 0.26339807 0.13945678 0.13405374],3,,,,,,,,,,
[0.33301694 0.52767231 0.25992991 0.29650993 0.39500584 0.40530082],[0.1479264  0.17610981 0.02000584 0.04088785 0.06235397 0.06936332],[0.24047167 0.35189106 0.13996787 0.16869889 0.22867991 0.23733207],24,,,,,,,,,,
[0.20553446 0.52767231 0.25992991 0.29650993 0.1536215  0.11930491],[0.08462325 0.28044685 0.22101343 0.26014895 0.06396028 0.0067903 ],[0.14507886 0.40405958 0.24047167 0.27832944 0.10879089 0.06304761],5,,,,,,,,,,
[0.38106016 0.32768692 0.11901285 0.24985397 0.24722547 0.59747371],[0.14602804 0.06417932 0.0067903  0.0400847  0.01796145 0.02679614],[0.2635441  0.19593312 0.06290158 0.14496933 0.13259346 0.31213493],9,,,,,,,,,,
[0.41552278 0.48481308 0.25715537 0.27665012 0.1536215  0.08221379],[0.20553446 0.24488902 0.14303446 0.14339953 0.02424065 0.03015479],[0.31052862 0.36485105 0.20009492 0.21002482 0.08893107 0.05618429],39,,,,,,,,,,
[0.52438668 0.37638727 0.03417056 0.18457944 0.40457068 0.34411507],[0.39602804 0.15245327 0.00657126 0.03789428 0.07586157 0.09900701],[0.46020736 0.26442027 0.02037091 0.11123686 0.24021612 0.22156104],58,,,,,,,,,,
[0.20005841 0.25146028 0.19830607 0.28417056 0.161434   0.17881133],[0.05315421 0.13419977 0.12412383 0.18625876 0.08403914 0.03964661],[0.12660631 0.19283002 0.16121495 0.23521466 0.12273657 0.10922897],30,,,,,,,,,,
[0.52438668 0.48481308 0.20027745 0.24985397 0.14982477 0.22575935],[0.25795853 0.15245327 0.00657126 0.08564544 0.02424065 0.03424357],[0.39117261 0.31863318 0.10342436 0.16774971 0.08703271 0.13000146],18,,,,,,,,,,
[0.43815713 0.21575643 0.01949474 0.03789428 0.40457068 0.22232769],[0.43815713 0.21575643 0.01949474 0.03789428 0.40457068 0.22232769],[0.43815713 0.21575643 0.01949474 0.03789428 0.40457068 0.22232769],26,,,,,,,,,,
[0.19363318 0.2312354  0.06228096 0.15639603 0.10725759 0.20356308],[0.09455315 0.13712033 0.01672021 0.03723715 0.06162383 0.03526577],[0.14409317 0.18417786 0.03950058 0.09681659 0.08444071 0.11941443],41,,,,,,,,,,
[0.46239778 0.453125   0.03417056 0.11660339 0.16055783 0.40530082],[0.17494159 0.32768692 0.02402161 0.04088785 0.06921729 0.34411507],[0.31866968 0.39040596 0.02909609 0.07874562 0.11488756 0.37470794],49,,,,,,,,,,
