cluster high,cluster low,cluster mean,cluster label,cluster stream,window high,window low,window mean,window label,window stream,is the cluster and the window deviated,is the cluster and the window matched,cluster labels that are merged together into a cluster,new clusters (labels)
"[0.21794872 0.25641026 0.26923077 0.24358974 0.52564103 0.17948718
 0.1025641  0.01282051 0.02564103 0.01282051 0.         0.
 0.02564103 0.12820513 0.07692308 0.17948718 0.33333333 0.23076923
 0.05128205 0.19230769 0.16666667 0.06410256 0.11538462 0.26923077]","[0.         0.         0.         0.         0.12820513 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","[0.10897436 0.12820513 0.13461538 0.12179487 0.32692308 0.08974359
 0.05128205 0.00641026 0.01282051 0.00641026 0.         0.
 0.01282051 0.06410256 0.03846154 0.08974359 0.16666667 0.11538462
 0.02564103 0.09615385 0.08333333 0.03205128 0.05769231 0.13461538]",24,,,,,,,,,,
"[0.29487179 0.32051282 0.46153846 0.23076923 0.15384615 0.28205128
 0.02564103 0.         0.         0.         0.         0.
 0.         0.05128205 0.06410256 0.1025641  0.06410256 0.06410256
 0.07692308 0.1025641  0.05128205 0.02564103 0.12820513 0.26923077]","[0.11538462 0.         0.19230769 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.01282051 0.
 0.         0.         0.         0.         0.         0.        ]","[0.20512821 0.16025641 0.32692308 0.11538462 0.07692308 0.14102564
 0.01282051 0.         0.         0.         0.         0.
 0.         0.02564103 0.03205128 0.05128205 0.03846154 0.03205128
 0.03846154 0.05128205 0.02564103 0.01282051 0.06410256 0.13461538]",57,,,,,,,,,,
"[0.35897436 0.25641026 0.19230769 0.17948718 0.24358974 0.37179487
 0.35897436 0.12820513 0.         0.         0.         0.
 0.         0.05128205 0.03846154 0.05128205 0.33333333 0.23076923
 0.06410256 0.08974359 0.05128205 0.11538462 0.11538462 0.16666667]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.17948718 0.12820513 0.09615385 0.08974359 0.12179487 0.18589744
 0.17948718 0.06410256 0.         0.         0.         0.
 0.         0.02564103 0.01923077 0.02564103 0.16666667 0.11538462
 0.03205128 0.04487179 0.02564103 0.05769231 0.05769231 0.08333333]",34,,,,,,,,,,
"[0.14102564 0.05128205 0.01282051 0.23076923 0.33333333 0.17948718
 0.02564103 0.         0.         0.01282051 0.         0.
 0.02564103 0.02564103 0.01282051 0.06410256 0.08974359 0.19230769
 0.05128205 0.03846154 0.07692308 0.11538462 0.11538462 0.26923077]","[0.12820513 0.         0.         0.12820513 0.23076923 0.01282051
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.01282051
 0.         0.         0.         0.         0.         0.        ]","[0.13461538 0.02564103 0.00641026 0.17948718 0.28205128 0.09615385
 0.01282051 0.         0.         0.00641026 0.         0.
 0.01282051 0.01282051 0.00641026 0.03205128 0.04487179 0.1025641
 0.02564103 0.01923077 0.03846154 0.05769231 0.05769231 0.13461538]",46,,,,,,,,,,
"[0.29487179 0.19230769 0.34615385 0.51282051 0.08974359 0.02564103
 0.12820513 0.         0.02564103 0.02564103 0.01282051 0.
 0.         0.03846154 0.11538462 0.1025641  0.11538462 0.17948718
 0.17948718 0.16666667 0.14102564 0.1025641  0.24358974 0.26923077]","[0.         0.01282051 0.20512821 0.17948718 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.01282051 0.
 0.         0.         0.         0.         0.         0.        ]","[0.1474359  0.1025641  0.27564103 0.34615385 0.04487179 0.01282051
 0.06410256 0.         0.01282051 0.01282051 0.00641026 0.
 0.         0.01923077 0.05769231 0.05128205 0.06410256 0.08974359
 0.08974359 0.08333333 0.07051282 0.05128205 0.12179487 0.13461538]",27,,,,,,,,,,
"[0.21794872 0.32051282 0.46153846 0.25641026 0.52564103 0.25641026
 0.02564103 0.         0.         0.         0.         0.
 0.         0.12820513 0.07692308 0.08974359 0.06410256 0.07692308
 0.03846154 0.19230769 0.08974359 0.02564103 0.07692308 0.17948718]","[0.02564103 0.01282051 0.16666667 0.         0.15384615 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","[0.12179487 0.16666667 0.31410256 0.12820513 0.33974359 0.12820513
 0.01282051 0.         0.         0.         0.         0.
 0.         0.06410256 0.03846154 0.04487179 0.03205128 0.03846154
 0.01923077 0.09615385 0.04487179 0.01282051 0.03846154 0.08974359]",38,,,,,,,,,,
"[0.14102564 0.05128205 0.01282051 0.16666667 0.28205128 0.17948718
 0.01282051 0.         0.02564103 0.         0.         0.
 0.02564103 0.02564103 0.         0.17948718 0.33333333 0.23076923
 0.05128205 0.03846154 0.16666667 0.11538462 0.11538462 0.16666667]","[0.01282051 0.         0.         0.         0.12820513 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.05128205
 0.         0.01282051 0.         0.         0.         0.        ]","[0.07692308 0.02564103 0.00641026 0.08333333 0.20512821 0.08974359
 0.00641026 0.         0.01282051 0.         0.         0.
 0.01282051 0.01282051 0.         0.08974359 0.16666667 0.14102564
 0.02564103 0.02564103 0.08333333 0.05769231 0.05769231 0.08333333]",26,,,,,,,,,,
"[0.35897436 0.06410256 0.01282051 0.03846154 0.03846154 0.37179487
 0.35897436 0.01282051 0.         0.         0.         0.
 0.         0.02564103 0.03846154 0.02564103 0.06410256 0.01282051
 0.01282051 0.08974359 0.02564103 0.02564103 0.02564103 0.03846154]","[0.02564103 0.         0.         0.         0.         0.17948718
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.01282051 0.01282051 0.
 0.         0.         0.         0.         0.         0.01282051]","[0.19230769 0.03205128 0.00641026 0.01923077 0.01923077 0.27564103
 0.17948718 0.00641026 0.         0.         0.         0.
 0.         0.01282051 0.01923077 0.01923077 0.03846154 0.00641026
 0.00641026 0.04487179 0.01282051 0.01282051 0.01282051 0.02564103]",17,,,,,,,,,,
"[0.35897436 0.32051282 0.46153846 0.17948718 0.15384615 0.37179487
 0.35897436 0.01282051 0.         0.         0.         0.
 0.         0.05128205 0.03846154 0.02564103 0.06410256 0.06410256
 0.08974359 0.08974359 0.02564103 0.02564103 0.06410256 0.11538462]","[0.02564103 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","[0.19230769 0.16025641 0.23076923 0.08974359 0.07692308 0.18589744
 0.17948718 0.00641026 0.         0.         0.         0.
 0.         0.02564103 0.01923077 0.01282051 0.03205128 0.03205128
 0.04487179 0.04487179 0.01282051 0.01282051 0.03205128 0.05769231]",18,,,,,,,,,,
"[0.07692308 0.33333333 0.21794872 0.55128205 0.12820513 0.15384615
 0.17948718 0.         0.         0.         0.         0.
 0.         0.05128205 0.02564103 0.06410256 0.05128205 0.14102564
 0.03846154 0.         0.02564103 0.02564103 0.11538462 0.19230769]","[0.01282051 0.20512821 0.01282051 0.32051282 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.02564103 0.         0.         0.02564103 0.
 0.         0.         0.         0.         0.         0.01282051]","[0.04487179 0.26923077 0.11538462 0.43589744 0.06410256 0.07692308
 0.08974359 0.         0.         0.         0.         0.
 0.         0.03846154 0.01282051 0.03205128 0.03846154 0.07051282
 0.01923077 0.         0.01282051 0.01282051 0.05769231 0.1025641 ]",2,,,,,,,,,,
"[0.25641026 0.16666667 0.20512821 0.26923077 0.34615385 0.11538462
 0.1025641  0.01282051 0.         0.01282051 0.         0.
 0.02564103 0.03846154 0.02564103 0.14102564 0.02564103 0.05128205
 0.05128205 0.14102564 0.         0.11538462 0.11538462 0.26923077]","[0.07692308 0.         0.         0.12820513 0.17948718 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.07692308]","[0.16666667 0.08333333 0.1025641  0.19871795 0.26282051 0.05769231
 0.05128205 0.00641026 0.         0.00641026 0.         0.
 0.01282051 0.01923077 0.01282051 0.07051282 0.01282051 0.02564103
 0.02564103 0.07051282 0.         0.05769231 0.05769231 0.17307692]",1,,,,,,,,,,
"[0.29487179 0.19230769 0.33333333 0.51282051 0.02564103 0.28205128
 0.12820513 0.         0.         0.         0.         0.
 0.         0.03846154 0.06410256 0.1025641  0.11538462 0.06410256
 0.08974359 0.1025641  0.05128205 0.1025641  0.24358974 0.26923077]","[0.11538462 0.01282051 0.21794872 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.01282051 0.
 0.         0.         0.         0.         0.         0.01282051]","[0.20512821 0.1025641  0.27564103 0.25641026 0.01282051 0.14102564
 0.06410256 0.         0.         0.         0.         0.
 0.         0.01923077 0.03205128 0.05128205 0.06410256 0.03205128
 0.04487179 0.05128205 0.02564103 0.05128205 0.12179487 0.14102564]",15,,,,,,,,,,
"[0.02564103 0.05128205 0.         0.17948718 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.03846154 0.01282051 0.         0.02564103
 0.         0.02564103 0.         0.         0.03846154 0.03846154]","[0.         0.05128205 0.         0.14102564 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","[0.01282051 0.05128205 0.         0.16025641 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.01923077 0.00641026 0.         0.01282051
 0.         0.01282051 0.         0.         0.01923077 0.01923077]",31,,,,,,,,,,
"[0.29487179 0.19230769 0.29487179 0.23076923 0.14102564 0.28205128
 0.02564103 0.12820513 0.         0.         0.         0.
 0.         0.05128205 0.03846154 0.08974359 0.06410256 0.06410256
 0.07692308 0.02564103 0.05128205 0.02564103 0.06410256 0.26923077]","[0.02564103 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","[0.16025641 0.09615385 0.1474359  0.11538462 0.07051282 0.14102564
 0.01282051 0.06410256 0.         0.         0.         0.
 0.         0.02564103 0.01923077 0.04487179 0.03205128 0.03205128
 0.03846154 0.01282051 0.02564103 0.01282051 0.03205128 0.13461538]",37,,,,,,,,,,
"[0.19230769 0.25641026 0.3974359  0.24358974 0.35897436 0.06410256
 0.1025641  0.12820513 0.         0.         0.         0.
 0.         0.12820513 0.07692308 0.14102564 0.03846154 0.07692308
 0.05128205 0.14102564 0.08974359 0.01282051 0.02564103 0.1025641 ]","[0.06410256 0.01282051 0.14102564 0.         0.14102564 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","[0.12820513 0.13461538 0.26923077 0.12179487 0.25       0.03205128
 0.05128205 0.06410256 0.         0.         0.         0.
 0.         0.06410256 0.03846154 0.07051282 0.01923077 0.03846154
 0.02564103 0.07051282 0.04487179 0.00641026 0.01282051 0.05128205]",52,,,,,,,,,,
"[0.25641026 0.16666667 0.34615385 0.51282051 0.17948718 0.02564103
 0.01282051 0.03846154 0.02564103 0.02564103 0.01282051 0.
 0.         0.03846154 0.11538462 0.06410256 0.07692308 0.17948718
 0.17948718 0.16666667 0.14102564 0.06410256 0.05128205 0.17948718]","[0.         0.         0.14102564 0.24358974 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.01282051 0.
 0.         0.         0.         0.         0.         0.        ]","[0.12820513 0.08333333 0.24358974 0.37820513 0.08974359 0.01282051
 0.00641026 0.01923077 0.01282051 0.01282051 0.00641026 0.
 0.         0.01923077 0.05769231 0.03205128 0.04487179 0.08974359
 0.08974359 0.08333333 0.07051282 0.03205128 0.02564103 0.08974359]",11,,,,,,,,,,
"[0.26923077 0.32051282 0.46153846 0.20512821 0.15384615 0.25641026
 0.12820513 0.         0.         0.         0.         0.
 0.         0.03846154 0.06410256 0.1025641  0.11538462 0.06410256
 0.02564103 0.1025641  0.01282051 0.1025641  0.24358974 0.02564103]","[0.14102564 0.03846154 0.21794872 0.01282051 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.02564103 0.01282051 0.
 0.         0.         0.         0.         0.02564103 0.        ]","[0.20512821 0.17948718 0.33974359 0.10897436 0.07692308 0.12820513
 0.06410256 0.         0.         0.         0.         0.
 0.         0.01923077 0.03205128 0.06410256 0.06410256 0.03205128
 0.01282051 0.05128205 0.00641026 0.05128205 0.13461538 0.01282051]",53,,,,,,,,,,
"[0.21794872 0.06410256 0.30769231 0.51282051 0.03846154 0.02564103
 0.         0.         0.         0.         0.01282051 0.
 0.         0.03846154 0.05128205 0.03846154 0.06410256 0.07692308
 0.17948718 0.02564103 0.07692308 0.02564103 0.05128205 0.11538462]","[0.16666667 0.05128205 0.20512821 0.47435897 0.02564103 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.06410256 0.03846154
 0.08974359 0.         0.01282051 0.         0.03846154 0.1025641 ]","[0.19230769 0.05769231 0.25641026 0.49358974 0.03205128 0.01282051
 0.         0.         0.         0.         0.00641026 0.
 0.         0.01923077 0.02564103 0.01923077 0.06410256 0.05769231
 0.13461538 0.01282051 0.04487179 0.01282051 0.04487179 0.10897436]",16,,,,,,,,,,
"[0.02564103 0.03846154 0.17948718 0.06410256 0.52564103 0.01282051
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05128205 0.06410256 0.
 0.02564103 0.19230769 0.01282051 0.02564103 0.07692308 0.17948718]","[0.02564103 0.03846154 0.17948718 0.06410256 0.52564103 0.01282051
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05128205 0.06410256 0.
 0.02564103 0.19230769 0.01282051 0.02564103 0.07692308 0.17948718]","[0.02564103 0.03846154 0.17948718 0.06410256 0.52564103 0.01282051
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05128205 0.06410256 0.
 0.02564103 0.19230769 0.01282051 0.02564103 0.07692308 0.17948718]",19,,,,,,,,,,
