cluster high,cluster low,cluster mean,cluster label,cluster stream,window high,window low,window mean,window label,window stream,is the cluster and the window deviated,is the cluster and the window matched,cluster labels that are merged together into a cluster,new clusters (labels)
"[0.43691023 0.60150313 0.08317328 0.02455115 0.08551148 0.16659708
 0.11966597 0.38688935]","[0.217119   0.49327766 0.04442589 0.02430063 0.0526096  0.12208768
 0.10004175 0.38521921]","[0.32701461 0.5473904  0.06379958 0.02442589 0.06906054 0.14434238
 0.10985386 0.38605428]",49,,,,,,,,,,
"[0.5382881  0.45043841 0.41478079 0.22939457 0.3074739  0.25311065
 0.13628392 0.33569937]","[0.27031315 0.20425887 0.1326096  0.01519833 0.06964509 0.09302714
 0.00960334 0.03382046]","[0.40430063 0.32734864 0.2736952  0.12229645 0.1885595  0.17306889
 0.07294363 0.18475992]",17,,,,,,,,,,
"[0.457119   0.49327766 0.26830898 0.1748643  0.21703549 0.35841336
 0.64384134 0.45778706]","[0.06830898 0.06413361 0.01227557 0.00467641 0.01210856 0.01903967
 0.00876827 0.02129436]","[0.26271399 0.27870564 0.14029228 0.08977035 0.11457203 0.18872651
 0.3263048  0.23954071]",8,,,,,,,,,,
"[0.27615866 0.29336117 0.31524008 0.21419624 0.25152401 0.20258873
 0.13895616 0.2434238 ]","[0.01177453 0.11156576 0.05453027 0.04359081 0.15123173 0.08693111
 0.01327766 0.00526096]","[0.1439666  0.20246347 0.18488518 0.12889353 0.20137787 0.14475992
 0.07611691 0.12434238]",34,,,,,,,,,,
"[0.19073069 0.15039666 0.12709812 0.12425887 0.13703549 0.21887265
 0.64384134 0.14079332]","[0.08334029 0.06413361 0.01336117 0.00860125 0.01210856 0.05453027
 0.39473904 0.11373695]","[0.13703549 0.10726514 0.07022965 0.06643006 0.07457203 0.13670146
 0.51929019 0.12726514]",36,,,,,,,,,,
"[0.43691023 0.49327766 0.26830898 0.16784969 0.25152401 0.17720251
 0.33678497 0.45778706]","[0.14070981 0.15356994 0.01227557 0.01812109 0.04100209 0.05878914
 0.03265136 0.2434238 ]","[0.28881002 0.3234238  0.14029228 0.09298539 0.14626305 0.11799582
 0.18471816 0.35060543]",11,,,,,,,,,,
"[0.11849687 0.29336117 0.31524008 0.21419624 0.24559499 0.20258873
 0.36150313 0.15415449]","[0.01177453 0.15691023 0.11340292 0.09770355 0.12334029 0.1302714
 0.02029228 0.00526096]","[0.0651357  0.2251357  0.2143215  0.1559499  0.18446764 0.16643006
 0.1908977  0.07970772]",14,,,,,,,,,,
"[0.35615866 0.33661795 0.16008351 0.1748643  0.21703549 0.35841336
 0.64384134 0.22371608]","[0.0673904  0.06413361 0.00659708 0.00317328 0.01210856 0.05453027
 0.02079332 0.0491858 ]","[0.21177453 0.20037578 0.08334029 0.08901879 0.11457203 0.20647182
 0.33231733 0.13645094]",48,,,,,,,,,,
"[0.457119   0.37018789 0.24935282 0.177119   0.20843424 0.25311065
 0.19949896 0.25093946]","[0.17494781 0.13720251 0.01453027 0.00467641 0.04016701 0.01903967
 0.00876827 0.02129436]","[0.3160334  0.2536952  0.13194154 0.0908977  0.12430063 0.13607516
 0.10413361 0.13611691]",22,,,,,,,,,,
"[0.32409186 0.24985386 0.17286013 0.17736952 0.25152401 0.24367432
 0.64384134 0.2434238 ]","[0.06881002 0.05903967 0.01110647 0.04359081 0.11816284 0.08693111
 0.00843424 0.0206263 ]","[0.19645094 0.15444676 0.0919833  0.11048017 0.18484342 0.16530271
 0.32613779 0.13202505]",32,,,,,,,,,,
"[0.457119   0.60150313 0.09010438 0.02488518 0.17511482 0.16659708
 0.11966597 0.38688935]","[0.217119   0.13720251 0.01453027 0.00467641 0.04016701 0.01903967
 0.00876827 0.02129436]","[0.337119   0.36935282 0.05231733 0.01478079 0.10764092 0.09281837
 0.06421712 0.20409186]",50,,,,,,,,,,
"[0.44885177 0.7851357  0.17377871 0.13419624 0.17453027 0.11557411
 0.04258873 0.10279749]","[0.44885177 0.7851357  0.17377871 0.13419624 0.17453027 0.11557411
 0.04258873 0.10279749]","[0.44885177 0.7851357  0.17377871 0.13419624 0.17453027 0.11557411
 0.04258873 0.10279749]",29,,,,,,,,,,
"[0.06881002 0.05903967 0.01110647 0.11215031 0.11816284 0.24367432
 0.00843424 0.1256785 ]","[0.06881002 0.05903967 0.01110647 0.11215031 0.11816284 0.24367432
 0.00843424 0.1256785 ]","[0.06881002 0.05903967 0.01110647 0.11215031 0.11816284 0.24367432
 0.00843424 0.1256785 ]",35,,,,,,,,,,
"[0.17494781 0.26521921 0.10588727 0.06830898 0.16592902 0.22254697
 0.10613779 0.17803758]","[0.0673904  0.12784969 0.00659708 0.00317328 0.03782881 0.07265136
 0.02079332 0.0206263 ]","[0.1211691  0.19653445 0.05624217 0.03574113 0.10187891 0.14759916
 0.06346555 0.09933194]",41,,,,,,,,,,
"[0.3634238  0.31448852 0.10588727 0.13177453 0.18446764 0.22254697
 0.54847599 0.32626305]","[0.0673904  0.06413361 0.00659708 0.00317328 0.01210856 0.01903967
 0.01411273 0.02129436]","[0.2154071  0.18931106 0.05624217 0.0674739  0.0982881  0.12079332
 0.28129436 0.17377871]",43,,,,,,,,,,
"[0.457119   0.60150313 0.08317328 0.02488518 0.17511482 0.22104384
 0.28283925 0.38688935]","[0.217119   0.24993737 0.02505219 0.00467641 0.03348643 0.0823382
 0.00876827 0.09043841]","[0.337119   0.42572025 0.05411273 0.01478079 0.10430063 0.15169102
 0.14580376 0.23866388]",58,,,,,,,,,,
"[0.16308977 0.15356994 0.26830898 0.01812109 0.04100209 0.05878914
 0.03265136 0.45778706]","[0.16308977 0.15356994 0.26830898 0.01812109 0.04100209 0.05878914
 0.03265136 0.45778706]","[0.16308977 0.15356994 0.26830898 0.01812109 0.04100209 0.05878914
 0.03265136 0.45778706]",44,,,,,,,,,,
"[0.27031315 0.25394572 0.24935282 0.02020877 0.21703549 0.35841336
 0.16668058 0.19515658]","[0.22622129 0.20425887 0.04743215 0.01519833 0.06964509 0.25311065
 0.05720251 0.17862213]","[0.24826722 0.2291023  0.14839248 0.01770355 0.14334029 0.305762
 0.11194154 0.18688935]",46,,,,,,,,,,
"[0.13803758 0.55949896 0.32901879 0.22555324 0.24559499 0.19231733
 0.06922756 0.08450939]","[0.09377871 0.29336117 0.18204593 0.20334029 0.18772443 0.12634656
 0.05453027 0.02271399]","[0.11590814 0.42643006 0.25553236 0.21444676 0.21665971 0.15933194
 0.06187891 0.05361169]",4,,,,,,,,,,
"[0.23306889 0.24985386 0.16008351 0.1748643  0.13703549 0.21887265
 0.64384134 0.44776618]","[0.06830898 0.06413361 0.01336117 0.00860125 0.01210856 0.05453027
 0.33678497 0.05795407]","[0.15068894 0.15699374 0.08672234 0.09173278 0.07457203 0.13670146
 0.49031315 0.25286013]",28,,,,,,,,,,
"[0.32409186 0.47582463 0.15056367 0.177119   0.19699374 0.16676409
 0.10914405 0.18697286]","[0.18079332 0.21845511 0.12501044 0.07949896 0.12968685 0.06780793
 0.01169102 0.03382046]","[0.25244259 0.34713987 0.13778706 0.12830898 0.16334029 0.11728601
 0.06041754 0.11039666]",18,,,,,,,,,,
"[0.43691023 0.60150313 0.08317328 0.02730689 0.21703549 0.35841336
 0.28283925 0.38688935]","[0.217119   0.25394572 0.04359081 0.017119   0.03348643 0.09461378
 0.10004175 0.16434238]","[0.32701461 0.42772443 0.06338205 0.02221294 0.12526096 0.22651357
 0.1914405  0.27561587]",26,,,,,,,,,,
"[0.457119   0.24993737 0.03356994 0.02488518 0.17511482 0.08292276
 0.08250522 0.09043841]","[0.457119   0.24993737 0.03356994 0.02488518 0.17511482 0.08292276
 0.08250522 0.09043841]","[0.457119   0.24993737 0.03356994 0.02488518 0.17511482 0.08292276
 0.08250522 0.09043841]",56,,,,,,,,,,
